,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
ConversionOfStockSharesIssued1,,,,,,,,,,,,,,,,,,,,,,,23200000.000,,,
CostOfGoodsSold,1324000000.000,1343000000.000,1283000000.000,1170000000.000,1290000000.000,1516000000.000,1424000000.000,1580000000.000,1533000000.000,1664000000.000,1728000000.000,1784000000.000,1556000000.000,1499000000.000,1504000000.000,1204000000.000,1385000000.000,1474000000.000,1445000000.000,1390000000.000,1475000000.000,1258000000.000,1314000000.000,879000000.000,1272000000.000,1336000000.000
DeferredCompensationArrangementWithIndividualSharesIssued,,,,,40889.000,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,39000000.000,,,,-6000000.000,,,,26000000.000,,,,36000000.000,,,,13000000.000,,,,18000000.000,,,,3000000.000,
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,,,,,,,55000000.000,,,,19000000.000,,,,25000000.000,,,,1000000.000,,,,10000000.000
DefinedBenefitPlanFairValueOfPlanAssetsPeriodIncreaseDecrease,,138000000.000,,,,15000000.000,,,,56000000.000,,,,53000000.000,,,,57000000.000,,,,7000000.000,,,,17000000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,,-3000000.000,,,,0.000,,,,,,,
DepreciationDepletionAndAmortization,123000000.000,,,,113000000.000,,,,112000000.000,,,,126000000.000,,,,123000000.000,,,,142000000.000,,,,133000000.000,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,13000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,,972000000.000,,,,,,,,41000000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-19000000.000,-8000000.000,,,,,,,,,,,27000000.000,-1000000.000,,,,,,,52000000.000,47000000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,-5000000.000,,,,,,,,,,,,-6000000.000,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,0.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,0.040,1.820,,,0.000,0.000,,,0.050,0.080,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,0.040,1.800,,,0.000,0.000,,,,0.090,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-6000000.000,-3000000.000,,,,,,,,,,,5000000.000,5000000.000,,,,,,,-14000000.000,-23000000.000,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,,,,,,,,374000000.000,350000000.000,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,8000000.000,7000000.000,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,,,,,,,,,,82000000.000,70000000.000,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,,,,,,,,,,1000000.000,2000000.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,,,,,,,54000000.000,49000000.000,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,163000000.000,83000000.000,,,,,,,,,,,317000000.000,8000000.000,,,,,,,456000000.000,420000000.000,,,
EarningsPerShareBasic,0.180,,0.290,,,,,,,0.350,0.270,,,0.480,2.170,,,0.260,0.350,,,0.210,0.300,,0.210,
EarningsPerShareBasicAndDiluted,,0.020,,,0.080,0.160,0.220,,0.260,,,,0.310,,,,0.170,,,,0.110,0.210,,,0.210,0.030
EarningsPerShareDiluted,0.180,,0.290,,,,,,,0.350,0.270,,,0.470,2.150,,,0.260,0.350,,,,0.300,,0.210,
EffectiveIncomeTaxRateContinuingOperations,0.206,,,,0.250,,,,,,,,,,,,,,,,,,,,,
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesBestEstimate,100000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
EnvironmentalRemediationExpense,,12000000.000,,,,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,,,,,,,,5000000.000,,,,0.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,-18000000.000,,7000000.000,-9000000.000,10000000.000,-2000000.000,-4000000.000,-4000000.000,2000000.000,-1000000.000,-14000000.000,12000000.000,-13000000.000,-12000000.000,-29000000.000,8000000.000,-20000000.000,-6000000.000,13000000.000,-1000000.000,-1000000.000,-5000000.000,-3000000.000,0.000
ForeignCurrencyTransactionGainLossUnrealized,7000000.000,1000000.000,,,7000000.000,,,,-4000000.000,,,,-14000000.000,,,,-29000000.000,,,,13000000.000,,,,-3000000.000,
GainLossOnDispositionOfAssets,4000000.000,4000000.000,6000000.000,3000000.000,1000000.000,7000000.000,3000000.000,17000000.000,6000000.000,7000000.000,1000000.000,5000000.000,23000000.000,1000000.000,1000000.000,2000000.000,2000000.000,4000000.000,1000000.000,5000000.000,36000000.000,10000000.000,8000000.000,6000000.000,7000000.000,2000000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,7000000.000,,,,25000000.000,,,,16000000.000,,,,41000000.000,,,,7000000.000,
GainLossOnSaleOfTimberProperty,152000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,-1000000.000,-2000000.000,,,,,,,,,,,,,,,,,,-3000000.000,-18000000.000,-2000000.000,-1000000.000,-3000000.000,-3000000.000
GeneralAndAdministrativeExpense,,,,,,,,,118000000.000,108000000.000,112000000.000,117000000.000,101000000.000,88000000.000,73000000.000,76000000.000,74000000.000,71000000.000,60000000.000,84000000.000,85000000.000,94000000.000,78000000.000,75000000.000,87000000.000,76000000.000
GrossProfit,254000000.000,267000000.000,286000000.000,289000000.000,204000000.000,277000000.000,348000000.000,420000000.000,418000000.000,477000000.000,453000000.000,472000000.000,428000000.000,465000000.000,411000000.000,336000000.000,336000000.000,333000000.000,375000000.000,344000000.000,360000000.000,397000000.000,395000000.000,287000000.000,421000000.000,472000000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,30000000.000,,,,5000000.000,,,,,,0.000,1000000.000,0.000,,13000000.000,0.000,1000000.000,,0.000,2000000.000,0.000,14000000.000,,147000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,156000000.000,19000000.000,29000000.000,53000000.000,26000000.000,101000000.000,130000000.000,182000000.000,185000000.000,240000000.000,203000000.000,-194000000.000,250000000.000,328000000.000,237000000.000,198000000.000,120000000.000,157000000.000,175000000.000,51000000.000,101000000.000,161000000.000,184000000.000,58000000.000,181000000.000,58000000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,,,,,,,,,,,,,198000000.000,275000000.000,298000000.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,23000000.000,133000000.000,,41000000.000,84000000.000,117000000.000,142000000.000,,198000000.000,167000000.000,,194000000.000,269000000.000,198000000.000,167000000.000,101000000.000,144000000.000,191000000.000,70000000.000,,130000000.000,162000000.000,,157000000.000,24000000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,0.040,,,0.080,0.160,0.220,,,,,,,,,,0.170,,,,,,,,0.210,0.030
IncomeLossFromContinuingOperationsPerBasicShare,,,0.250,,,,,,,,,,,0.440,0.350,,,0.260,0.350,,,0.160,0.220,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.250,,,,,,,,,,,0.430,0.350,,,0.260,0.350,,,,0.210,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-13000000.000,24000000.000,,0.000,0.000,0.000,0.000,,,,,,22000000.000,966000000.000,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,22000000.000,966000000.000,,0.000,0.000,0.000,,,38000000.000,65000000.000,,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.020,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.040,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,0.040,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-2000000.000,,,,,,,,,,,,,,,,,,,,3000000.000,,,,0.000,
IncomeTaxExpenseBenefit,57000000.000,-4000000.000,-104000000.000,-11000000.000,-15000000.000,17000000.000,13000000.000,40000000.000,41000000.000,42000000.000,36000000.000,-248000000.000,56000000.000,59000000.000,39000000.000,31000000.000,19000000.000,13000000.000,-16000000.000,-19000000.000,20000000.000,31000000.000,22000000.000,16000000.000,24000000.000,34000000.000
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,,-10000000.000,-91000000.000,,-15000000.000,17000000.000,13000000.000,40000000.000,,,,,,64000000.000,44000000.000,,19000000.000,13000000.000,-16000000.000,-19000000.000,,,,,,
IncomeTaxesPaidNet,2000000.000,,,,-10000000.000,,,,-2000000.000,,,,-50000000.000,,,,1000000.000,,,,-13000000.000,,,,59000000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-78000000.000,,,,-56000000.000,,,,-66000000.000,,,,-80000000.000,,,,-91000000.000,,,,-70000000.000,,,,-137000000.000,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,1000000.000,,,,-12000000.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,-1000000.000,,,,2000000.000,,,,-30000000.000,,,,-67000000.000,,,,-2000000.000,,,,-10000000.000,,,,36000000.000,
IncreaseDecreaseInInventories,66000000.000,,,,40000000.000,,,,68000000.000,,,,88000000.000,,,,57000000.000,,,,43000000.000,,,,28000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,33000000.000,,,,-17000000.000,,,,-2000000.000,,,,6000000.000,,,,11000000.000,,,,19000000.000,,,,8000000.000,
IncreaseDecreaseInOutstandingChecksFinancingActivities,3000000.000,,,,-29000000.000,,,,3000000.000,,,,-6000000.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInPostretirementObligations,,,,,-52000000.000,-51000000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,10000000.000,,,,8000000.000,,,,13000000.000,,,,-3000000.000,,,,11000000.000,,,,1000000.000,,,,9000000.000,
IncreaseDecreaseInReceivables,59000000.000,,,,5000000.000,,,,165000000.000,,,,1000000.000,,,,16000000.000,,,,47000000.000,,,,70000000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,,,,,2868000.000,4561000.000,4457000.000,-8045000.000,4082000.000,3821000.000
InterestAndOtherIncome,,,,,12000000.000,11000000.000,15000000.000,14000000.000,11000000.000,10000000.000,21000000.000,16000000.000,9000000.000,11000000.000,7000000.000,10000000.000,3000000.000,2000000.000,4000000.000,27000000.000,9000000.000,10000000.000,15000000.000,9000000.000,9000000.000,9000000.000
InterestExpense,93000000.000,117000000.000,86000000.000,88000000.000,87000000.000,86000000.000,87000000.000,88000000.000,82000000.000,81000000.000,95000000.000,113000000.000,83000000.000,83000000.000,88000000.000,90000000.000,83000000.000,88000000.000,88000000.000,88000000.000,97000000.000,114000000.000,114000000.000,106000000.000,99000000.000,100000000.000
InterestPaidCapitalized,9000000.000,,,,5.000,,,,5000000.000,,,,5000000.000,,,,1000000.000,,,,2000000.000,,,,3000000.000,
InterestPaidNet,156000000.000,,,,114000000.000,,,,111000000.000,,,,101000000.000,,,,114000000.000,,,,125000000.000,,,,120000000.000,
LossContingencyLossInPeriod,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.000
NetCashProvidedByUsedInFinancingActivities,-46000000.000,,,,-108000000.000,,,,-156000000.000,,,,-118000000.000,,,,-380000000.000,,,,-668000000.000,,,,-188000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-46000000.000,,,,-108000000.000,,,,-156000000.000,,,,-118000000.000,,,,-380000000.000,,,,-668000000.000,,,,-188000000.000,
NetCashProvidedByUsedInInvestingActivities,151000000.000,,,,-57000000.000,,,,-42000000.000,,,,-46000000.000,,,,-119000000.000,,,,24000000.000,,,,-68000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,151000000.000,,,,-57000000.000,,,,-42000000.000,,,,-46000000.000,,,,-119000000.000,,,,24000000.000,,,,-68000000.000,
NetCashProvidedByUsedInOperatingActivities,-109000000.000,,,,-60000000.000,,,,-61000000.000,,,,109000000.000,,,,77000000.000,,,,47000000.000,,,,35000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-109000000.000,,,,-60000000.000,,,,-61000000.000,,,,109000000.000,,,,77000000.000,,,,47000000.000,,,,35000000.000,
NetIncomeLoss,99000000.000,10000000.000,157000000.000,65000000.000,41000000.000,84000000.000,117000000.000,143000000.000,144000000.000,196000000.000,157000000.000,66000000.000,,291000000.000,1164000000.000,,101000000.000,144000000.000,191000000.000,70000000.000,81000000.000,168000000.000,227000000.000,551000000.000,157000000.000,24000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,183000000.000,280000000.000,1153000000.000,166000000.000,90000000.000,133000000.000,180000000.000,59000000.000,70000000.000,157000000.000,227000000.000,551000000.000,157000000.000,24000000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,,,,,,1070000000.000,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,,,-85000000.000,-97000000.000,,,,
OperatingIncomeLoss,238000000.000,127000000.000,100000000.000,129000000.000,101000000.000,176000000.000,202000000.000,256000000.000,256000000.000,311000000.000,277000000.000,-97000000.000,324000000.000,400000000.000,318000000.000,278000000.000,200000000.000,243000000.000,259000000.000,217000000.000,186000000.000,258000000.000,274000000.000,152000000.000,293000000.000,157000000.000
OtherAssetImpairmentCharges,,,2000000.000,,,,2000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,1000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,20000000.000,2000000.000,-40000000.000,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,11000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-1000000.000,,,1000000.000,0.000,0.000,,0.000,0.000,0.000,,1000000.000,0.000,-1000000.000,,0.000,1000000.000,0.000,0.000,1000000.000,0.000
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,,,,,,,,,,,-5000000.000,,,,-5000000.000,,,,19000000.000,,,,1000000.000,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,-10000000.000,,,,-15000000.000,,,,25000000.000,,,,-5000000.000,
OtherComprehensiveIncomeLossBeforeReclassificationsTax,,,,,,,,,,,,,,,,,10000000.000,,,,-6000000.000,,,,6000000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-12000000.000,26000000.000,,-17000000.000,-30000000.000,18000000.000,-30000000.000,-22000000.000,21000000.000,-26000000.000,-23000000.000,-47000000.000,12000000.000,-43000000.000,-19000000.000,41000000.000,-2000000.000,-5000000.000,-9000000.000,2000000.000,9000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,35000000.000,94000000.000,7000000.000,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-35000000.000,-24000000.000,41000000.000,,28000000.000,22000000.000,45000000.000,777000000.000,-15000000.000,38000000.000,-194000000.000,-536000000.000,14000000.000,56000000.000,10000000.000,101000000.000,49000000.000,30000000.000,23000000.000,-349000000.000,31000000.000,49000000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,14000000.000,96000000.000,,,,,,,,,,,,,,,,,,,,,,,,
OtherCostAndExpenseOperating,,,,,,,,,-10000000.000,0.000,8000000.000,,,,,,,,,,174000000.000,139000000.000,,,3000000.000,11000000.000
OtherOperatingIncome,,,,,,,,,,,,,13000000.000,-2000000.000,3000000.000,11000000.000,4000000.000,-7000000.000,-11000000.000,31000000.000,15000000.000,4000000.000,-5000000.000,,,
OtherOperatingIncomeExpenseNet,174000000.000,19000000.000,-3000000.000,22000000.000,66000000.000,53000000.000,28000000.000,33000000.000,18000000.000,10000000.000,2000000.000,-5000000.000,74000000.000,65000000.000,23000000.000,39000000.000,-15000000.000,15000000.000,-21000000.000,3000000.000,61000000.000,-5000000.000,0.000,-15000000.000,-2000000.000,-62000000.000
OtherRestructuringCosts,,,5000000.000,,,,3000000.000,,,,,,3000000.000,1000000.000,5000000.000,3000000.000,1000000.000,0.000,0.000,5000000.000,7000000.000,,,,,
PaymentsForCapitalImprovements,,,,,,,,,13000000.000,,,,14000000.000,,,,18000000.000,,,,16000000.000,,,,23000000.000,
PaymentsForProceedsFromOtherInvestingActivities,-5000000.000,,,,-1000000.000,,,,0.000,,,,,,,,,,,,,,,,1000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,,,253000000.000,,,,798000000.000,,,,0.000,
PaymentsForRestructuring,,,,,,,,,,,,,4000000.000,,,,6000000.000,,,,17000000.000,,,,14000000.000,
PaymentsOfDistributionsToAffiliates,,,,,,,,,,,,,,,,,,,,,0.000,,,,,
PaymentsOfDividends,81000000.000,,,,81000000.000,,,,93000000.000,,,,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,,,,,,129000000.000,,,,152000000.000,,,,241000000.000,,,,233000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,1580000000.000,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,35000000.000,,,,54000000.000,,,,35000000.000,,,,51000000.000,,,,71000000.000,,,,57000000.000,,,,52000000.000,
PaymentsToAcquireTimberlands,,,,,,,,,,,,,,,,,32000000.000,,,,6000000.000,,,,0.000,
PensionAndOtherPostretirementBenefitContributions,,,,,35000000.000,,,,37000000.000,,,,33000000.000,,,,20000000.000,,,,17000000.000,,,,22000000.000,
PensionAndOtherPostretirementBenefitExpense,24000000.000,,,,-28000000.000,,,,24000000.000,,,,-47000000.000,,,,10000000.000,,,,4000000.000,,,,32000000.000,
PensionContributions,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,2000000.000,10000000.000,,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,0.000,0.000,0.000,0.000
ProceedsFromContributionsFromAffiliates,,,,,,,,,,,,,,,,,,,,,0.000,,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,,,,,,,,,,,,24000000.000,,,,0.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,,,,,,,1098000000.000,,,,0.000,
ProceedsFromLinesOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,0.000,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,-1000000.000,,,,9000000.000,,,,2000000.000,,,,4000000.000,,,,-7000000.000,,,,-10000000.000,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,6000000.000,,,,19000000.000,,,,2000000.000,,,,70000000.000,,,,8000000.000,
ProceedsFromStockOptionsExercised,34000000.000,,,,5000000.000,,,,81000000.000,,,,15000000.000,,,,21000000.000,,,,,,,,55000000.000,
ProfitLoss,99000000.000,10000000.000,157000000.000,65000000.000,41000000.000,,,,144000000.000,,,,,,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,,,,,,,13000000.000,,,,-45000000.000,,,,-39000000.000,,,,-56000000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,5000000.000,,,,-29000000.000,,,,-24000000.000,,,,-36000000.000,
ReclassificationFromAociCurrentPeriodTax,,,,,,,,,,,,,,,,,-16000000.000,,,,-15000000.000,,,,-20000000.000,
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,0.000,
RepaymentsOfLongTermDebt,2000000.000,,,,2000000.000,,,,156000000.000,,,,0.000,,,,,,,,720000000.000,,,,0.000,
ResearchAndDevelopmentExpense,7000000.000,7000000.000,7000000.000,9000000.000,7000000.000,8000000.000,8000000.000,9000000.000,7000000.000,8000000.000,8000000.000,10000000.000,7000000.000,7000000.000,5000000.000,8000000.000,5000000.000,6000000.000,6000000.000,7000000.000,6000000.000,4000000.000,5000000.000,4000000.000,4000000.000,4000000.000
RestructuringCharges,,,7000000.000,,,,3000000.000,,,,,,20000000.000,7000000.000,10000000.000,5000000.000,1000000.000,0.000,1000000.000,8000000.000,,,,,,
RestructuringSettlementAndImpairmentProvisions,4000000.000,7000000.000,41000000.000,31000000.000,12000000.000,4000000.000,10000000.000,6000000.000,4000000.000,6000000.000,2000000.000,378000000.000,21000000.000,8000000.000,10000000.000,5000000.000,14000000.000,0.000,2000000.000,9000000.000,117000000.000,14000000.000,16000000.000,23000000.000,13000000.000,151000000.000
Revenues,1578000000.000,1610000000.000,1569000000.000,1459000000.000,1494000000.000,1793000000.000,1772000000.000,2000000000.000,1951000000.000,2141000000.000,2181000000.000,2256000000.000,1997000000.000,1962000000.000,1918000000.000,1551000000.000,1725000000.000,1800000000.000,1809000000.000,1765000000.000,1850000000.000,1659000000.000,1704000000.000,1166000000.000,1693000000.000,1808000000.000
RevenuesFromExternalCustomers,1578000000.000,1773000000.000,1652000000.000,,1494000000.000,1793000000.000,1772000000.000,2000000000.000,,,,,,,,,,,,,,,,,,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,215000000.000,163000000.000,179000000.000,,210000000.000,166000000.000,180000000.000,-556000000.000,,,,,,,,,,,,,,,,,,
SalesRevenueNet,1578000000.000,1610000000.000,1569000000.000,1459000000.000,1494000000.000,1793000000.000,1772000000.000,2000000000.000,1951000000.000,2141000000.000,2181000000.000,2256000000.000,1984000000.000,1964000000.000,1915000000.000,1540000000.000,1721000000.000,1807000000.000,1820000000.000,1734000000.000,1835000000.000,1655000000.000,1709000000.000,1166000000.000,1693000000.000,1808000000.000
SegmentReportingInformationRevenue,1793000000.000,1773000000.000,1748000000.000,,1704000000.000,1959000000.000,1952000000.000,,,,,,,,,,,,,,,,,,,
SellingExpense,,,,,,,,,51000000.000,54000000.000,56000000.000,59000000.000,49000000.000,27000000.000,28000000.000,8000000.000,28000000.000,28000000.000,27000000.000,30000000.000,27000000.000,22000000.000,22000000.000,18000000.000,22000000.000,22000000.000
SellingGeneralAndAdministrativeExpense,179000000.000,145000000.000,135000000.000,142000000.000,150000000.000,142000000.000,156000000.000,,,,,,,,,,,,,,,,,,,
SeveranceCosts,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,
SeveranceCosts1,,,,,,,,,,,,,17000000.000,6000000.000,2000000.000,2000000.000,0.000,0.000,1000000.000,3000000.000,45000000.000,,,,7000000.000,
ShareBasedCompensation,14000000.000,,,,10000000.000,,,,12000000.000,,,,9000000.000,,,,8000000.000,,,,24000000.000,,,,10000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,2459392.000,,,,946549.000,,,,4180264.000,,,,1357071.000,,,,1389787.000,,,,1033647.000,,,,2900000.000,
StockRepurchasedAndRetiredDuringPeriodShares,,,,,,,,,,,,,,,,,,,,,31367541.000,26673396.000,9775873.000,,0.000,
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,,,,,,,,,,,,,,,,863000000.000,832000000.000,306000000.000,,,
