,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
IncomeTaxExpenseBenefit,51000.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,-17525000.000,,,,24100000.000,,,,-8100000.000,,,,-10400000.000,,,,-5600000.000,
IncreaseDecreaseInAccountsReceivable,68465000.000,,,,13000000.000,,,,-2800000.000,,,,11800000.000,,,,-9300000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,28776000.000,,,,32600000.000,,,,2000000.000,,,,8700000.000,,,,-11700000.000,
IncreaseDecreaseInInventories,-6134000.000,,,,16200000.000,,,,-16200000.000,,,,-25700000.000,,,,-1300000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,-1000.000,,,,-100000.000,,,,-100000.000,,,,-100000.000,,,,-400000.000,
IncreaseDecreaseInOtherOperatingAssets,-100000.000,,,,0.000,,,,-100000.000,,,,0.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,12124000.000,,,,-21500000.000,,,,-6700000.000,,,,-3600000.000,,,,-29300000.000,
InsuranceRecoveries,,,,,,,,,,27300000.000,0.000,,,0.000,0.000,,,
InterestCostsIncurredCapitalized,400000.000,600000.000,700000.000,1500000.000,2300000.000,2800000.000,,,,,,,,,,,,
InterestExpense,14157000.000,10600000.000,10000000.000,9343000.000,8700000.000,7900000.000,7900000.000,9700000.000,11300000.000,10400000.000,10400000.000,10500000.000,10800000.000,10100000.000,10800000.000,11700000.000,11200000.000,12000000.000
InterestPaidCapitalized,382000.000,,,,2300000.000,,3000000.000,,400000.000,800000.000,1200000.000,1300000.000,1500000.000,1900000.000,1200000.000,400000.000,300000.000,100000.000
InterestPaidNet,11693000.000,,,,100000.000,,,,2700000.000,,,,2200000.000,,,,2800000.000,
InvestmentIncomeInterest,83000.000,100000.000,100000.000,117000.000,100000.000,100000.000,100000.000,0.000,100000.000,100000.000,100000.000,100000.000,0.000,0.000,0.000,100000.000,0.000,200000.000
LimitedPartnersCapitalAccountDistributionAmount,150000000.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,371915000.000,,,,133600000.000,,,,51900000.000,,,,-41400000.000,,,,94700000.000,
NetCashProvidedByUsedInFinancingActivities,176954000.000,,,,-66700000.000,,,,-54900000.000,,,,-400000.000,,,,-400000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,176954000.000,,,,-66700000.000,,,,-54900000.000,,,,-400000.000,,,,-400000.000,
NetCashProvidedByUsedInInvestingActivities,-44579000.000,,,,-57900000.000,,,,-41700000.000,,,,-44000000.000,,,,-21000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-44579000.000,,,,-57900000.000,,,,-41700000.000,,,,-44000000.000,,,,-21000000.000,
NetCashProvidedByUsedInOperatingActivities,239540000.000,,,,258200000.000,,,,148500000.000,,,,3000000.000,,,,116100000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,239540000.000,,,,258200000.000,,,,148500000.000,,,,3000000.000,,,,116100000.000,
NonoperatingIncomeExpense,-60160000.000,110100000.000,62600000.000,-125140000.000,100800000.000,28100000.000,17900000.000,4700000.000,-62500000.000,-23000000.000,1700000.000,13300000.000,-12000000.000,-12000000.000,-12500000.000,-26000000.000,1000000.000,-11800000.000
OperatingExpenses,,,1887100000.000,,2210700000.000,2314400000.000,2211300000.000,1886100000.000,1195200000.000,1296700000.000,1224400000.000,1083900000.000,890000000.000,1074300000.000,1135100000.000,,1357500000.000,1345600000.000
OperatingIncomeLoss,335600000.000,229100000.000,23400000.000,14900000.000,164600000.000,151900000.000,3900000.000,-113200000.000,109200000.000,250800000.000,137200000.000,-135500000.000,-56000000.000,90100000.000,28400000.000,15300000.000,66000000.000,-7400000.000
OperatingLeasesRentExpenseNet,800000.000,800000.000,800000.000,800000.000,500000.000,600000.000,700000.000,700000.000,500000.000,400000.000,400000.000,400000.000,500000.000,300000.000,300000.000,200000.000,400000.000,100000.000
OtherIncreaseDecreaseInEnvironmentalLiabilities,-57000.000,,,,-100000.000,,,,-100000.000,,,,,,,,,
OtherNonoperatingIncomeExpense,67000.000,100000.000,0.000,-67000.000,,0.000,0.000,,100000.000,-100000.000,200000.000,100000.000,0.000,0.000,0.000,200000.000,0.000,0.000
PartnersCapitalAccountDistributions,85050000.000,,,,,,,,,,,,,,,,,
PartnersCapitalAccountPublicSaleOfUnits,653658000.000,,,,,,,,,,,,,,,,,
PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,653600000.000,,,,,,,,,,,,,,,,,
PaymentsOfDistributionsToAffiliates,235050000.000,,,,0.000,,,,,,,,,,,,,
PaymentsOfFinancingCosts,60000.000,,,,,,,,,,,,,,,,,
PaymentsToAcquireInterestInJointVenture,,,,,,,,,,,,,,,,,1400000.000,
PaymentsToAcquireProductiveAssets,44582000.000,,,,57900000.000,,,,41700000.000,,,,44000000.000,,,,19600000.000,
ProceedsFromInsuranceSettlementOperatingActivities,1260000.000,,,,0.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,655676000.000,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfProductiveAssets,3000.000,,,,,,,,,,,,,,,,,
ProfitLoss,275389000.000,339200000.000,86000000.000,-110189000.000,265400000.000,180000000.000,21800000.000,-108500000.000,46700000.000,227800000.000,138900000.000,-122200000.000,-68000000.000,78100000.000,15900000.000,-10700000.000,67000000.000,-19200000.000
ProvisionForDoubtfulAccounts,290000.000,,,,-200000.000,,,,0.000,,,,,,,,700000.000,
RepaymentsOfLongTermCapitalLeaseObligations,246000.000,,,,300000.000,,,,300000.000,,,,400000.000,,,,400000.000,
RepaymentsOfSecuredDebt,243366000.000,,,,0.000,,,,,,,,,,,,,
SalesRevenueGoodsNet,2274018000.000,2138100000.000,1910500000.000,2360882000.000,2375300000.000,2466300000.000,2215200000.000,1772900000.000,1304400000.000,1547500000.000,1361600000.000,948400000.000,834000000.000,1164400000.000,1163500000.000,1269400000.000,1423500000.000,1338200000.000
SellingGeneralAndAdministrativeExpense,,,,,,,17300000.000,,18100000.000,18600000.000,18200000.000,20300000.000,18500000.000,16800000.000,18100000.000,18500000.000,20000000.000,18900000.000
ShareBasedCompensation,3577000.000,,,,2400000.000,,,,2800000.000,,,,700000.000,,,,2100000.000,
UnrealizedGainLossOnDerivatives,32489000.000,105800000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,147600000.000,147600000.000,147600000.000,-295200000.000,147600000.000,147600000.000,147600000.000,-295200000.000,147600000.000,147600000.000,147600000.000,-295200000.000,147600000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,147600000.000,147600000.000,,147600000.000,147600000.000
WeightedAverageNumberOfSharesOutstandingBasic,147600000.000,147600000.000,147600000.000,-295200000.000,147600000.000,147600000.000,147600000.000,-295200000.000,147600000.000,147600000.000,147600000.000,-295200000.000,147600000.000,,,,,
