,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,434500000.000,,443700000.000,459300000.000,448700000.000,,448700000.000
AccountsPayableCurrent,261500000.000,232500000.000,265200000.000,200100000.000,229500000.000,240400000.000,306800000.000,200900000.000,222200000.000,254400000.000,273800000.000,289000000.000,236800000.000,249700000.000,287200000.000,237000000.000,276900000.000,257600000.000,286400000.000,200800000.000,251600000.000,254200000.000,297900000.000,230200000.000
AccountsReceivableNetCurrent,262500000.000,267600000.000,274200000.000,287200000.000,244400000.000,269600000.000,226300000.000,281600000.000,257400000.000,261100000.000,335700000.000,431700000.000,293100000.000,277500000.000,265300000.000,308300000.000,255100000.000,,461400000.000,,,,503200000.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,55800000.000,,,,,46000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2899200000.000,2930200000.000,2964700000.000,3001800000.000,3039400000.000,3073900000.000,3117000000.000,3159900000.000,3182800000.000,3223700000.000,3258800000.000,3303300000.000,3339800000.000,3386500000.000,3406100000.000,3456800000.000,3501500000.000,3531600000.000,3461900000.000,3500800000.000,3539700000.000,3580600000.000,3619600000.000,3609300000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,997100000.000,,1009700000.000,1016800000.000,1019200000.000,,806100000.000
AdditionalPaidInCapitalCommonStock,,,941900000.000,,,,944700000.000,,,,965100000.000,,,,984400000.000,,,,999700000.000,,,,1020100000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,36900000.000,,,,36700000.000,,,,39700000.000,,,,46800000.000,,,47000000.000,,45400000.000,41900000.000,43500000.000,40900000.000,44200000.000
AssetRetirementObligation,,,,,,,41500000.000,,,,39400000.000,,,,40500000.000,,,,58700000.000,,,,61500000.000,
Assets,11020200000.000,11186600000.000,11661300000.000,11671400000.000,11815000000.000,11807600000.000,12022600000.000,12088000000.000,12117800000.000,12154800000.000,12285600000.000,12200900000.000,12160300000.000,12247500000.000,12646700000.000,12660200000.000,12721800000.000,12830200000.000,13139600000.000,13042600000.000,13149900000.000,13249200000.000,13371500000.000,12825700000.000
AssetsCurrent,1023200000.000,987500000.000,1170000000.000,1050600000.000,1074200000.000,969100000.000,994000000.000,1007900000.000,994100000.000,963000000.000,1113800000.000,1032800000.000,887300000.000,862100000.000,1046200000.000,967900000.000,951800000.000,979900000.000,1022600000.000,903700000.000,976300000.000,1021600000.000,1010400000.000,892200000.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,12361100000.000,11933500000.000
CapitalLeaseObligations,,,2716500000.000,,,,2703100000.000,,,,2712000000.000,,,,2712500000.000,,,,2816100000.000,,,,2785000000.000,
CapitalLeaseObligationsCurrent,,,,,,,57000000.000,,,,79500000.000,,,,105600000.000,,,,123600000.000,,,,28500000.000,30100000.000
CapitalLeaseObligationsNoncurrent,2726300000.000,2721500000.000,2716500000.000,2720800000.000,2715100000.000,2709100000.000,2703100000.000,2728800000.000,2724700000.000,2719500000.000,2712000000.000,2704400000.000,2697200000.000,2706800000.000,2712500000.000,2701600000.000,2702000000.000,2689800000.000,2692500000.000,2761700000.000,2764000000.000,2755900000.000,2756500000.000,2813200000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,2476900000.000,2452500000.000,2428200000.000,2413600000.000,2389100000.000,2364700000.000,2340200000.000,2348000000.000,2326300000.000,2303900000.000,2279000000.000,2254900000.000,2231500000.000,2224800000.000,2215000000.000,2190000000.000,2176900000.000,2151700000.000,2141700000.000,2120500000.000,2104300000.000,2077900000.000,2060200000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,10279100000.000,,,,10070300000.000,,,,9775300000.000,,,,9422500000.000,,,,9024700000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,408800000.000,,,,416000000.000,,,,439200000.000,,,,459500000.000,,,,432000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,412700000.000,,,,420000000.000,,,,426200000.000,,,,431200000.000,,,,435300000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,443900000.000,,,,419200000.000,,,,425400000.000,,,,430300000.000,,,,434500000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,430700000.000,,,,450000000.000,,,,424600000.000,,,,429500000.000,,,,433600000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,410300000.000,,,,433900000.000,,,,455400000.000,,,,428700000.000,,,,432800000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,8172700000.000,,,,7931200000.000,,,,7604500000.000,,,,7243300000.000,,,,6856500000.000,
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,,,,68400000.000,,,,61700000.000,,,,54700000.000,,,,47400000.000,,,,39900000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,7450600000.000,,,,7217100000.000,,,,6902500000.000,,,,6559000000.000,,,,6199800000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,2760100000.000,,,,2791500000.000,,,,2818100000.000,,,,2816100000.000,,,,2785000000.000,
CapitalizationLongtermDebtAndEquity,,,8191600000.000,,,,8316600000.000,,8307800000.000,8343600000.000,8316500000.000,8332200000.000,8553200000.000,8547900000.000,8321200000.000,8376400000.000,8642800000.000,8677100000.000,8945700000.000,8972900000.000,9005500000.000,9015500000.000,8941800000.000,
CashAndCashEquivalentsAtCarryingValue,9700000.000,13100000.000,12700000.000,16500000.000,12000000.000,12100000.000,34100000.000,24100000.000,19800000.000,17100000.000,25100000.000,26700000.000,19100000.000,15400000.000,24000000.000,15300000.000,11200000.000,10700000.000,27100000.000,6600000.000,8500000.000,12200000.000,15400000.000,10900000.000
CollateralAlreadyPostedAggregateFairValue,,,,,5300000.000,200000.000,2100000.000,0.000,2200000.000,1900000.000,0.000,0.000,200000.000,1300000.000,6900000.000,6700000.000,4400000.000,,,,,,,
CommercialPaper,233000000.000,121000000.000,352000000.000,281500000.000,324200000.000,249500000.000,105500000.000,82000000.000,139500000.000,26500000.000,174500000.000,102500000.000,160500000.000,170700000.000,306800000.000,316500000.000,60000000.000,,144000000.000,,146500000.000,104500000.000,159000000.000,35000000.000
CommonStockParOrStatedValuePerShare,,,10.000,,,,10.000,,,,10.000,,,,10.000,,,10.000,10.000,10.000,10.000,10.000,10.000,10.000
CommonStockSharesAuthorized,,,65000000.000,,,,65000000.000,,,,65000000.000,,,,65000000.000,,,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000
CommonStockSharesOutstanding,,,33289327.000,,,,33289327.000,,,,33289327.000,,,,33289327.000,,,33289327.000,33289327.000,33289327.000,33289327.000,33289327.000,33289327.000,33289327.000
CommonStockValue,3147500000.000,3160200000.000,3177100000.000,3248400000.000,3287200000.000,3365200000.000,3366400000.000,3418700000.000,3386500000.000,3426900000.000,3406800000.000,3429500000.000,3411000000.000,3395700000.000,3412800000.000,3478400000.000,3495800000.000,332900000.000,332900000.000,332900000.000,332900000.000,332900000.000,332900000.000,332900000.000
