,2011-06-30,2011-09-30
DepreciationNonproduction,13311.000,13634.000
EarningsPerShareBasic,-0.390,-0.320
FranchisorCosts,209.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-112947.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-140535.000,
IncomeTaxExpenseBenefit,-3824.000,180.000
InterestAndDividendIncomeOperating,308412.000,313028.000
InterestAndDividendIncomeSecuritiesAvailableForSale,50562.000,39966.000
InterestAndFeeIncomeLoansAndLeases,224644.000,240094.000
InterestExpenseDeposits,118706.000,116832.000
InterestIncomeDepositsWithFinancialInstitutions,33009.000,32699.000
InterestIncomeExpenseAfterProvisionForLoanLoss,170706.000,195196.000
InterestIncomeExpenseNet,189706.000,196196.000
LaborAndRelatedExpense,174689.000,163198.000
LegalFees,12524.000,4359.000
MarketingExpense,12321.000,8859.000
NetIncomeLoss,,-113127.000
NoninterestExpense,322337.000,319040.000
NoninterestIncome,11096.000,10897.000
NoninterestIncomeOtherOperatingIncome,11096.000,10897.000
OccupancyNet,37744.000,41480.000
OtherNoninterestExpense,45931.000,50083.000
ProfessionalFees,25608.000,37427.000
ProfitLoss,-136711.000,
ProvisionForLoanLeaseAndOtherLosses,19000.000,1000.000
WeightedAverageNumberOfSharesOutstandingBasic,349152.000,349403.000
