,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,2722696.000,2453016.000
Assets,,,,,,,,,,,,,,,,3986456951.000,3609641349.000,3713488403.000,3950388529.000,4521865425.000,4146344390.000,3393575497.000,3372526667.000
Capital,,200.000,400.000,,,,,,,,,,,,,,,,,,,,
Cash,,,,,,,,,,,,,,,,42743168.000,48812978.000,48049225.000,35814038.000,31170829.000,37339367.000,39482473.000,48190802.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,42743294.000,48813104.000,48049351.000,35814038.000,31170829.000,37339367.000,39482599.000,48190928.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,,,,,,,,,,,,,,,,,,,42396.000,29470.000,14454.000,2909.000,
CommonStockSharesOutstanding,,,,,,,,,,,,,,,,95415929.000,104640929.000,143049418.000,198274279.000,149097350.000,191604054.000,102788942.000,121227621.000
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,,,,,,,,,,,,3450230846.000,3282132449.000,3313591600.000,3476052223.000,3788779379.000,3675410177.000,3038848441.000,2884915254.000
InvestmentOwnedUnrecognizedUnrealizedAppreciation,,,,,,,,,,,,,,,,18223915.000,1512629.000,6669519.000,7163609.000,11983836.000,70822188.000,55358571.000,22477882.000
InvestmentOwnedUnrecognizedUnrealizedDepreciation,,,,,,,,,,,,,,,,6683890.000,45384448.000,72446044.000,16707103.000,17158865.000,15203324.000,,1618219.000
Liabilities,,,,,,,,,,,,,,,,297983387.000,110060630.000,206879655.000,181964455.000,423806350.000,136390039.000,117238010.000,171017101.000
LiabilitiesAndStockholdersEquity,,,,,,,,,,,,,,,,3986456951.000,3609641349.000,3713488403.000,3950388529.000,4521865425.000,4146344390.000,3393575497.000,3372526667.000
ManagementFeePayable,,,,,,,,,,,,,,,,2839872.000,5451988.000,2839305.000,2867641.000,3174535.000,2863530.000,,
PayablesToBrokerDealersAndClearingOrganizations,,,,,,,,,,,,,,,,13291990.000,35782200.000,3078269.000,4449193.000,123312761.000,33679867.000,3972621.000,4225175.000
ReceivablesFromBrokersDealersAndClearingOrganizations,,,,,,,,,,,,,,,,143598159.000,16162402.000,27655327.000,3301931.000,19818999.000,8044820.000,41862862.000,29197448.000
StockholdersEquity,,,,,,,,,,,,,,,,3688473564.000,3499580719.000,3506608748.000,3768424074.000,4098059075.000,4009954351.000,3276337487.000,3201509566.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,3688473564.000,3499580719.000,3506608748.000,3768424074.000,4098059075.000,4009954351.000,3276337487.000,3201509566.000
