,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccumulatedDepreciationDepletionAndAmortizationReclassificationsFromPropertyPlantAndEquipment1,,,,,318500.000
AssetImpairmentCharges,,,0.000,,
AssetRetirementObligationAccretionExpense,186000.000,171400.000,186000.000,199100.000,301300.000
AssetRetirementObligationCashPaidToSettle,,,100.000,,
AssetRetirementObligationLiabilitiesSettled,,,100.000,,
AssetRetirementObligationRevisionOfEstimate,78900.000,-115900.000,-253600.000,1714400.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-95400.000,-57100.000,5600.000,-5600.000,
ComprehensiveIncomeNetOfTax,-371100.000,-1087100.000,-866700.000,-3296700.000,-1512300.000
CostsAndExpenses,,,2145200.000,4371200.000,1919200.000
DepletionOfOilAndGasProperties,541500.000,677200.000,735900.000,321100.000,61600.000
DerivativeGainLossOnDerivativeNet,,,,,18100.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,2100.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,,57800.000,457200.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,,1763300.000,5438600.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,,318900.000,1515500.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts,,1444400.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts1,,,-3923100.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesStandardizedMeasure,,261100.000,1058300.000,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,828100.000,173800.000,,,
GainLossOnFairValueHedgeIneffectivenessNet,,,0.000,0.000,
GainLossOnSaleOfDerivatives,,,,-9800.000,12800.000
GeneralAndAdministrativeExpense,227800.000,225200.000,198800.000,181100.000,168000.000
GeneralPartnerDistributions,184200.000,0.000,,,
GrossProfit,,68800.000,247500.000,167400.000,-280100.000
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,0.000,,
ImpairmentOfOilAndGasProperties,,0.000,,,
IncreaseDecreaseDueFromAffiliates,-137300.000,-163900.000,113500.000,-214100.000,50900.000
IncreaseDecreaseInAccruedLiabilities,-4600.000,-6800.000,7000.000,300.000,2200.000
IncreaseDecreaseInDueToAffiliates,,,,108100.000,888500.000
InterestIncomeOperating,200.000,0.000,,,
NaturalGasProductionRevenue,559400.000,,,,
NetCashProvidedByUsedInFinancingActivities,-828100.000,-173800.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-828100.000,-173800.000,,,
NetCashProvidedByUsedInInvestingActivities,,,3100.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,3100.000,,
NetCashProvidedByUsedInOperatingActivities,732700.000,116700.000,2500.000,-5600.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,732700.000,116700.000,2500.000,-5600.000,
NetIncomeLoss,-395700.000,-1005000.000,-873200.000,-3303900.000,-1509000.000
NetIncomeLossAllocatedToGeneralPartners,-92200.000,-524200.000,-533300.000,-1655200.000,-660600.000
NetIncomeLossAllocatedToLimitedPartners,-303500.000,-480800.000,-339900.000,-1648700.000,-848400.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-75.000,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-84.000,-410.000,-211.000
OilAndGasProductionExpense,1154300.000,1143700.000,1024500.000,899900.000,672200.000
OilAndGasRevenue,1713700.000,1212500.000,1272000.000,1067300.000,410200.000
OilAndGasSalesRevenue,,,,,392100.000
OperatingCostsAndExpenses,2109600.000,2217500.000,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,24600.000,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToNoncontrollingInterest,184200.000,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,-82100.000,6500.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,7200.000,-3300.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,42700.000,17800.000,2100.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,4300.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,35600.000,-6200.000,-10700.000,,
OtherNoncashExpense,268200.000,116000.000,60400.000,,
PartnersCapitalAccountDistributions,1012300.000,173800.000,,,
PartnersCapitalAccountExchangesAndConversions,0.000,,,,
PaymentsToAcquireOilAndGasEquipment,,,5700.000,,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,-204400.000,-106700.000,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,8800.000,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,1223300.000,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,158600.000,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,677200.000,735900.000,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,,2770000.000,716100.000
ResultsOfOperationsIncomeBeforeIncomeTaxes,,-608400.000,-488400.000,-2923700.000,-1057800.000
ResultsOfOperationsProductionOrLiftingCosts,,1143700.000,1024500.000,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,1713900.000,1212500.000,1272000.000,1067300.000,
