,2011-12-31
AdjustmentsToAdditionalPaidInCapitalOther,-19629.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-422157.000
ComprehensiveIncomeNetOfTax,254964.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,63893.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,318857.000
CostOfGoodsSold,16980006.000
DeferredIncomeTaxExpenseBenefit,-398459.000
DepreciationDepletionAndAmortization,1494985.000
EarningsPerShareBasicAndDiluted,0.010
EffectOfExchangeRateOnCashAndCashEquivalents,92269.000
GeneralAndAdministrativeExpense,5015534.000
GrossProfit,27178176.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,119942.000
IncomeTaxExpenseBenefit,-11765.000
IncomeTaxesPaid,71503.000
IncreaseDecreaseInAccountsAndNotesReceivable,5980478.000
IncreaseDecreaseInAccountsPayable,-26097.000
IncreaseDecreaseInCustomerAdvances,-124047.000
IncreaseDecreaseInDeposits,895308.000
IncreaseDecreaseInDueFromRelatedParties,365393.000
IncreaseDecreaseInInventories,22393.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,1584229.000
IncreaseDecreaseInOtherCurrentAssets,-18351.000
IncreaseDecreaseInOtherReceivables,-233585.000
InterestExpense,1714887.000
InterestPaid,1540896.000
InvestmentIncomeInterest,11810.000
MinorityInterestPeriodIncreaseDecrease,-32516.000
NetCashProvidedByUsedInFinancingActivities,2750920.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2750920.000
NetCashProvidedByUsedInInvestingActivities,-2294937.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2294937.000
NetCashProvidedByUsedInOperatingActivities,-970409.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-970409.000
NetIncomeLoss,149680.000
NetIncomeLossAttributableToNoncontrollingInterest,-17973.000
NonoperatingIncomeExpense,-1493757.000
OperatingExpenses,25564477.000
OperatingIncomeLoss,1613699.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,187150.000
OtherNonoperatingExpense,409405.000
OtherNonoperatingIncome,82712.000
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,3199273.000
PaymentsToAcquirePropertyPlantAndEquipment,2299690.000
ProceedsFromIssuanceOfDebt,25897076.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,-794115.000
ProceedsFromSaleOfPropertyPlantAndEquipment,4753.000
ProfitLoss,131707.000
RepaymentsOfDebt,22352041.000
ResearchAndDevelopmentExpense,710361.000
Revenues,44158182.000
SalesRevenueNet,44158182.000
SellingExpense,19838582.000
