,2016-09-30,2017-03-31
EarningsPerShareBasicAndDiluted,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1500.000,-5175.000
IncreaseDecreaseInAccruedLiabilities,,-1000.000
NetCashProvidedByUsedInFinancingActivities,,6175.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,6175.000
NetCashProvidedByUsedInOperatingActivities,,-6175.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-6175.000
NetIncomeLoss,-1500.000,-5175.000
OperatingExpenses,1500.000,5175.000
OperatingIncomeLoss,-1500.000,-5175.000
ProceedsFromShortTermDebt,,6175.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,205000000.000,205000000.000
