,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-06-30,2016-09-30
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,22297206.000,,,,15040661.000,,,,13430383.000,,,,
TradingActivityGainsAndLossesNet,-71222.000,759520.000,9342495.000,-23817049.000,-2445905.000,5838082.000,5971571.000,18149860.000,5705577.000,5973531.000,12116626.000,,,,
TradingGainsLosses,,,,,,,,,,,,-11930724.000,10659572.000,13654268.000,3965166.000
