,2011-09-30
ComprehensiveIncomeNetOfTax,-356157.000
CostOfGoodsSold,2660637.000
EarningsPerShareBasicAndDiluted,-0.009
GeneralAndAdministrativeExpense,666193.000
GrossProfit,288298.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-341633.000
IncomeTaxExpenseBenefit,22683.000
InterestExpense,40335.000
InvestmentIncomeInterest,22652.000
NetIncomeLoss,-364316.000
NonoperatingIncomeExpense,51598.000
OperatingExpenses,681529.000
OperatingIncomeLoss,-393231.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,8159.000
OtherNonoperatingIncomeExpense,69281.000
SalesRevenueGoodsNet,2948935.000
SellingAndMarketingExpense,15336.000
