,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FloorBrokerageExchangeAndClearanceFees,238271.000,219828.000,173182.000,172840.000,159868.000,140719.000,128804.000,120526.000,110542.000,103045.000,97465.000,86685.000,84975.000,85813.000,86748.000,82106.000,72126.000,70881.000,63502.000,55170.000,51890.000,44096.000,40107.000
GeneralAndAdministrativeExpense,54846.000,50368.000,37542.000,37299.000,34666.000,30539.000,27778.000,25916.000,23799.000,22102.000,20953.000,18503.000,18180.000,18285.000,18459.000,17479.000,15366.000,15098.000,13549.000,11822.000,11166.000,9354.000,8503.000
IncomeLossAttributableToParent,-430233.000,-396115.000,-304578.000,-303388.000,-281198.000,-247606.000,-226026.000,-211234.000,-193840.000,-180400.000,-170801.000,-151447.000,-148603.000,-149812.000,-151353.000,-143282.000,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetIncomeLoss,,,,-1295646.000,-150848.000,,394451.000,-432471.000,-796884.000,597052.000,-751808.000,812827.000,810787.000,350264.000,364967.000,-2379423.000,762928.000,225694.000,124800.000,-148680.000,-863498.000,-321130.000,-655813.000
NetIncomeLossAllocatedToLimitedPartners,-2824319.000,-1350289.000,-170922.000,,,,394451.000,,,,-751808.000,,,,364967.000,,,,,,,,
NetInvestmentIncome,,,,,,,,,,,,,,,,,-125907.000,,-110827.000,-96437.000,-90915.000,-76790.000,-69820.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,-2394086.000,-954174.000,133656.000,-992258.000,130350.000,-1018463.000,620477.000,-221237.000,-603044.000,777452.000,-581007.000,964274.000,959390.000,500076.000,516320.000,-2336141.000,,,,,,,
OperatingExpenses,430233.000,396115.000,304578.000,303388.000,281198.000,247606.000,226026.000,211234.000,193840.000,180400.000,170801.000,151447.000,148603.000,149812.000,151353.000,143282.000,125907.000,123724.000,111123.000,96745.000,91167.000,77031.000,70064.000
OtherExpenses,,,,,,,,,,,,,,,,,,,198.000,197.000,197.000,197.000,197.000
PartnersCapitalAccountRedemptions,,,2917128.000,,,,2373660.000,,,,2331194.000,,,,716692.000,,,,1329196.000,,,,894235.000
PartnersCapitalAccountSaleOfUnits,,,714211.000,,,,135000.000,,,,444535.000,,,,162500.000,,,,,,,,
PartnersCapitalAccountUnitsRedeemed,,,-2887.843,,,,2531.316,,,,2606.001,,,,721.850,,,,,,,,
PartnersCapitalAccountUnitsSaleOfUnits,,,706.023,,,,147.885,,,,493.086,,,,164.638,,,,,,,,
RealizedInvestmentGainsLosses,,,,,,,,,,,,,,,,,-111807.000,,105441.000,4342.000,-294037.000,145757.000,73022.000
TradingGainsLosses,,,,,,,,,,,,,,,,,888835.000,,235627.000,-52243.000,-772583.000,-244340.000,-585993.000
TradingSecuritiesRealizedGainLoss,2285351.000,65220.000,-114659.000,-63718.000,-203959.000,-345151.000,-386117.000,-360423.000,-219702.000,-156368.000,-269233.000,-474848.000,-42285.000,188700.000,-86171.000,-124400.000,,,,,,,
TradingSecuritiesUnrealizedHoldingGainLoss,-4679437.000,-1019394.000,248315.000,-928540.000,334309.000,-673312.000,1006594.000,139186.000,-383342.000,933820.000,-311774.000,1439122.000,1001675.000,311376.000,602491.000,-2111741.000,,,,,,,
UnrealizedGainLossOnInvestments,,,,,,,,,,,,,,,,,1000642.000,,130186.000,-56585.000,-478546.000,-390097.000,-659015.000
