,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
Assets,865610857.000,865252257.000,868874197.000,802076779.000,731212047.000,702737626.000,640817232.000,577300818.000,541021111.000,473079697.000,460970227.000,396903576.000,409548229.000,403424413.000,362645131.000,358235560.000,344464091.000,337622096.000,334170480.000,315436207.000,268564665.000,248639534.000
AssetsCurrent,,,,713843408.000,652802405.000,635192968.000,573077073.000,520725978.000,486404701.000,419085978.000,394809526.000,344428526.000,332491482.000,347858469.000,318657013.000,322258270.000,298872675.000,297202226.000,296618341.000,272559529.000,238171932.000,218381683.000
Cash,,,,,,,,,,,,,,6597042.000,4168951.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,26136362.000,25097534.000,23772356.000,19691522.000,12199355.000,12321277.000,26687063.000,11115560.000,11866529.000,10262912.000,18682967.000,14252103.000,53617173.000,11354424.000,14440770.000,10325476.000,10180294.000,10722388.000,16963838.000,7797220.000,6210512.000,4974103.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,1029521.000,1006865.000,1035391.000,1071096.000,891812.000,783056.000,752285.000,634116.000,629796.000,587291.000,572888.000,501757.000,511828.000,484938.000,442684.000,447158.000,431598.000,432089.000,365740.000,372464.000,303597.000,287125.000
CommodityContractAssetCurrent,,,,24208652.000,19857707.000,17346793.000,22718635.000,14629803.000,21739925.000,13074340.000,16240950.000,18970898.000,17390894.000,11413920.000,5811403.000,12696980.000,6760911.000,6924862.000,16963877.000,5809233.000,5931938.000,2996409.000
DerivativeAssetFairValueGrossLiability,,,,,,-13727224.000,-18920127.000,-9749927.000,-7231412.000,-7431520.000,-9873397.000,-14901717.000,-6887108.000,-3917119.000,-6576816.000,-4037601.000,-5594769.000,-8333871.000,-3897020.000,4869433.000,3917890.000,3460923.000
DerivativeAssets,,,,,,5855916.000,6767327.000,9446555.000,16551438.000,8678277.000,8013029.000,5790691.000,12671271.000,8457957.000,433293.000,10592979.000,2469064.000,2541939.000,16588668.000,1935997.000,3422385.000,856966.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,,,,,,,,940158.000
DerivativeFairValueOfDerivativeAsset,,,,25765697.000,22123499.000,19583140.000,25687454.000,19196482.000,23782850.000,16109797.000,17886426.000,20692408.000,19558379.000,12375076.000,7010109.000,14630580.000,8033833.000,10875810.000,20485688.000,6805430.000,7340275.000,4317889.000
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,5855916.000,6767327.000,9446555.000,16551438.000,8678277.000,8013029.000,5790691.000,12671271.000,8457957.000,433293.000,10592979.000,2469064.000,2541939.000,16588668.000,1935997.000,3422385.000,856966.000
DerivativeFairValueOfDerivativeLiability,,,,-18293330.000,15199579.000,-14217668.000,-19589189.000,-9749927.000,7231412.000,7431520.000,9873397.000,18281850.000,8875838.000,4169949.000,8090318.000,5575969.000,5988820.000,8333871.000,3897020.000,4869433.000,3917890.000,4401081.000
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,-490444.000,-669062.000,,,,,-3380133.000,-1988730.000,-252830.000,-1513502.000,-1538368.000,-394051.000,,,,,
DerivativeFairValueOfDerivativeNet,,,,7472367.000,6923920.000,5365472.000,6098265.000,9446555.000,16551438.000,8678277.000,8013029.000,2410558.000,10682541.000,8205127.000,-1080209.000,9054611.000,2045013.000,2541939.000,16588668.000,1935997.000,3422385.000,-83192.000
