,2011-09-30,2011-12-31
ComprehensiveIncomeNetOfTax,-1866755.000,-833416.000
CostOfGoodsSold,3560606.000,4693603.000
EarningsPerShareBasicAndDiluted,-0.077,-0.040
GeneralAndAdministrativeExpense,1757283.000,1589374.000
GrossProfit,3853996.000,3535716.000
IncomeLossAttributableToNoncontrollingInterest,-1838378.000,-932163.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4277520.000,-2809007.000
IncomeTaxExpenseBenefit,-546195.000,-971062.000
InterestExpense,227785.000,43471.000
InvestmentIncomeInterest,5506.000,2563.000
NetIncomeLoss,-1892947.000,-905782.000
NonoperatingIncomeExpense,-1570301.000,-286539.000
OperatingExpenses,6561215.000,6058183.000
OperatingIncomeLoss,-2707219.000,-2522468.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,52278.000,144444.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,26087.000,72078.000
OtherGeneralAndAdministrativeExpense,498551.000,160162.000
OtherNonoperatingIncomeExpense,-1348022.000,-245631.000
ProfitLoss,-3731325.000,-1837945.000
Revenues,7414602.000,8229318.000
SalesRevenueNet,7414602.000,8229318.000
SellingExpense,4305381.000,4308647.000
