,2014-11-30,2015-11-30,2016-11-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3688039.000,2533704.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-73978.000,71069.000
DeferredFederalIncomeTaxExpenseBenefit,,-133434.000,-242787.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-19623.000,-55961.000
EarningsPerShareBasicAndDiluted,,-0.210,-0.380
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.390,0.409
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.050,-0.069
FairValueAssumptionsExpectedVolatilityRate,,0.991,
FairValueAssumptionsRiskFreeInterestRate,,0.015,
FeesAndCommissions,,1365000.000,1370000.000
IncomeLossFromContinuingOperations,,-412809.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-3787.000,169275.000
IncreaseDecreaseInAccountsPayableRelatedParties,,122715.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,60000.000
IncreaseDecreaseInOperatingCapital,,,1400000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,37328.000,-26264.000
InterestAndOtherIncome,,28844.000,126098.000
InterestExpenseTrustPreferredSecurities,,,144276.000
NetCashProvidedByUsedInFinancingActivities,,43102231.000,-9613481.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,43102231.000,-9613481.000
NetCashProvidedByUsedInInvestingActivities,,-42845000.000,10271302.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-42845000.000,10271302.000
NetCashProvidedByUsedInOperatingActivities,,-331209.000,-586752.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-331209.000,-586752.000
NetIncomeLoss,,-383965.000,-716193.000
OperatingExpenses,,289009.000,782291.000
OperatingIncomeLoss,,,-842291.000
ProceedsFromIssuanceInitialPublicOffering,,40292131.000,
ProceedsFromIssuanceOfPrivatePlacement,,2860000.000,
ProceedsFromRelatedPartyDebt,,150000.000,1175000.000
ProceedsFromStockPlans,,100.000,
RelatedPartyCosts,,123800.000,60000.000
RepaymentsOfRelatedPartyDebt,,200000.000,32335.000
StockIssuedDuringPeriodSharesAcquisitions,,448600.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-153057.000,-298748.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,1786682.000,1873871.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,,3688039.000,2533704.000
