,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,18000000.000,,13000000.000,,,,15000000.000,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,1830000000.000,,,,,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,,,,,,,,,,,78000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1767000000.000,1790000000.000,1830000000.000,1594000000.000,2027000000.000,1059000000.000,-1259000000.000,513000000.000,674000000.000,530000000.000,818000000.000,869000000.000,985000000.000,448000000.000,1008000000.000,-60000000.000,1448000000.000,52000000.000,987000000.000,-410000000.000,1655000000.000,1615000000.000,1559000000.000,1086000000.000,1955000000.000,1295000000.000
IncomeLossFromEquityMethodInvestments,82000000.000,62000000.000,71000000.000,66000000.000,57000000.000,53000000.000,40000000.000,33000000.000,36000000.000,50000000.000,42000000.000,38000000.000,36000000.000,33000000.000,12000000.000,26000000.000,26000000.000,22000000.000,19000000.000,16000000.000,26000000.000,20000000.000,19000000.000,12000000.000,18000000.000,20000000.000
IncomeTaxExpenseBenefit,400000000.000,483000000.000,475000000.000,363000000.000,545000000.000,251000000.000,-546000000.000,-411000000.000,51000000.000,,126000000.000,,49000000.000,114000000.000,276000000.000,-87000000.000,249000000.000,162000000.000,257000000.000,-222000000.000,449000000.000,427000000.000,344000000.000,188000000.000,429000000.000,373000000.000
IncomeTaxReconciliationNondeductibleExpenseOther,21000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,,54000000.000,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationTaxContingenciesOther,,,5000000.000,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,,,43000000.000,43000000.000,43000000.000,52000000.000,43000000.000,,,,,,,,,,,,,
IncomeTaxReconciliationTaxSettlementsDomestic,100000000.000,,,,3000000.000,,,,,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationTaxSettlementsForeign,,15000000.000,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,62000000.000,,,,32000000.000,,,,-53000000.000,,,,-12000000.000,,,,-83000000.000,,,,-77000000.000,,,,-114000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-70000000.000,,,,-22000000.000,,,,77000000.000,,,,-215000000.000,,,,81000000.000,,,,5000000.000,,,,414000000.000,
IncreaseDecreaseInDeferredRevenue,-57000000.000,,,,-91000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,84000000.000,,,,68000000.000,,,,163000000.000,,,,144000000.000,,,,-51000000.000,,,,44000000.000,,,,71000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,574000000.000,,,,995000000.000,,,,875000000.000,,,,350000000.000,,,,832000000.000,,,,794000000.000,,,,777000000.000,
IncreaseDecreaseInReceivables,91000000.000,,,,108000000.000,,,,318000000.000,,,,55000000.000,,,,91000000.000,,,,424000000.000,,,,246000000.000,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,1000000.000,1000000.000,,1000000.000,1000000.000,,,1000000.000,1000000.000,1000000.000,-2000000.000,1000000.000,1000000.000,1000000.000,-2000000.000,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,11000000.000,14000000.000,16000000.000,-25000000.000,18000000.000,17000000.000,,,16000000.000,15000000.000,15000000.000,-29000000.000,13000000.000,11000000.000,11000000.000,-23000000.000,13000000.000,,10000000.000,,11000000.000,9000000.000,8000000.000,-19000000.000,9000000.000,6000000.000
InterestExpense,31000000.000,32000000.000,40000000.000,42000000.000,,,,,50000000.000,50000000.000,46000000.000,53000000.000,54000000.000,46000000.000,50000000.000,53000000.000,51000000.000,49000000.000,41000000.000,43000000.000,43000000.000,42000000.000,42000000.000,40000000.000,45000000.000,52000000.000
InterestPaidNet,,,,,33000000.000,56000000.000,,,49000000.000,,,,37000000.000,,,,34000000.000,,,,33000000.000,,,,43000000.000,
InvestmentIncomeInterest,,,,,,,,,25000000.000,28000000.000,23000000.000,28000000.000,23000000.000,28000000.000,20000000.000,30000000.000,30000000.000,26000000.000,18000000.000,27000000.000,24000000.000,25000000.000,32000000.000,24000000.000,33000000.000,34000000.000
MarketingAndAdvertisingExpense,214000000.000,253000000.000,205000000.000,285000000.000,194000000.000,224000000.000,167000000.000,212000000.000,189000000.000,218000000.000,194000000.000,254000000.000,163000000.000,187000000.000,171000000.000,213000000.000,135000000.000,167000000.000,193000000.000,330000000.000,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,599000000.000,720000000.000,,,609000000.000,,,,1000000.000,,,,23000000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-692000000.000,,,,-836000000.000,,,,-44000000.000,,,,-1192000000.000,,,,-682000000.000,,,,-792000000.000,,,,-1013000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-692000000.000,,,,-836000000.000,,,,-44000000.000,,,,-1192000000.000,,,,-682000000.000,,,,-792000000.000,,,,-1013000000.000,
NetCashProvidedByUsedInInvestingActivities,-1437000000.000,,,,-3027000000.000,,,,161000000.000,,,,2212000000.000,,,,754000000.000,,,,1426000000.000,,,,-203000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1437000000.000,,,,-3027000000.000,,,,161000000.000,,,,2212000000.000,,,,754000000.000,,,,1426000000.000,,,,-203000000.000,
NetCashProvidedByUsedInOperatingActivities,481000000.000,,,,387000000.000,,,,-428000000.000,,,,617000000.000,,,,626000000.000,,,,-386000000.000,,,,861000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,481000000.000,,,,387000000.000,,,,-428000000.000,,,,617000000.000,,,,626000000.000,,,,-386000000.000,,,,861000000.000,
NetIncomeLoss,986000000.000,902000000.000,969000000.000,852000000.000,1101000000.000,645000000.000,-711000000.000,925000000.000,609000000.000,536000000.000,692000000.000,726000000.000,937000000.000,333000000.000,721000000.000,13000000.000,1186000000.000,-130000000.000,706000000.000,-197000000.000,1195000000.000,1166000000.000,1202000000.000,894000000.000,1574000000.000,916000000.000
NetIncomeLossAttributableToNoncontrollingInterest,381000000.000,405000000.000,386000000.000,379000000.000,381000000.000,163000000.000,-2000000.000,-1000000.000,14000000.000,-6000000.000,,,-1000000.000,1000000.000,11000000.000,14000000.000,13000000.000,20000000.000,24000000.000,9000000.000,11000000.000,22000000.000,13000000.000,4000000.000,-48000000.000,6000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,984000000.000,900000000.000,967000000.000,850000000.000,1100000000.000,645000000.000,-711000000.000,925000000.000,609000000.000,536000000.000,692000000.000,726000000.000,937000000.000,333000000.000,721000000.000,13000000.000,1186000000.000,-130000000.000,,,,,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,,,,,,,,,,,,,236000000.000,,,,,,,,,,,,,
OperatingIncomeLoss,,,,,1402000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,3000000.000,15000000.000,6000000.000,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,5000000.000,-8000000.000,-3000000.000,-1000000.000,-1000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,3000000.000,,,,-13000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,19000000.000,,,,38000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,14000000.000,,,,,605000000.000,188000000.000,,-160000000.000,-36000000.000,-443000000.000,-311000000.000,-78000000.000,267000000.000,-176000000.000,-74000000.000,-189000000.000,-150000000.000,46000000.000,164000000.000,40000000.000,-60000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,-5000000.000,,,,,-330000000.000,-81000000.000,,90000000.000,13000000.000,236000000.000,125000000.000,42000000.000,-145000000.000,96000000.000,34000000.000,103000000.000,83000000.000,-26000000.000,-163000000.000,-18000000.000,33000000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-26000000.000,-31000000.000,60000000.000,21000000.000,5000000.000,22000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-25000000.000,,,,-1000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,11000000.000,15000000.000,-23000000.000,-7000000.000,-9000000.000,-8000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,,,,,,,,,-35000000.000,-11000000.000,,-21000000.000,-17000000.000,-10000000.000,-260000000.000,-10000000.000,-12000000.000,-17000000.000,-16000000.000,-8000000.000,-9000000.000,-6000000.000,-9000000.000,-12000000.000,-14000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,12000000.000,16000000.000,-40000000.000,-15000000.000,15000000.000,-37000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-40000000.000,,,,3000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,-19000000.000,-33000000.000,-7000000.000,-16000000.000,-11000000.000,21000000.000,-8000000.000,-34000000.000,31000000.000,-32000000.000,-29000000.000,-9000000.000,9000000.000,16000000.000,1000000.000,-64000000.000,29000000.000,-8000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,,,,,,-1000000.000,-20000000.000,17000000.000,-71000000.000,-11000000.000,21000000.000,-8000000.000,-10000000.000,46000000.000,-26000000.000,-34000000.000,-3000000.000,2000000.000,20000000.000,-2000000.000,-53000000.000,21000000.000,-19000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,,,,,-62000000.000,19000000.000,,4000000.000,24000000.000,-35000000.000,16000000.000,24000000.000,-31000000.000,-24000000.000,-37000000.000,27000000.000,44000000.000,-12000000.000,-42000000.000,9000000.000,12000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,4000000.000,-50000000.000,14000000.000,-5000000.000,2000000.000,13000000.000,-22000000.000,10000000.000,16000000.000,-22000000.000,-16000000.000,-32000000.000,13000000.000,41000000.000,-8000000.000,-30000000.000,6000000.000,13000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,9000000.000,,,12000000.000,-5000000.000,,-2000000.000,-11000000.000,13000000.000,-6000000.000,-8000000.000,9000000.000,8000000.000,5000000.000,-14000000.000,-3000000.000,4000000.000,,-3000000.000,1000000.000
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,,99000000.000,975000000.000,305000000.000,274000000.000,-184000000.000,61000000.000,-585000000.000,364000000.000,8000000.000,414000000.000,-335000000.000,-86000000.000,-354000000.000,-189000000.000,104000000.000,473000000.000,100000000.000,-84000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,59000000.000,-4000000.000,-42000000.000,-11000000.000,-7000000.000,-7000000.000,83000000.000,29000000.000,8000000.000,-1000000.000,-73000000.000,-5000000.000,-130000000.000,-64000000.000,7000000.000,194000000.000,-40000000.000,-45000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,-26000000.000,,41000000.000,-3000000.000,-31000000.000,0.000,-3000000.000,-5000000.000,57000000.000,20000000.000,6000000.000,-9000000.000,-46000000.000,-2000000.000,-86000000.000,-44000000.000,4000000.000,130000000.000,-29000000.000,-31000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,9000000.000,,-18000000.000,1000000.000,11000000.000,11000000.000,4000000.000,2000000.000,-26000000.000,-9000000.000,-2000000.000,-8000000.000,27000000.000,3000000.000,44000000.000,20000000.000,-3000000.000,-64000000.000,11000000.000,14000000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,,,,,,,,,,101000000.000,37000000.000,,54000000.000,45000000.000,28000000.000,740000000.000,27000000.000,36000000.000,48000000.000,49000000.000,22000000.000,25000000.000,19000000.000,25000000.000,33000000.000,42000000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,,,,66000000.000,26000000.000,,33000000.000,28000000.000,18000000.000,480000000.000,17000000.000,24000000.000,31000000.000,33000000.000,14000000.000,16000000.000,13000000.000,16000000.000,21000000.000,28000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,21000000.000,,-1000000.000,-20000000.000,17000000.000,-71000000.000,-11000000.000,21000000.000,-8000000.000,-34000000.000,31000000.000,-32000000.000,-29000000.000,-9000000.000,9000000.000,16000000.000,1000000.000,-64000000.000,29000000.000,-8000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,,,,,,-15000000.000,-6000000.000,5000000.000,-6000000.000,7000000.000,-4000000.000,3000000.000,-11000000.000,8000000.000,11000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,23000000.000,,71000000.000,611000000.000,208000000.000,171000000.000,-126000000.000,42000000.000,-380000000.000,180000000.000,9000000.000,243000000.000,-222000000.000,-73000000.000,-225000000.000,-111000000.000,69000000.000,232000000.000,89000000.000,-53000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-43000000.000,25000000.000,107000000.000,-763000000.000,27000000.000,51000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,,,,,-1074000000.000,-335000000.000,,170000000.000,-23000000.000,625000000.000,-329000000.000,70000000.000,-472000000.000,204000000.000,41000000.000,253000000.000,189000000.000,-111000000.000,-374000000.000,-110000000.000,32000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,-27000000.000,-697000000.000,-232000000.000,-210000000.000,114000000.000,-13000000.000,407000000.000,-184000000.000,44000000.000,-306000000.000,131000000.000,30000000.000,161000000.000,124000000.000,-72000000.000,-196000000.000,-83000000.000,27000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,,,,,,,,,935000000.000,269000000.000,,-250000000.000,-49000000.000,-679000000.000,-436000000.000,-120000000.000,412000000.000,-272000000.000,-108000000.000,-292000000.000,-233000000.000,72000000.000,327000000.000,58000000.000,-93000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,377000000.000,103000000.000,,-56000000.000,10000000.000,-218000000.000,145000000.000,-26000000.000,166000000.000,-73000000.000,-11000000.000,-92000000.000,-65000000.000,39000000.000,178000000.000,27000000.000,-5000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,,,,,-8000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,,,,-5000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,,,,,3000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,,,,,,,,-1000000.000,,,1000000.000,-1000000.000,,,,-34000000.000,4000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,,,-1000000.000,,,1000000.000,-1000000.000,,,,-34000000.000,4000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,,,3000000.000,,2000000.000,-7000000.000,13000000.000,33000000.000,27000000.000,36000000.000,39000000.000,28000000.000,4000000.000,5000000.000,-21000000.000,0.000,22000000.000,10000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,2000000.000,,,-5000000.000,8000000.000,,18000000.000,25000000.000,26000000.000,19000000.000,2000000.000,5000000.000,-14000000.000,-2000000.000,18000000.000,8000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,-1000000.000,,-2000000.000,2000000.000,-5000000.000,-11000000.000,-9000000.000,-11000000.000,-13000000.000,-9000000.000,-2000000.000,,7000000.000,,-4000000.000,-2000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,,,,-29000000.000,,-26000000.000,-27000000.000,-26000000.000,-25000000.000,-23000000.000,-24000000.000,-20000000.000,-18000000.000,-17000000.000,-19000000.000,-20000000.000,-22000000.000,-19000000.000,-19000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,-18000000.000,,-13000000.000,-21000000.000,-18000000.000,-15000000.000,-17000000.000,-15000000.000,-14000000.000,-11000000.000,-14000000.000,-10000000.000,-13000000.000,-16000000.000,-22000000.000,-5000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,,,,,,,11000000.000,,13000000.000,6000000.000,8000000.000,10000000.000,6000000.000,9000000.000,6000000.000,7000000.000,3000000.000,9000000.000,7000000.000,6000000.000,-3000000.000,14000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,,,,,,-10000000.000,-34000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,-13000000.000,,-5000000.000,-23000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,,9000000.000,,5000000.000,11000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,-12000000.000,,-11000000.000,-12000000.000,,,,,,,,,,,,,,,,
