,2011-12-31,2012-03-31
CashPeriodIncreaseDecrease,59660.000,
CostOfGoodsSold,492991.000,1808890.000
Depreciation,16116.000,
EarningsPerShareBasicAndDiluted,0.230,-0.080
GainsLossesOnSalesOfAssets,,21528.000
GrossProfit,78812.000,147554.000
IncomeLossFromContinuingOperations,-45281.000,-600055.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-45281.000,-600055.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,-0.080
IncomeLossFromDiscontinuedOperationsNetOfTax,1708386.000,1185.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.240,0.000
IncomeTaxesPaidNet,-300.000,
IncreaseDecreaseInAccountsPayable,274651.000,
IncreaseDecreaseInAccountsReceivable,-46326.000,
IncreaseDecreaseInAccruedLiabilities,365283.000,
IncreaseDecreaseInIncomeTaxesReceivable,-300.000,
IncreaseDecreaseInInventories,281580.000,
IncreaseDecreaseInOtherNoncurrentAssets,744.000,
InterestExpense,-10960.000,-44878.000
InterestPaid,121534.000,
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,21146.000,
NetCashProvidedByUsedInContinuingOperations,857036.000,
NetCashProvidedByUsedInDiscontinuedOperations,-434174.000,
NetCashProvidedByUsedInFinancingActivities,-363202.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-363202.000,
NetCashProvidedByUsedInInvestingActivities,117902.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,117902.000,
NetCashProvidedByUsedInOperatingActivities,-552076.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-552076.000,
OperatingIncomeLoss,-34321.000,-576705.000
OtherExpenses,-10960.000,-23350.000
ProfitLoss,1663105.000,-598870.000
RepaymentsOfNotesPayable,-332139.000,
Revenues,571803.000,1956444.000
SalesRevenueNet,571803.000,1956444.000
SellingGeneralAndAdministrativeExpense,113133.000,724259.000
ShareBasedCompensation,10569.000,
WeightedAverageNumberOfDilutedSharesOutstanding,7090662.000,7090662.000
WeightedAverageNumberOfSharesOutstandingBasic,7090662.000,7090662.000
