,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,,,,0.000,0.000,,
DeferredIncomeTaxExpenseBenefit,,3000000.000,,,,,,,,-3000000.000,,,,-1000000.000,,,,-1000000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,,,3000000.000,,,,,,,,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,,,1000000.000,1000000.000,1000000.000,,,,,,
Depletion,,,,,,,,,,21000000.000,21000000.000,22000000.000,17000000.000,10000000.000,10000000.000,10000000.000,10000000.000,9000000.000
Depreciation,,,,,,,,,,37000000.000,48000000.000,53000000.000,49000000.000,39000000.000,43000000.000,44000000.000,45000000.000,46000000.000
DepreciationDepletionAndAmortization,,73000000.000,73000000.000,92000000.000,,73000000.000,,,,65000000.000,,,,55000000.000,,,,61000000.000
DividendsCommonStock,,29000000.000,,,,29000000.000,,,,29000000.000,30000000.000,30000000.000,29000000.000,30000000.000,5000000.000,5000000.000,7000000.000,6000000.000
EarningsPerShareBasic,,-0.500,-0.110,-0.430,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,-0.510,0.000,-0.820,,-0.420,1.030,-0.520,-2.840,-0.780,-0.420,-0.350,1.050,-0.350
EarningsPerShareDiluted,,-0.500,-0.110,-0.430,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,-5000000.000,,,,1000000.000,,,,-9000000.000,,,,3000000.000,,,,1000000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.020,,-0.240,,0.020,1.090,-0.840,-2.070,-0.180,-0.100,-0.260,0.390,-0.150,-0.260,-0.200,1.270,-0.060
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.300,,0.300,,0.300,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,,8000000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,-1000000.000,,,,,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,1000000.000,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-4000000.000,,,,,-8000000.000,,,,0.000,0.000,,4000000.000,0.000,0.000,0.000,0.000
GrossProfit,,32000000.000,50000000.000,54000000.000,54000000.000,25000000.000,60000000.000,68000000.000,54000000.000,35000000.000,24000000.000,39000000.000,22000000.000,20000000.000,57000000.000,80000000.000,90000000.000,90000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-44000000.000,,-33000000.000,,-55000000.000,-23000000.000,-49000000.000,-22000000.000,-39000000.000,-107000000.000,-43000000.000,-77000000.000,-80000000.000,-38000000.000,-35000000.000,-20000000.000,-36000000.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.500,-0.110,-0.430,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.500,-0.110,-0.430,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,1000000.000,1000000.000,8000000.000,19000000.000,-1000000.000,-25000000.000,41000000.000,253000000.000,7000000.000,11000000.000,11000000.000,12000000.000,12000000.000,10000000.000,7000000.000,-144000000.000,2000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-41000000.000,,,,-32000000.000,,,,-58000000.000,,,,-54000000.000,,,,-17000000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,25000000.000,,,,-26000000.000,,,,3000000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,36000000.000,,,,21000000.000,,,,,,,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-7000000.000,,,,-7000000.000,,,,-4000000.000,,,,11000000.000,,,,2000000.000
IncreaseDecreaseInInventories,,-24000000.000,,,,-4000000.000,,,,4000000.000,,,,-37000000.000,,,,-26000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,5000000.000,,,,2000000.000,,,,1000000.000,,,,-2000000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-11000000.000,,,,-13000000.000,,,,-9000000.000,,,,-3000000.000,,,,-9000000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,600000000.000,,,,0.000,,,,
InterestAndDebtExpense,,27000000.000,35000000.000,32000000.000,36000000.000,34000000.000,33000000.000,34000000.000,32000000.000,34000000.000,52000000.000,45000000.000,45000000.000,46000000.000,46000000.000,46000000.000,46000000.000,46000000.000
InterestCostsCapitalized,,1000000.000,1000000.000,1000000.000,,-1000000.000,1000000.000,,,-1000000.000,-2000000.000,-2000000.000,-1000000.000,-1000000.000,,,,
InterestCostsCapitalizedAdjustment,,,,,,,,,,,,,,,1000000.000,0.000,,1000000.000
InterestExpenseDebt,,26000000.000,32000000.000,32000000.000,,32000000.000,31000000.000,30000000.000,31000000.000,32000000.000,42000000.000,43000000.000,43000000.000,44000000.000,43000000.000,43000000.000,44000000.000,43000000.000
InterestExpenseOther,,,,,,,,,,1000000.000,1000000.000,1000000.000,0.000,0.000,2000000.000,0.000,1000000.000,1000000.000
InventoryWriteDown,,,,,,,,,,9000000.000,49000000.000,5000000.000,-9000000.000,,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,,,,,,,,0.039,0.041,0.044,,
NetCashProvidedByUsedInFinancingActivities,,710000000.000,,,,-33000000.000,,,,569000000.000,,,,-49000000.000,,,,-12000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,710000000.000,,,,-33000000.000,,,,569000000.000,,,,-49000000.000,,,,-12000000.000
NetCashProvidedByUsedInInvestingActivities,,-45000000.000,,,,-31000000.000,,,,-632000000.000,,,,-32000000.000,,,,-32000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-45000000.000,,,,-31000000.000,,,,-632000000.000,,,,-32000000.000,,,,-32000000.000
NetCashProvidedByUsedInOperatingActivities,,-1000000.000,,,,-12000000.000,,,,-65000000.000,,,,1000000.000,,,,60000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1000000.000,,,,-12000000.000,,,,-65000000.000,,,,1000000.000,,,,60000000.000
NetIncomeLoss,,-57000000.000,-13000000.000,-49000000.000,-7000000.000,-58000000.000,0.000,-93000000.000,-276000000.000,-49000000.000,-119000000.000,-60000000.000,-90000000.000,-91000000.000,-50000000.000,-40000000.000,122000000.000,-41000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,12000000.000,12000000.000,8000000.000,-68000000.000,4000000.000,2000000.000,3000000.000,1000000.000,3000000.000,1000000.000,6000000.000,1000000.000,-1000000.000,2000000.000,-2000000.000,2000000.000,3000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,49000000.000,119000000.000,60000000.000,,-91000000.000,-50000000.000,-40000000.000,122000000.000,-41000000.000
OperatingIncomeLoss,-24500000.000,-19000000.000,9000000.000,9000000.000,4000000.000,-21000000.000,15000000.000,11000000.000,-5000000.000,-9000000.000,-50000000.000,-21000000.000,-38000000.000,-29000000.000,8000000.000,25000000.000,32000000.000,16000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,3000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,-286000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,,-21000000.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,,,,,,-5000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,-28000000.000,-23000000.000,-6000000.000,127000000.000,-3000000.000,-3000000.000,-18000000.000,-7000000.000,-15000000.000,1000000.000,-35000000.000,-28000000.000,13000000.000,0.000,18000000.000,0.000,6000000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,1000000.000,-1000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,-10000000.000,-64000000.000,,-47000000.000,,,,,,,,16000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-8000000.000,-13000000.000,-47000000.000,-27000000.000,-63000000.000,11000000.000,-135000000.000,-105000000.000,53000000.000,0.000,69000000.000,-3000000.000,24000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,119000000.000,82000000.000,5000000.000,83000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-62000000.000,12000000.000,-134000000.000,-93000000.000,54000000.000,2000000.000,46000000.000,30000000.000,23000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-118000000.000,-83000000.000,-4000000.000,-54000000.000,-5000000.000,-13000000.000,-47000000.000,-78000000.000,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,-3000000.000,0.000,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-289000000.000,,,,-1000000.000,-1000000.000,-1000000.000,-12000000.000,-1000000.000,0.000,22000000.000,-31000000.000,-1000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,1000000.000,1000000.000,-1000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,,,,,,1000000.000,,-1000000.000
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,1000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,3000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,1000000.000,-1000000.000,1000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,2000000.000,-1000000.000,,-2000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,,,,,,0.000,,,
OtherNoncashIncomeExpense,,-10000000.000,,,,-8000000.000,,,,4000000.000,,,,-12000000.000,,,,-7000000.000
OtherNonoperatingIncomeExpense,,6000000.000,26000000.000,-10000000.000,44000000.000,,3000000.000,9000000.000,,4000000.000,-5000000.000,23000000.000,6000000.000,-9000000.000,0.000,-14000000.000,-6000000.000,-6000000.000
OtherOperatingActivitiesCashFlowStatement,,,,,,42000000.000,,,,-84000000.000,,,,38000000.000,,,,37000000.000
PaymentsForAdvanceToAffiliate,,,,,,,,,,,,,,,,,,0.000
PaymentsForRestructuring,,,,,,,,1000000.000,,2000000.000,2000000.000,0.000,6000000.000,13000000.000,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,2000000.000,,,,,,,,,,,
PaymentsOfDividends,,29000000.000,0.000,,,29000000.000,,,,29000000.000,,,,30000000.000,,,,6000000.000
PaymentsOfFinancingCosts,,28000000.000,,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,2000000.000
PaymentsToAcquireProductiveAssets,,45000000.000,34000000.000,25000000.000,68000000.000,31000000.000,,,,32000000.000,61000000.000,48000000.000,50000000.000,33000000.000,22000000.000,32000000.000,32000000.000,32000000.000
PensionAndOtherPostretirementBenefitContributions,,1000000.000,,,,2000000.000,,,,3000000.000,,,,4000000.000,,,,5000000.000
PensionAndOtherPostretirementBenefitExpense,,2000000.000,,,,1000000.000,,,,1000000.000,,,,2000000.000,,,,2000000.000
ProceedsFromCollectionOfAdvanceToAffiliate,,,,,,,,,,0.000,,,,0.000,,,,0.000
ProceedsFromContributionsFromParent,,,,,,,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,945000000.000,,,,,,,,600000000.000,,,,0.000,,,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,1500000000.000,,,,1500000000.000,,,,,,,,,,,,
ProceedsFromSalesOfAssetsInvestingActivities,,,,,,,,,,,,,,1000000.000,,,,0.000
ProductionRelatedImpairmentsOrCharges,,,,,,13000000.000,4000000.000,1000000.000,,,,,,,,,,
ProfitLoss,,-45000000.000,-1000000.000,-41000000.000,-3000000.000,-54000000.000,2000000.000,-90000000.000,-275000000.000,-46000000.000,-118000000.000,-54000000.000,-89000000.000,-92000000.000,-48000000.000,-42000000.000,124000000.000,-38000000.000
ProvisionForDoubtfulAccounts,,,,,,1000000.000,,,,1000000.000,6000000.000,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,0.000,-35000000.000,,,,,,,,,,-1000000.000
RepaymentsOfLongTermDebt,,179000000.000,,,,5000000.000,,,,5000000.000,,,,19000000.000,,,,4000000.000
RestrictedStockExpense,,,,,,3000000.000,4000000.000,3000000.000,,,,,,,,,,
RestructuringCharges,,,,,,,,10000000.000,,,2000000.000,5000000.000,,2000000.000,-1000000.000,1000000.000,-1000000.000,0.000
RestructuringReserveAccrualAdjustment1,,,,,,,,,,,,,,,,,,-1000000.000
SalesRevenueGoodsNet,216100000.000,470000000.000,525000000.000,491000000.000,436000000.000,418000000.000,490000000.000,429000000.000,400000000.000,385000000.000,617000000.000,575000000.000,535000000.000,475000000.000,537000000.000,533000000.000,548000000.000,569000000.000
SellingGeneralAndAdministrativeExpense,,51000000.000,41000000.000,45000000.000,-324000000.000,-46000000.000,45000000.000,47000000.000,146000000.000,44000000.000,72000000.000,55000000.000,46000000.000,47000000.000,50000000.000,54000000.000,59000000.000,74000000.000
ShareBasedCompensation,,-5000000.000,,,,5000000.000,7000000.000,5000000.000,5000000.000,6000000.000,,,,5000000.000,,,,14000000.000
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,,,,,,,,,,,,,,,,,,2000000.000
StockOptionPlanExpense,,,,,,2000000.000,2000000.000,2000000.000,,,,,,,,,,
UndistributedEarnings,,-57000000.000,-13000000.000,-49000000.000,,-58000000.000,,-93000000.000,,-49000000.000,-119000000.000,-60000000.000,-90000000.000,-91000000.000,-50000000.000,-40000000.000,122000000.000,-41000000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,113317000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,113317000.000,113390000.000,113459000.000,,113577000.000,113962000.000,114530000.000,-227788000.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,115374000.000,115569000.000,115642000.000,-231019000.000,115920000.000,116184000.000,116219000.000,-232162000.000,116815000.000
WeightedAverageNumberOfSharesOutstandingBasic,,113317000.000,113390000.000,113459000.000,,113577000.000,113962000.000,114530000.000,-227788000.000,,,,,,,,,
WriteOffOfDeferredDebtIssuanceCost,300000.000,1000000.000,,,,,,,,,,,,,,,,
