,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,7848.000,8589.000,12991.000,22365.000
AccruedLiabilitiesCurrent,,,,115.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,995.000,,1207.000,1314.000
Assets,31386.000,35161.000,42094.000,49783.000
AssetsCurrent,22600.000,26906.000,34370.000,42591.000
CashAndCashEquivalentsAtCarryingValue,,6753.000,4260.000,7094.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,10000.000
CommonStockSharesAuthorized,200000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,471080.000,2612980.000,2612980.000,2712980.000
CommonStockSharesOutstanding,471080.000,2612980.000,2612980.000,2712980.000
CommonStockValue,395431.000,462689.000,581689.000,639789.000
ConvertibleDebtCurrent,,,,5120.000
DebtInstrumentUnamortizedDiscount,,,,69880.000
DeferredTaxAssetsGross,139832.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,207772.000,
DeferredTaxAssetsValuationAllowance,139832.000,,207772.000,
DerivativeLiabilitiesCurrent,,,,248126.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,850.000,,1700.000,2125.000
FiniteLivedIntangibleAssetsGross,8500.000,,8500.000,8500.000
FiniteLivedIntangibleAssetsNet,7650.000,,6800.000,6375.000
IntangibleAssetsNetExcludingGoodwill,7650.000,7225.000,6800.000,6375.000
InterestPayableCurrent,,,,115.000
InventoryNet,6925.000,6537.000,13338.000,12467.000
Liabilities,7848.000,8589.000,12991.000,275726.000
LiabilitiesAndStockholdersEquity,31386.000,35161.000,42094.000,49783.000
LiabilitiesCurrent,7848.000,8589.000,12991.000,275726.000
OperatingLossCarryforwards,371893.000,,552586.000,
PrepaidExpenseCurrent,12810.000,12810.000,16764.000,22145.000
PropertyPlantAndEquipmentGross,2131.000,,2131.000,2131.000
PropertyPlantAndEquipmentNet,1136.000,1030.000,924.000,817.000
ReceivablesNetCurrent,2865.000,806.000,8.000,885.000
RetainedEarningsAccumulatedDeficit,-371893.000,-436117.000,-552586.000,-855732.000
StockholdersEquity,23538.000,26572.000,29103.000,-225943.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,23538.000,26572.000,29103.000,-225943.000
