,2012-03-31,2012-09-30,2013-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,7427.000
AllocatedShareBasedCompensationExpense,,7400.000,7400.000
AmortizationOfIntangibleAssets,,,13662.000
AssetManagementCosts,,,6186.000
BusinessCombinationAcquisitionRelatedCosts,,,720.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-125554.000
CashPeriodIncreaseDecrease,65784.000,,
CostOfPropertyRepairsAndMaintenance,,,33718.000
Depreciation,,,43938.000
DepreciationAndAmortization,,,57600.000
Dividends,,,41006.000
EarningsPerShareBasicAndDiluted,,-3.100,-0.080
GeneralAndAdministrativeExpense,,483449.000,38371.000
IncreaseDecreaseDueFromAffiliates,,,331014.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,347877.000
IncreaseDecreaseInPrepaidExpense,,,27423.000
IncreaseDecreaseInReceivables,,,23857.000
InterestAndOtherIncome,,362.000,
InterestExpense,,,43049.000
NetCashProvidedByUsedInFinancingActivities,,,-80321.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-80321.000
NetCashProvidedByUsedInInvestingActivities,65784.000,,-50000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,65784.000,,-50000.000
NetCashProvidedByUsedInOperatingActivities,,,4767.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4767.000
NetIncomeLoss,,-483087.000,-20894.000
NonoperatingIncomeExpense,,362.000,-43049.000
OperatingExpenses,,,136595.000
OperatingIncomeLoss,,-483449.000,
PaymentsForAdvanceToAffiliate,,,50000.000
PaymentsOfDividendsCommonStock,,,34765.000
ProceedsFromCollectionOfAdvanceToAffiliate,65784.000,,
RealEstateRevenueNet,,,158750.000
RepaymentsOfNotesPayable,,,45556.000
Revenues,,,158750.000
SalesRevenueNet,,,158750.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,155686.000,263335.000
