,2011-06-30
ComprehensiveIncomeNetOfTax,-342038.000
CostOfRevenue,1549705.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,164914.000
EarningsPerShareBasicAndDiluted,-0.010
ForeignCurrencyTransactionGainLossBeforeTax,-77905.000
GeneralAndAdministrativeExpense,254787.000
GrossProfit,370313.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-264133.000
InterestExpense,101989.000
NetIncomeLoss,-264133.000
NonoperatingIncomeExpense,-210384.000
OperatingExpenses,424062.000
OperatingIncomeLoss,-53749.000
OtherNonoperatingIncomeExpense,56519.000
ResearchAndDevelopmentExpense,65741.000
Revenues,1920018.000
SalesRevenueNet,1920018.000
SellingExpense,103534.000
