,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableRelatedPartiesCurrent,,,0.000,1000000.000,1000000.000,2000000.000,2000000.000,2000000.000,0.000,1000000.000,10000000.000,3000000.000,5000000.000,2000000.000,6000000.000,4000000.000,7000000.000,8000000.000,5000000.000,2000000.000,3000000.000
AccruedIncomeTaxesCurrent,,111000000.000,0.000,,6000000.000,1000000.000,,33000000.000,,,,,,,,,,,1000000.000,0.000,0.000
AccruedIncomeTaxesNoncurrent,,,119000000.000,142000000.000,0.000,0.000,0.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1000000.000,30000000.000,15000000.000,128000000.000,97000000.000,289000000.000,160000000.000,-25000000.000,-24000000.000,-24000000.000,-39000000.000,-39000000.000,-38000000.000,-39000000.000,-86000000.000,-85000000.000,-85000000.000,-84000000.000,-91000000.000,-91000000.000,-90000000.000
Assets,9245000000.000,9588000000.000,9517000000.000,10091000000.000,9989000000.000,11306000000.000,7023000000.000,6417000000.000,6372000000.000,6353000000.000,6252000000.000,6187000000.000,7218000000.000,7265000000.000,7236000000.000,6472000000.000,6469000000.000,6523000000.000,6416000000.000,6383000000.000,6398000000.000
AssetsCurrent,95000000.000,252000000.000,132000000.000,464000000.000,169000000.000,1082000000.000,1105000000.000,475000000.000,393000000.000,337000000.000,244000000.000,138000000.000,1192000000.000,1167000000.000,1160000000.000,394000000.000,363000000.000,373000000.000,357000000.000,302000000.000,277000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,3785000000.000,3803000000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,3971000000.000,4283000000.000,0.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,46000000.000,3581000000.000,3632000000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,3971000000.000,4283000000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,186000000.000,480000000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,11000000.000,42000000.000,46000000.000,248000000.000,79000000.000,178000000.000,424000000.000,475000000.000,389000000.000,329000000.000,242000000.000,136000000.000,1185000000.000,1164000000.000,1157000000.000,392000000.000,361000000.000,370000000.000,354000000.000,300000000.000,275000000.000
DebtorInPossessionFinancingBorrowingsOutstanding,,,,,,,,,,,,,5400000000.000,5400000000.000,5400000000.000,5400000000.000,0.000,0.000,0.000,,
DeferredIncomeTaxLiabilities,,,,,,,189000000.000,,,,103000000.000,,,,192000000.000,,,,173000000.000,,
DeferredTaxAssetsGross,,,,,,,80000000.000,,,,53000000.000,,,,264000000.000,,,,670000000.000,,
DeferredTaxAssetsGrossCurrent,,,,,,,0.000,,,,0.000,,,,0.000,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,80000000.000,,,,53000000.000,,,,264000000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,-26000000.000,,,,26000000.000,26000000.000,24000000.000,24000000.000,0.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,13000000.000,6000000.000,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,26000000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,232000000.000,,,,662000000.000,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,2000000.000,,,,1000000.000,,
