,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3320477.000,2183605.000
CostOfGoodsAndServicesSold,13807393.000,15730736.000
EarningsPerShareBasic,0.060,0.050
EarningsPerShareDiluted,0.060,0.040
GeneralAndAdministrativeExpense,1669887.000,728164.000
GrossProfit,4887044.000,3313802.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1773771.000,1253341.000
InterestExpense,62404.000,63223.000
InvestmentIncomeInterest,876.000,439.000
NonoperatingIncomeExpense,-14428.000,-15067.000
OperatingExpenses,3098845.000,2045394.000
OperatingIncomeLoss,1788199.000,1268408.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,1546706.000,930264.000
OtherNonoperatingIncome,47100.000,47717.000
ProfitLoss,1773771.000,1253341.000
ResearchAndDevelopmentExpense,691793.000,470311.000
RetailExpenses,3127962.000,2874778.000
RetailRevenue,4103783.000,3768485.000
Revenues,18694437.000,19044538.000
SalesRevenueNet,18694437.000,19044538.000
SellingAndMarketingExpense,737165.000,846919.000
WeightedAverageNumberOfDilutedSharesOutstanding,28057043.000,28094644.000
WeightedAverageNumberOfSharesOutstandingBasic,27747131.000,27784732.000
