,2014-12-31,2015-12-31,2016-12-31
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,262638000.000,,
ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,40000000.000,,
ProceedsFromLinesOfCredit,390800000.000,130000000.000,74000000.000
ProceedsFromPartnershipContribution,,1218000.000,2400000.000
ProceedsFromPaymentsForOtherFinancingActivities,,-109000.000,
ProceedsFromRepaymentsOfBankOverdrafts,-295000.000,-91000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,11325000.000,3917000.000,11655000.000
ProvisionForDoubtfulAccounts,820000.000,1212000.000,408000.000
ReductionOfShortTermCapitalLeaseObligations,162000.000,137000.000,
RepaymentsOfLinesOfCredit,485357000.000,51000000.000,59000000.000
RepaymentsOfLongTermDebt,4870000.000,375000.000,451000.000
RepaymentsOfRelatedPartyDebt,1000000.000,,
Revenues,1693634000.000,680585000.000,493960000.000
SalesRevenueNet,1693634000.000,680585000.000,493960000.000
ShareBasedCompensation,1789000.000,1309000.000,2024000.000
UndistributedEarnings,-29630000.000,-91448000.000,-82054000.000
UnrealizedGainLossOnDerivatives,-12645000.000,11340000.000,1179000.000
WeightedAverageLimitedPartnershipAndGeneralPartnershipUnitsOutstandingBasic,,36525294.000,36639569.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,36422580.000,,
