,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,,,,,,13691000.000,,,,15530000.000,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,6147000.000,,,,7569000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,6100000.000,,,,7600000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,326000.000,,,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,178000.000,,,,433000.000,,,,,,,,,,,,,,,,,
AmortizationOfDeferredHedgeGains,,-117000.000,,,,-25000.000,,,,0.000,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,1803000.000,,,,2588000.000,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,2326000.000,,,,1911000.000,,,,2244000.000,,,,1843000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-20432000.000,,,,-25910000.000,,,,11978000.000,,,,25079000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,,,,,,157805000.000,,,,31006000.000,
CasinoExpenses,198923000.000,198846000.000,190152000.000,193019000.000,189892000.000,175786000.000,170086000.000,179537000.000,183520000.000,176302000.000,165739000.000,171533000.000,173447000.000,166099000.000,155666000.000,164229000.000,165906000.000,166993000.000,163765000.000,164302000.000,166569000.000,169382000.000,160200000.000
CasinoRevenue,328317000.000,317532000.000,316128000.000,307093000.000,313805000.000,289609000.000,291411000.000,304582000.000,304600000.000,274753000.000,278400000.000,284801000.000,295609000.000,277734000.000,275016000.000,284713000.000,296257000.000,292397000.000,296685000.000,276807000.000,300997000.000,285075000.000,293736000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,,,,,31306000.000,33123000.000,25816000.000,47511000.000,-60519000.000,38675000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,2177000.000,,,,
