,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdvertisingExpense,,,,83000000.000,88000000.000,91000000.000
AllocatedShareBasedCompensationExpense,,,19000000.000,8000000.000,3000000.000,23000000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,11000000.000,11000000.000
AmortizationOfIntangibleAssets,,193000000.000,,266000000.000,255000000.000,243000000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,-103000000.000,40000000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,322000000.000,410000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,148000000.000,,2000000.000,89000000.000,113000000.000
ComprehensiveIncomeNetOfTax,,,,-355000000.000,-150000000.000,-26000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,5000000.000,3000000.000,5000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-350000000.000,-147000000.000,-21000000.000
CostOfGoodsSoldDepreciation,,,,55000000.000,,
CostOfRevenue,,1459000000.000,,1570000000.000,1511000000.000,1707000000.000
CostsAndExpenses,,2671000000.000,,3008000000.000,2839000000.000,3032000000.000
CurrentFederalTaxExpenseBenefit,,,,0.000,,
CurrentForeignTaxExpenseBenefit,,,,35000000.000,40000000.000,39000000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,-6000000.000,3000000.000,3000000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,-7000000.000,4000000.000,3000000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,-55000000.000,-33000000.000,-30000000.000
DeferredIncomeTaxExpenseBenefit,,-26000000.000,,-55000000.000,-11000000.000,-26000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,7000000.000,-1000000.000,-4000000.000
DefinedContributionPlanCostRecognized,,,,5000000.000,4000000.000,5000000.000
Depreciation,,,,55000000.000,54000000.000,50000000.000
DepreciationDepletionAndAmortization,,244000000.000,,321000000.000,309000000.000,293000000.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-10000000.000,-19000000.000,-5000000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350,0.350
ForeignCurrencyTransactionGainLossBeforeTax,,,,,-28000000.000,
GainLossOnDispositionOfAssets,,,,,,24000000.000
GainLossOnSaleOfBusiness,,,,,,9000000.000
GainOnSaleOfInvestments,,,,2000000.000,,
GainsLossesOnExtinguishmentOfDebt,,83000000.000,,-141000000.000,,-18000000.000
GoodwillAcquiredDuringPeriod,,,,9000000.000,3000000.000,13000000.000
GoodwillOtherChanges,,,,16000000.000,32000000.000,
GoodwillOtherIncreaseDecrease,,,,,,-6000000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,0.000,,12000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-153000000.000,-18000000.000,35000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-75000000.000,41000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,-176000000.000,-57000000.000,6000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-108000000.000,,-329000000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,30000000.000
IncomeTaxExpenseBenefit,,1000000.000,,-26000000.000,13000000.000,11000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,101000000.000,34000000.000,19000000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,1000000.000,-2000000.000,-10000000.000
IncomeTaxReconciliationDeductions,,,,,,26000000.000
IncomeTaxReconciliationDeductionsOther,,,,3000000.000,5000000.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,-15000000.000,11000000.000,12000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,-115000000.000,-26000000.000,14000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,1000000.000,2000000.000,-1000000.000
IncomeTaxesPaidNet,,,,22000000.000,25000000.000,41000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,39000000.000,,-87000000.000,-17000000.000,23000000.000
IncreaseDecreaseInAccountsReceivable,,16000000.000,,-72000000.000,-6000000.000,-17000000.000
IncreaseDecreaseInDeferredRevenue,,,,95000000.000,12000000.000,-35000000.000
IncreaseDecreaseInDueToRelatedParties,,375000.000,,,,
IncreaseDecreaseInInterestPayableNet,,34000000.000,,-15000000.000,-2000000.000,-20000000.000
IncreaseDecreaseInInventories,,-1000000.000,,7000000.000,6000000.000,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,7000000.000,,,,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,16000000.000,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,44000000.000,4000000.000,-5000000.000
IncreaseDecreaseInPrepaidRoyalties,,,,32000000.000,46000000.000,13000000.000
IncreaseDecreaseInRoyaltiesPayable,,22000000.000,,25000000.000,27000000.000,49000000.000
InterestExpense,,225000000.000,,,,
InterestIncomeExpenseNonoperatingNet,,,,-203000000.000,-181000000.000,-173000000.000
InterestPaid,,,,204000000.000,171000000.000,181000000.000
LeaseAndRentalExpense,,,,82000000.000,66000000.000,60000000.000
LongTermPurchaseCommitmentAmount,,,,190000000.000,318000000.000,288000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,3000000.000,4000000.000,5000000.000
NetCashProvidedByUsedInFinancingActivities,,-3000000.000,,37000000.000,-19000000.000,-216000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-3000000.000,,37000000.000,-19000000.000,-216000000.000
NetCashProvidedByUsedInInvestingActivities,,-58000000.000,,-155000000.000,-95000000.000,-8000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-58000000.000,,-155000000.000,-95000000.000,-8000000.000
