,2011-06-25
AccountsPayableAndOtherAccruedLiabilities,1492784.000
Assets,34859189.000
CashAndCashEquivalentsAtCarryingValue,760883.000
FinancingReceivable,29022723.000
InterestPayableCurrentAndNoncurrent,12884134.000
InventoryNet,1268791.000
Liabilities,92655010.000
LiabilitiesAndStockholdersEquity,34859189.000
OtherAssets,503635.000
OtherNotesPayable,3202392.000
OtherReceivables,317951.000
PropertyPlantAndEquipmentNet,2985206.000
RetainedEarningsAccumulatedDeficit,-59473468.000
SeniorNotes,499978.000
StockholdersEquity,-57795821.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-57795821.000
SubordinatedDebt,74575722.000
