,2011-04-01,2011-07-01,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2014-03-28,2014-06-27,2014-09-26,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForLongTermIntercompanyTransactionsGrossOfTax,,,,,,,,,,,,,,,,,,,,,,408000000.000,1799000000.000
AdjustmentForLongTermIntercompanyTransactionsNetOfTax,,,,,,,,,,,,,,,,,,,,,,408000000.000,1799000000.000
AdjustmentForLongTermIntercompanyTransactionsTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,20000000.000,,,,,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,190000000.000,,,0.000,108000000.000,,41000000.000,,0.000,,,,,667000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,1000000.000,11000000.000,22000000.000,5000000.000,3000000.000,2000000.000,3000000.000,13000000.000,9000000.000,34000000.000,7000000.000,44000000.000,18000000.000,100000000.000,10000000.000,21000000.000,21000000.000,26000000.000,14000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,2000000.000,0.000,26000000.000,5000000.000,5000000.000,9000000.000,4000000.000,9000000.000,3000000.000,7000000.000,5000000.000,15000000.000,15000000.000,30000000.000,6000000.000,6000000.000,9000000.000,7000000.000,7000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,410000000.000,875000000.000,1348000000.000,,1182000000.000,,,,582000000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,49000000.000,39000000.000,27000000.000,,44000000.000,,,,79000000.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,0.000,,,,,,,,,,,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,,,,,,,,,,,,,,19000000.000,0.000,0.000,,0.000,0.000,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,558000000.000,,,,-2139000000.000,,,720000000.000,,,-1283000000.000,,,-747000000.000,,,,1439000000.000,,,,3565000000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,-189000000.000,,,,71000000.000,2000000.000,51000000.000,148000000.000,228000000.000,93000000.000,67000000.000,16000000.000,208000000.000,650000000.000,625000000.000,618000000.000,-1196000000.000,472000000.000,372000000.000,330000000.000,-642000000.000,402000000.000,271000000.000
CommonStockDividendsPerShareDeclared,0.470,0.470,0.470,,0.510,0.510,0.255,0.280,0.280,0.280,0.305,0.305,0.305,0.330,0.330,0.330,,0.350,0.350,0.350,,0.370,0.370
CommonStockDividendsShares,,,,,,,,,,,,,,,,,,,,,,0.000,
ComprehensiveIncomeNetOfTax,,,,,3053000000.000,1194000000.000,2739000000.000,1925000000.000,1804000000.000,1831000000.000,1457000000.000,3203000000.000,1257000000.000,265000000.000,1441000000.000,-628000000.000,1876000000.000,868000000.000,4084000000.000,990000000.000,-446000000.000,2181000000.000,1088000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,64000000.000,-7000000.000,20000000.000,41000000.000,20000000.000,11000000.000,3000000.000,9000000.000,9000000.000,3000000.000,3000000.000,-5000000.000,-4000000.000,4000000.000,11000000.000,2000000.000,-7000000.000,3000000.000,1000000.000
