,2011-09-30
ComprehensiveIncomeNetOfTax,2072030.000
CostMethodInvestmentsRealizedGainLoss,-311600.000
CostOfGoodsSold,1126301.000
EarningsPerShareBasic,0.140
EarningsPerShareDiluted,0.140
GrossProfit,2612716.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1807090.000
IncomeTaxExpenseBenefit,0.000
InterestAndOtherIncome,11846.000
InterestExpense,1723.000
NetIncomeLoss,1807090.000
OperatingIncomeLoss,2108567.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,264940.000
SalesRevenueGoodsNet,3739017.000
SellingGeneralAndAdministrativeExpense,504149.000
WeightedAverageNumberOfDilutedSharesOutstanding,13118574.000
WeightedAverageNumberOfSharesOutstandingBasic,13118574.000
