,2011-12-31
AdjustmentsToAdditionalPaidInCapitalOther,3200.000
CashAndCashEquivalentsPeriodIncreaseDecrease,26206.000
DepletionOfOilAndGasProperties,24384.000
DepreciationAndAmortization,370.000
DepreciationDepletionAndAmortization,24754.000
EarningsPerShareBasicAndDiluted,-0.010
ForeignCurrencyTransactionGainLossBeforeTax,-8366.000
GrossProfit,83987.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-244358.000
IncomeTaxExpenseBenefit,17925.000
IncomeTaxesPaid,17168.000
IncreaseDecreaseInAccountsPayableRelatedParties,13579.000
IncreaseDecreaseInAccountsPayableTrade,-5627.000
IncreaseDecreaseInAccountsReceivable,-594.000
IncreaseDecreaseInAccruedLiabilities,-73831.000
InterestExpenseDebt,5149.000
InterestIncomeExpenseNonoperatingNet,1628.000
InterestPaid,2755.000
IssuanceOfStockAndWarrantsForServicesOrClaims,179778.000
NetCashProvidedByUsedInFinancingActivities,316234.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,316234.000
NetCashProvidedByUsedInInvestingActivities,-238192.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-238192.000
NetCashProvidedByUsedInOperatingActivities,-51836.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-51836.000
NetIncomeLoss,-262283.000
OfficersCompensation,52506.000
OilAndGasRevenue,125726.000
OperatingExpenses,324824.000
OperatingIncomeLoss,-240837.000
OtherGeneralAndAdministrativeExpense,5237.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,-3200.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,30601.000
ProceedsFromIssuanceOfCommonStock,124000.000
ProceedsFromRelatedPartyDebt,218500.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,-207591.000
ProductionTaxExpense,71.000
ProfessionalFees,83162.000
RepaymentsOfRelatedPartyDebt,26266.000
SalariesAndWages,149432.000
SellingAndMarketingExpense,25751.000
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,179788.000
ShippingHandlingAndTransportationCosts,17284.000
StockIssuedDuringPeriodValueNewIssues,124000.000
StockIssuedDuringPeriodValueOther,-68000.000
WeightedAverageNumberOfSharesOutstandingBasic,21096182.000
