,2011-09-30,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,179329.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2390215.000,6170285.000
CostOfRevenue,5103295.000,11203906.000
Depreciation,180353.000,
EarningsPerShareBasicAndDiluted,0.190,0.540
EffectOfExchangeRateOnCashAndCashEquivalents,3138.000,
GeneralAndAdministrativeExpense,306473.000,284516.000
GrossProfit,2922558.000,7035290.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2084608.000,5951438.000
IncomeTaxExpenseBenefit,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2018713.000,
IncreaseDecreaseInAccountsReceivable,426055.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-119915.000,
IncreaseDecreaseInCustomerAdvances,879215.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,-3184.000,
IncreaseDecreaseInInventories,6855890.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,-339304.000,
InterestExpense,141616.000,169565.000
InterestPaidNet,141645.000,
InvestmentIncomeInterest,1454.000,2690.000
NetCashProvidedByUsedInFinancingActivities,2605377.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2605377.000,
NetCashProvidedByUsedInInvestingActivities,-338068.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-338068.000,
NetCashProvidedByUsedInOperatingActivities,-1551119.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1551119.000,
NonoperatingGainsLosses,62230.000,202878.000
OperatingExpenses,722856.000,1109596.000
OperatingIncomeLoss,2199702.000,5925694.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,305607.000,218847.000
OtherNonoperatingIncomeExpense,-115094.000,25744.000
PaymentsToAcquirePropertyPlantAndEquipment,338068.000,
ProceedsFromShortTermDebt,3331725.000,
ProfitLoss,2084608.000,5951438.000
RepaymentsOfRelatedPartyDebt,-290519.000,
RepaymentsOfShortTermDebt,1556867.000,
Revenues,8025853.000,18239196.000
SalesRevenueNet,8025853.000,18239196.000
SellingAndMarketingExpense,416383.000,825080.000
WeightedAverageNumberOfDilutedSharesOutstanding,11057450.000,11057000.000
WeightedAverageNumberOfSharesOutstandingBasic,11057450.000,11057000.000
