,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpense,,9500000.000,1900000.000,1600000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7437000.000,5291000.000,6397000.000,4342000.000,2792000.000,1787000.000
AdvertisingExpense,,19500000.000,16700000.000,14400000.000,20400000.000,24900000.000
AmortizationOfFinancingCosts,,,,,3221000.000,
AmortizationOfFinancingCostsAndDiscounts,,5200000.000,4400000.000,4000000.000,3500000.000,3500000.000
AmortizationOfIntangibleAssets,,2071000.000,863000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,148859000.000,-52984000.000,82741000.000,35204000.000,-189298000.000,148624000.000
CasinoExpenses,298229000.000,307826000.000,315815000.000,311093000.000,291710000.000,284076000.000
CasinoRevenue,625207000.000,592308000.000,682787000.000,687440000.000,619494000.000,613071000.000
ComprehensiveIncomeNetOfTax,,-154496000.000,-96283000.000,57037000.000,-85622000.000,6729000.000
CostsAndExpenses,1380576000.000,1413579000.000,1414238000.000,1367337000.000,1393965000.000,1438226000.000
Depreciation,,246400000.000,243800000.000,179300000.000,182000000.000,184900000.000
DepreciationAndAmortization,263639000.000,250153000.000,245119000.000,179394000.000,181981000.000,184949000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,27400000.000
FoodAndBeverageCostOfSales,264878000.000,290114000.000,307958000.000,317988000.000,339764000.000,336689000.000
FoodAndBeverageRevenue,454712000.000,490963000.000,489063000.000,503829000.000,520187000.000,508237000.000
GainLossOnDerivativeInstrumentsNetPretax,3829000.000,2260000.000,,0.000,,
GainsLossesOnExtinguishmentOfDebt,,-7449000.000,,,,
IncomeLossFromEquityMethodInvestments,296000.000,311000.000,207000.000,435000.000,1743000.000,16000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-93000.000,-58000.000,-138000.000,172000.000,-1324000.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5679000.000,31013000.000,-7014000.000,9753000.000,-34075000.000,13609000.000
IncreaseDecreaseInConstructionPayables,-3479000.000,-6017000.000,-662000.000,1036000.000,2712000.000,-1910000.000
IncreaseDecreaseInDueToAffiliates,24242000.000,16513000.000,3622000.000,14021000.000,-214097000.000,26300000.000
IncreaseDecreaseInReceivables,35747000.000,43541000.000,13493000.000,1381000.000,-40713000.000,2236000.000
InterestCostsCapitalized,,0.000,0.000,0.000,0.000,200000.000
InterestExpense,201339000.000,224271000.000,223185000.000,204345000.000,179965000.000,171876000.000
InterestPaidNet,197949000.000,203618000.000,222188000.000,202554000.000,183200000.000,168416000.000
InvestmentIncomeInterest,263000.000,626000.000,80000.000,27000.000,11000.000,296000.000
ManagementFeeExpense,,,23721000.000,24580000.000,46835000.000,51035000.000
NetCashProvidedByUsedInFinancingActivities,-25531000.000,-186925000.000,-34229000.000,-214275000.000,-106011000.000,-119000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-25531000.000,-186925000.000,-34229000.000,-214275000.000,-106011000.000,-119000.000
NetCashProvidedByUsedInInvestingActivities,-53572000.000,-36359000.000,-72829000.000,-29564000.000,-107515000.000,-116163000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53572000.000,-36359000.000,-72829000.000,-29564000.000,-107515000.000,-116163000.000
NetCashProvidedByUsedInOperatingActivities,227962000.000,170300000.000,189799000.000,279043000.000,24228000.000,264906000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,227962000.000,170300000.000,189799000.000,279043000.000,24228000.000,264906000.000
NetIncomeLoss,-95632000.000,-154496000.000,-96283000.000,57037000.000,-85622000.000,6729000.000
NoncashProjectAbandonmentCosts,14689000.000,26332000.000,2613000.000,-5048000.000,3470000.000,
NonoperatingIncomeExpense,-196951000.000,-228523000.000,-263333000.000,-213452000.000,-304488000.000,-171564000.000
OccupancyCosts,122200000.000,124000000.000,129619000.000,143937000.000,144439000.000,148685000.000
OccupancyRevenue,354040000.000,362317000.000,377592000.000,408981000.000,413152000.000,436613000.000
OperatingIncomeLoss,101319000.000,74027000.000,167050000.000,270489000.000,218866000.000,178293000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,,598000.000
OperatingLeasesRentExpenseNet,,17100000.000,16700000.000,18100000.000,19400000.000,20700000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,0.000,0.000,0.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,3615000.000,0.000,
OwnedPropertyManagementCosts,22229000.000,,,,,
PaymentsForDerivativeInstrumentFinancingActivities,,2368000.000,,0.000,,
PaymentsOfDebtIssuanceCosts,58000.000,12265000.000,32829000.000,8412000.000,132401000.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,65207000.000,41552000.000,63872000.000,58813000.000,117011000.000,107046000.000
PreOpeningCosts,,,,4250000.000,0.000,2274000.000
ProceedsFromContributionsFromParent,,-700025000.000,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,1901000.000,727000.000
ProceedsFromIssuanceOfLongTermDebt,,900000000.000,500000000.000,0.000,1800000000.000,0.000
ProceedsFromSaleOfProductiveAssets,255000.000,477000.000,187000.000,29787000.000,3031000.000,3145000.000
PromotionalAllowances,181650000.000,186589000.000,188540000.000,190539000.000,173676000.000,169298000.000
ProvisionForDoubtfulAccounts,20332000.000,,7534000.000,7094000.000,2937000.000,7097000.000
RepaymentsOfLongTermDebt,25473000.000,372267000.000,501400000.000,32550000.000,0.000,0.000
Revenues,1481895000.000,1487606000.000,1581288000.000,1637826000.000,1612831000.000,1616519000.000
SalesRevenueNet,1481895000.000,1487606000.000,1581288000.000,1637826000.000,1612831000.000,1616519000.000
SalesRevenueServicesGross,,,1769828000.000,1828365000.000,1786507000.000,1785817000.000
SellingGeneralAndAdministrativeExpense,225457000.000,231214000.000,243107000.000,254638000.000,246073000.000,254394000.000
ShareBasedCompensation,7437000.000,5291000.000,6397000.000,4342000.000,2792000.000,3065000.000
TaxesAndLicenses,,,,,22600000.000,26800000.000
