,2012-09-30,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
DeferredTaxLiabilities,,,,,,,343440.000,,
DeferredTaxLiabilitiesNoncurrent,,,,418440.000,,,,343440.000,343440.000
DepositsAssetsNoncurrent,4500.000,4500.000,4500.000,,4500.000,4500.000,4500.000,,
DueFromRelatedPartiesCurrent,,,,,,,,,9004.000
DueToRelatedPartiesCurrent,,,,,,315249.000,79174.000,0.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,,298000.000,,,79000.000,0.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,885734.000,987934.000,1022000.000,1022000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,102201.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,85165.000,34066.000,,,,,,,
FiniteLivedIntangibleAssetsGross,187366.000,,,1022000.000,,,,,
FiniteLivedIntangibleAssetsNet,136266.000,34066.000,,0.000,,,,,0.000
FurnitureAndFixturesGross,16997.000,16997.000,16997.000,16997.000,16997.000,16997.000,,,
InventoryFinishedGoods,,57622.000,51010.000,20373.000,22004.000,32394.000,48503.000,22103.000,29441.000
InventoryNet,298355.000,249059.000,201991.000,146737.000,150734.000,176588.000,179627.000,226899.000,239792.000
InventoryRawMaterials,,191437.000,150981.000,126364.000,128730.000,144194.000,131124.000,204795.000,210351.000
Land,324000.000,324000.000,324000.000,324000.000,324000.000,324000.000,,,
LeaseholdImprovementsGross,31140.000,33135.000,33135.000,41621.000,41621.000,41621.000,,,
Liabilities,3864940.000,4041079.000,3945593.000,2434411.000,2540572.000,2518484.000,2622974.000,3276353.000,2689412.000
LiabilitiesAndStockholdersEquity,3900779.000,3628881.000,3508301.000,3196074.000,3076863.000,3035064.000,3011834.000,3133217.000,3003807.000
LiabilitiesCurrent,2981755.000,3229854.000,3134369.000,1994078.000,2104210.000,2161106.000,2269595.000,2926988.000,2343075.000
LiabilitiesNoncurrent,,811224.000,811224.000,440333.000,436362.000,357378.000,353379.000,349365.000,
LineOfCredit,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,
LineOfCreditFacilityAmountOutstanding,250000.000,250000.000,250000.000,,,,,,
LoansPayable,61262.000,0.000,,,,,,,
MachineryAndEquipmentGross,1048179.000,1071939.000,1071939.000,1087893.000,1087893.000,1087893.000,,,
NotesPayableCurrent,,,,,,131256.000,221328.000,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,250342.000,250342.000,0.000
OperatingLossCarryforwards,3300000.000,3900000.000,1560000.000,,1040000.000,1040000.000,1040000.000,3600000.000,3800000.000
OtherLoansPayable,,,50000.000,,50000.000,50000.000,50000.000,,
OtherLongTermDebtCurrent,,,,50000.000,,,,,
OtherReceivablesNetCurrent,,0.000,,0.000,,,,,
PrepaidExpenseCurrent,64288.000,68754.000,45533.000,29697.000,49704.000,27254.000,48071.000,20963.000,51222.000
PropertyPlantAndEquipmentGross,4046795.000,4068800.000,4068801.000,3546930.000,3546930.000,3546930.000,3545430.000,3545430.000,3546759.000
PropertyPlantAndEquipmentNet,3238386.000,3140171.000,3075410.000,2735727.000,2677510.000,2618998.000,2560250.000,2509117.000,2456687.000
PropertyPlantAndEquipmentOther,170310.000,170310.000,170311.000,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,-231523.000,-288087.000,-298076.000,-297640.000,-302461.000,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,231523.000,288000.000,298000.000,,302000.000,315000.000,,,
RetainedEarningsAccumulatedDeficit,-2481361.000,-3562330.000,-3607424.000,-2473469.000,-2698841.000,-2786634.000,-2965354.000,-3595427.000,-3897165.000
SecuredDebtCurrent,1840000.000,1965244.000,1987427.000,900000.000,900000.000,900000.000,900000.000,,
SecurityDeposit,,,,4500.000,,,,4500.000,4500.000
ShortTermBorrowings,,,,,,,,1806064.000,1869525.000
StockholdersEquity,35839.000,-412198.000,-437292.000,761663.000,536291.000,516580.000,388860.000,-143136.000,314395.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,35839.000,-412198.000,-437292.000,761663.000,536291.000,516580.000,388860.000,-143136.000,314395.000
TaxesPayableCurrent,,,,0.000,,,,,
TreasuryStockShares,100000.000,,,,,,,,
TreasuryStockValue,1525.000,,,,,,,,
ValuationAllowanceAmount,-1567000.000,-1560000.000,,,,,,,
