,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
LongTermLineOfCredit,101250000.000,101250000.000,101250000.000,101250000.000,101250000.000,101250000.000,101250000.000,101250000.000,102250000.000,122750000.000,163625000.000,162563000.000,161500000.000,160438000.000,190444000.000,191663000.000
OtherAssetsCurrent,,,,,46000.000,131000.000,138000.000,99000.000,199000.000,553000.000,871000.000,2750000.000,72000.000,1770000.000,1691000.000,1704000.000
OtherPrepaidExpenseCurrent,,,,,1014000.000,1001000.000,861000.000,926000.000,1033000.000,1054000.000,1117000.000,1149000.000,1447000.000,1150000.000,1068000.000,1037000.000
PrepaidExpenseAndOtherAssetsCurrent,2990740.000,2585636.000,2467436.000,3295000.000,2648000.000,3176000.000,2892000.000,3081000.000,3380000.000,3316000.000,4085000.000,6209000.000,4705000.000,5800000.000,5506000.000,5760000.000
PropertyPlantAndEquipmentGross,,,,,48000.000,48000.000,48000.000,74000.000,107000.000,239000.000,725000.000,123000.000,163000.000,163000.000,186000.000,186000.000
PropertyPlantAndEquipmentNet,30216.000,26573.000,22929.000,25000.000,20000.000,16000.000,12000.000,35000.000,66000.000,195000.000,678000.000,76000.000,111000.000,105000.000,120000.000,113000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,,,,,19645000.000,
RetainedEarningsAccumulatedDeficit,-1161818.000,-1357058.000,453025.000,-4003000.000,-7668000.000,-12489000.000,-16817000.000,-21900000.000,-26525000.000,28796000.000,-28209000.000,-31742000.000,-37416000.000,-42871000.000,-48476000.000,-90846000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,429250.000,429250.000,664249.000,547749.000,557429.000,557429.000,1381429.000,1264929.000,1241594.000,1241594.000,1941844.000,1941844.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,10.860,10.860,7.700,6.370,6.370,6.370,6.030,5.290,5.390,5.390,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,2000000.000,,,,2000000.000,,,,,
StockholdersEquity,,281913462.000,281603221.000,274768000.000,270370000.000,264817000.000,260662000.000,255813000.000,272868000.000,330124000.000,385103000.000,380807000.000,375466000.000,370331000.000,364882000.000,323328000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,283745469.000,281913462.000,281603221.000,274768000.000,270370000.000,264817000.000,260662000.000,255813000.000,272868000.000,330124000.000,385103000.000,380807000.000,375466000.000,370331000.000,364882000.000,323328000.000
