,2012-09-30
AdvertisingExpense,4200000.000
CashFlowHedgeLossReclassifiedToEarnings,500000.000
CasinoExpenses,37052544.000
CasinoRevenue,53441388.000
ComprehensiveIncomeNetOfTax,-87393339.000
CostsAndExpenses,111378048.000
DepreciationAndAmortization,13715179.000
FoodAndBeverageCostOfSales,4265646.000
FoodAndBeverageRevenue,7721969.000
GeneralAndAdministrativeExpense,43456593.000
InterestCostsCapitalized,0.000
InterestExpense,37300000.000
InvestmentIncomeInterest,9916.000
NetIncomeLoss,86846446.000
OccupancyCosts,3094636.000
OccupancyRevenue,14219486.000
OperatingIncomeLoss,-49531236.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-546893.000
OtherNonoperatingIncomeExpense,-37315210.000
PromotionalAllowances,24738977.000
RevenueFromLeasedAndOwnedHotels,61846812.000
