,2011-09-30
AssetImpairmentCharges,0.000
CashPeriodIncreaseDecrease,-110.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1150338.000
DebtConversionConvertedInstrumentAmount1,9000.000
EarningsPerShareBasicAndDiluted,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,-159.000
ExplorationExpenseMining,109695.000
GeneralAndAdministrativeExpense,835878.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,129891.000
IncreaseDecreaseInAccountsPayableRelatedParties,-15088.000
IncreaseDecreaseInAccruedSalaries,490001.000
InterestExpense,25127.000
InterestPaid,0.000
InvestmentIncomeAmortizationOfDiscount,47530.000
IssuanceOfStockAndWarrantsForServicesOrClaims,150875.000
NetCashProvidedByUsedInFinancingActivities,229056.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,229056.000
NetCashProvidedByUsedInInvestingActivities,-35000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-35000.000
NetCashProvidedByUsedInOperatingActivities,-194166.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-194166.000
NetIncomeLoss,-1150179.000
NonoperatingIncomeExpense,204606.000
OperatingExpenses,945573.000
OperatingIncomeLoss,-945573.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-159.000
ProceedsFromIssuanceOfCommonStock,78896.000
ProceedsFromIssuanceOfConvertiblePreferredStock,92500.000
ProceedsFromRelatedPartyDebt,25160.000
ProceedsFromWarrantExercises,32500.000
ShareBasedCompensation,3855.000
StockIssuedDuringPeriodValueNewIssues,78896.000
StockIssuedDuringPeriodValueStockOptionsExercised,32500.000
