,2012-01-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,358000.000
AssetImpairmentCharges,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-685000.000
ComprehensiveIncomeNetOfTax,857000.000
CostOfGoodsSold,52258000.000
DeferredIncomeTaxExpenseBenefit,0.000
DepreciationAndAmortization,5900000.000
DepreciationDepletionAndAmortization,5958000.000
EarningsPerShareBasic,0.140
EarningsPerShareDiluted,0.140
GeneralAndAdministrativeExpense,10627000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1147000.000
IncomeTaxExpenseBenefit,290000.000
IncreaseDecreaseInAccountsAndNotesReceivable,4165000.000
IncreaseDecreaseInAccountsPayable,-164000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,175000.000
IncreaseDecreaseInDeferredCharges,12000.000
IncreaseDecreaseInDeferredCompensation,628000.000
IncreaseDecreaseInGiftCardLiability,86000.000
IncreaseDecreaseInIncomeTaxesReceivable,-66000.000
IncreaseDecreaseInInventories,302000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,22000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-352000.000
InterestExpense,1665000.000
LaborAndRelatedExpense,52281000.000
NetCashProvidedByUsedInFinancingActivities,-998000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-998000.000
NetCashProvidedByUsedInInvestingActivities,-3830000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3830000.000
NetCashProvidedByUsedInOperatingActivities,4143000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4143000.000
NetIncomeLoss,857000.000
NonoperatingIncomeExpense,-1552000.000
OperatingIncomeLoss,2699000.000
OtherAmortizationOfDeferredCharges,103000.000
OtherCostAndExpenseOperating,33410000.000
OtherNoncashIncomeExpense,-181000.000
OtherNonoperatingIncomeExpense,113000.000
PaymentOfFinancingAndStockIssuanceCosts,0.000
PaymentsForProceedsFromOtherInvestingActivities,7000.000
PaymentsForRepurchaseOfCommonStock,0.000
PaymentsToAcquirePropertyPlantAndEquipment,3823000.000
ProceedsFromIssuanceOfSecuredDebt,0.000
ProceedsFromLinesOfCredit,0.000
ProceedsFromPaymentsForOtherFinancingActivities,40000.000
ProceedsFromRepaymentsOfBankOverdrafts,0.000
RepaymentsOfLinesOfCredit,0.000
RepaymentsOfLongTermDebtAndCapitalSecurities,1038000.000
Revenues,157175000.000
SalesRevenueNet,157175000.000
ShareBasedCompensation,358000.000
