,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2190000.000,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,7186000.000,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,4551000.000,,,,
AllocatedShareBasedCompensationExpense,2190000.000,779000.000,792000.000,947000.000,1377000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,0.000,0.000,0.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,73000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,8000.000,,,,-1488000.000
ComprehensiveIncomeNetOfTax,-10130000.000,-8394000.000,-15061000.000,-10859000.000,-13029000.000
ConversionOfStockAmountConverted1,328942000.000,,,,
DecreaseInRestrictedCash,2000.000,,,,
DepreciationAmortizationAndAccretionNet,53000.000,,,,6000.000
EarningsPerShareBasicAndDiluted,-2.850,-0.470,-0.840,0.940,-0.710
FairValueAdjustmentOfWarrants,1703000.000,,,,
GeneralAndAdministrativeExpense,4272000.000,2808000.000,3269000.000,2972000.000,3930000.000
IncomeTaxExpenseBenefit,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,-403000.000,,,,366000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,1285000.000,,,,-7000.000
IncreaseDecreaseInDeferredRevenue,-305000.000,,,,-305000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,613000.000,,,,1141000.000
IncreaseDecreaseInRestrictedCash,,,,,-49000.000
InterestIncomeExpenseNonoperatingNet,144000.000,276000.000,268000.000,268000.000,259000.000
InterestPaid,1000.000,,,,
LicensesRevenue,305000.000,305000.000,305000.000,305000.000,305000.000
MarketableSecuritiesUnrealizedGainLoss,200000.000,,,,
NetCashProvidedByUsedInFinancingActivities,53548000.000,,,,117000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,53548000.000,,,,117000.000
NetCashProvidedByUsedInInvestingActivities,-47137000.000,,,,11063000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-47137000.000,,,,11063000.000
NetCashProvidedByUsedInOperatingActivities,-6403000.000,,,,-12668000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6403000.000,,,,-12668000.000
NetIncomeLoss,-10330000.000,-8358000.000,-14969000.000,-10815000.000,-12971000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12928000.000,-8358000.000,-14969000.000,-10815000.000,-12971000.000
NonoperatingIncomeExpense,-1577000.000,276000.000,269000.000,326000.000,206000.000
OperatingExpenses,9058000.000,8939000.000,15543000.000,11446000.000,13482000.000
OperatingIncomeLoss,-8753000.000,-8634000.000,-15238000.000,-11141000.000,-13177000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,200000.000,-36000.000,-92000.000,-44000.000,-58000.000
OtherNoncashIncomeExpense,,,,,-7000.000
OtherNonoperatingIncomeExpense,-18000.000,,1000.000,,-53000.000
PaymentsToAcquirePropertyPlantAndEquipment,133000.000,,,,
PaymentsToAcquireShortTermInvestments,78863000.000,,,,14081000.000
ProceedsFromIssuanceInitialPublicOffering,53549000.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,-1000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,31857000.000,,,,25095000.000
ProceedsFromStockOptionsExercised,,,,,118000.000
RepaymentsOfLongTermCapitalLeaseObligations,1000.000,,,,
ResearchAndDevelopmentExpense,4786000.000,6131000.000,12274000.000,8474000.000,9552000.000
Revenues,305000.000,305000.000,305000.000,305000.000,305000.000
SalesRevenueNet,305000.000,305000.000,305000.000,305000.000,305000.000
ShareBasedCompensation,2190000.000,,,,1377000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,200000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,28200.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,321711000.000,,,,
StockIssuedDuringPeriodValueNewIssues,50527000.000,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardGross,10000.000,,,,
TemporaryEquityDividendsAdjustment,2598000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4541536.000,17769514.000,17899481.000,-25590815.000,18231602.000
