,2012-04-30
AssetImpairmentCharges,100000.000
CashPeriodIncreaseDecrease,-901.000
EarningsPerShareBasicAndDiluted,0.030
ForeignCurrencyTransactionGainBeforeTax,95.000
GainLossOnSaleOfOilAndGasProperty,-1444500.000
GainLossOnSaleOfProperty,1444500.000
GeneralAndAdministrativeExpense,8680.000
ImpairmentOfOilAndGasProperties,100000.000
IncomeLossFromContinuingOperations,-524875.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,168897.000
IncreaseDecreaseInNotesReceivableCurrent,-5520.000
LegalFees,13572.000
NetCashProvidedByUsedInFinancingActivities,33600.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33600.000
NetCashProvidedByUsedInInvestingActivities,-45065.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-45065.000
NetCashProvidedByUsedInOperatingActivities,10564.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10564.000
NetIncomeLoss,919720.000
OperatingExpenses,524875.000
OtherOperatingIncomeExpenseNet,1444595.000
PaymentsToAcquireMarketableSecurities,-24545.000
PaymentsToAcquireMineralRights,-15000.000
ProceedsFromOtherEquity,33600.000
ProfessionalFees,22640.000
ProfitLoss,-15886.000
ShareBasedCompensation,262124.000
UnrealizedLossOnSecurities,-935606.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,51720514.000
