,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,-651693.000,-161909.000
EarningsPerShareBasicAndDiluted,-0.010,0.000
ForeignCurrencyTransactionGainLossBeforeTax,31663.000,-32557.000
GeneralAndAdministrativeExpense,215425.000,83149.000
InterestExpense,5557.000,
NetIncomeLoss,-619936.000,-190294.000
NonoperatingIncomeExpense,26106.000,-32557.000
OfficersCompensation,104431.000,38179.000
OperatingExpenses,646042.000,157737.000
OperatingIncomeLoss,-646042.000,-157737.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,-31757.000,28385.000
ProfessionalFees,326186.000,36409.000
