,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
NetIncomeLossAvailableToCommonStockholdersDiluted,-98973.000,-47637.000,-48839.000,-71870.000,-242781.000,-3096717.000,-603760.000,-830580.000,-186771.000,,,
OperatingExpenses,192979.000,149556.000,100990.000,50009.000,293871.000,3206819.000,588751.000,941407.000,914075.000,927291.000,1009626.000,1046899.000
OperatingIncomeLoss,,,,,,,,,-250610.000,,-1009626.000,-1038089.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToNoncontrollingInterest,-113304.000,-49213.000,-48938.000,-52769.000,-219029.000,-3115719.000,-603760.000,-830580.000,-186771.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,-6167.000,-4487.000
OtherExpenses,,,-8490.000,-2760.000,-23760.000,-19055.000,-25009.000,-69371.000,63839.000,-348.000,-37306.000,
OtherNonoperatingIncomeExpense,-6327.000,6882.000,,,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,-574565.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToNoncontrollingInterest,,,,-76521.000,-242781.000,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,100000.000,
ProceedsFromLicenseFeesReceived,,,,,,,,12806.000,,,,
ProceedsFromNotesPayable,,,3788.000,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,200000.000,
ProceedsFromRepaymentsOfBankOverdrafts,,,-432.000,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,14186.000,,,,,,,,,
ProceedsFromSaleOfOtherProductiveAssets,,,,,35000.000,,10000.000,,,,,
ProfessionalFees,36514.000,23834.000,30117.000,29888.000,76119.000,107578.000,196078.000,388820.000,215207.000,269666.000,229709.000,252389.000
ProfitLoss,,,-48839.000,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,,,264410.000
RepaymentsOfNotesPayable,,,-12491.000,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,-12295.000,,,,,,,,,
ResearchAndDevelopmentExpense,,,,,37101.000,,174165.000,281993.000,326919.000,71337.000,132333.000,60656.000
Revenues,124826.000,195961.000,129521.000,,63602.000,,10000.000,1500366.000,4143888.000,128908.000,,8810.000
RoyaltyRevenue,,,,,,,,,160000.000,,,
SalariesAndWages,101299.000,54011.000,43130.000,19500.000,125823.000,161938.000,148963.000,195547.000,339725.000,436575.000,543755.000,382223.000
SalesRevenueNet,124826.000,195961.000,129521.000,,98602.000,,10000.000,1513172.000,4303888.000,128908.000,,8810.000
ShareBasedCompensation,,,,,,,,,,,62350.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,,,,,,,,,470000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20630667.000,20630667.000,20630667.000,20684129.000,37117169.000,-49018768.000,41834653.000,44851591.000,47837058.000,-88678804.000,49017863.000,49675439.000
