,2011-09-30,2011-12-31,2014-06-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,8145.000,24365.000,233283.000,229882.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,12452.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,8875.000,4473.000
AdditionalPaidInCapital,32900.000,32900.000,2911170.000,4017194.000
Assets,60303.000,70308.000,29063.000,6694.000
AssetsCurrent,30675.000,37980.000,24041.000,4108.000
BankOverdrafts,,,,284.000
CashAndCashEquivalentsAtCarryingValue,15130.000,14520.000,19240.000,1372.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,480000000.000
CommonStockSharesIssued,11000000.000,11000000.000,28811091.000,10440782.000
CommonStockSharesOutstanding,11000000.000,11000000.000,28811091.000,10440782.000
CommonStockValue,1100.000,1100.000,2881.000,10441.000
ConvertibleLongTermNotesPayable,,,4597.000,14173.000
ConvertibleNotesPayable,,,217175.000,
ConvertibleNotesPayableCurrent,,,605.000,59865.000
DebtInstrumentUnamortizedDiscount,,,,449371.000
DueToRelatedPartiesCurrent,,,130301.000,201005.000
Goodwill,27868.000,27868.000,,
InterestPayableCurrent,,,145.000,17574.000
InventoryNet,15545.000,23110.000,4451.000,2736.000
Liabilities,85726.000,154731.000,422476.000,577359.000
LiabilitiesAndStockholdersEquity,60303.000,70308.000,29063.000,6694.000
LiabilitiesCurrent,52495.000,112601.000,369934.000,522533.000
LongTermDebtCurrent,,,,13079.000
LongTermNotesPayable,33231.000,42130.000,44260.000,28201.000
NotesPayable,,,49860.000,
NotesPayableCurrent,,,5600.000,844.000
OtherLiabilitiesCurrent,44350.000,88236.000,,
OtherLiabilitiesNoncurrent,,,3685.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,1000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,1000000.000
PreferredStockValue,,,,1000.000
PrepaidExpenseCurrent,,350.000,350.000,
PropertyPlantAndEquipmentNet,1760.000,4460.000,5022.000,2236.000
RetainedEarningsAccumulatedDeficit,-59423.000,-118423.000,-3307464.000,-4599300.000
SecurityDeposit,,,,350.000
StockholdersEquity,-25423.000,-84423.000,-393413.000,-570665.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-25423.000,-84423.000,-393413.000,-570665.000
