,2011-06-30,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-24000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,546000.000
CommonStockDividendsPerShareDeclared,0.150,0.150,0.150
ComprehensiveIncomeNetOfTax,,,595000.000
DepreciationAndAmortization,,,75000.000
DividendIncomeOperating,13000.000,4000.000,22000.000
DividendsCommonStockCash,,,156000.000
EarningsPerShareBasicAndDiluted,0.320,0.420,0.570
EquipmentExpense,78000.000,75000.000,74000.000
GainLossOnSaleOfSecuritiesNet,110000.000,2000.000,5000.000
GainsLossesOnSalesOfInvestmentRealEstate,,-77000.000,
GainsLossesOnSalesOfOtherRealEstate,,,2000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,491000.000,640000.000,875000.000
IncomeTaxExpenseBenefit,159000.000,205000.000,283000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,21000.000
IncreaseDecreaseInAccruedLiabilities,,,474000.000
IncreaseDecreaseInDeposits,,,-3482000.000
IncreaseDecreaseInFederalFundsSold,,,-2299000.000
IncreaseDecreaseInOtherOperatingAssets,,,-116000.000
IncreaseDecreaseInTimeDeposits,,,2838000.000
InterestAndDividendIncomeOperating,2322000.000,2333000.000,2380000.000
InterestAndFeeIncomeLoansAndLeases,2231000.000,2252000.000,2285000.000
InterestExpense,369000.000,354000.000,322000.000
InterestExpenseDeposits,347000.000,325000.000,300000.000
InterestExpenseLongTermDebt,22000.000,29000.000,22000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1577000.000,1774000.000,1992000.000
InterestIncomeExpenseNet,1953000.000,1979000.000,2058000.000
InterestIncomeFederalFundsSold,27000.000,24000.000,21000.000
InterestIncomeSecuritiesTaxExempt,30000.000,28000.000,27000.000
InterestIncomeSecuritiesTaxable,21000.000,25000.000,25000.000
InterestPaid,,,261000.000
LaborAndRelatedExpense,664000.000,668000.000,689000.000
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,,,5000.000
NetCashProvidedByUsedInFinancingActivities,,,4188000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,4188000.000
NetCashProvidedByUsedInInvestingActivities,,,-4961000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4961000.000
NetCashProvidedByUsedInOperatingActivities,,,1319000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1319000.000
NetIncomeLoss,332000.000,435000.000,592000.000
NoninterestExpense,1442000.000,1424000.000,1435000.000
NoninterestIncome,356000.000,290000.000,318000.000
NoninterestIncomeOtherOperatingIncome,16000.000,44000.000,78000.000
OccupancyNet,123000.000,87000.000,119000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,3000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,-3000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,2000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,6000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,4000.000
OtherNoninterestExpense,577000.000,517000.000,553000.000
PaymentsForProceedsFromLoansAndLeases,,,-235000.000
PaymentsOfDividendsCommonStock,,,156000.000
PaymentsToAcquireAvailableForSaleSecurities,,,3500000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,88000.000
ProceedsFromRepaymentsOfDebt,,,500000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,3685000.000
ProceedsFromSaleOfOtherRealEstate,,,488000.000
ProvisionForLoanAndLeaseLosses,,,66000.000
ProvisionForLoanLossesExpensed,376000.000,205000.000,66000.000
RepaymentsOfBankDebt,,,2000000.000
ServicingFeesNet,230000.000,244000.000,235000.000
