,2016-06-30,2016-09-30
ComprehensiveIncomeNetOfTax,-11719.000,73838.000
DirectOperatingCosts,12109.000,68996.000
EarningsPerShareBasicAndDiluted,0.000,0.000
GeneralAndAdministrativeExpense,53798.000,65104.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-11025.000,104859.000
IncomeTaxExpenseBenefit,,32107.000
InterestExpense,2489.000,-2067.000
NetIncomeLoss,-11025.000,72752.000
NonoperatingIncomeExpense,-2489.000,2067.000
OperatingExpenses,127994.000,212102.000
OperatingIncomeLoss,-8536.000,102792.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-694.000,1086.000
ProfitLoss,-11025.000,72752.000
Revenues,119458.000,314894.000
SalariesWagesAndOfficersCompensation,62087.000,78002.000
SalesRevenueNet,119458.000,314894.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,80000000.000,80000000.000
