,2013-12-31,2014-12-31,2015-12-31
AssetRetirementObligationAccretionExpense,2509.000,-2823.000,
AssetRetirementObligationPeriodIncreaseDecrease,,18260.000,
AssetRetirementObligationRevisionOfEstimate,,-2645.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,75023.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,41502.000,
CashPeriodIncreaseDecrease,50924.000,,-78001.000
CostsIncurredAssetRetirementObligationIncurred,,15616.000,
DevelopmentCosts,440379.000,235263.000,141357.000
EarningsPerShareBasicAndDiluted,-0.260,-0.050,-0.090
GeneralAndAdministrativeExpense,170222.000,206793.000,237371.000
ImpairmentOfOilAndGasProperties,1238887.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-18693.000,-43403.000,-6263.000
IncreaseDecreaseInAccountsReceivable,,5369.000,-5369.000
InterestExpense,-686.000,,
LeaseOperatingExpense,,96856.000,109482.000
NetCashProvidedByUsedInFinancingActivities,713381.000,615600.000,408350.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,713381.000,615600.000,408350.000
NetCashProvidedByUsedInInvestingActivities,-364338.000,-291195.000,-141357.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-364338.000,-291195.000,-141357.000
NetCashProvidedByUsedInOperatingActivities,-298119.000,-282903.000,-344994.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-298119.000,-282903.000,-344994.000
NetIncomeLoss,-1567380.000,-327393.000,-562626.000
OperatingExpenses,1566694.000,398008.000,584204.000
OperatingIncomeLoss,-1566694.000,-327393.000,
OtherOperatingIncomeExpenseNet,-686.000,,
PartnersCapitalAccountContributions,18351.000,0.000,
PaymentsToAcquireOilAndGasProperty,,-291195.000,141357.000
PaymentsToAcquireRealEstate,-364338.000,,
ProceedsFromIssuanceOfCommonStock,695030.000,615600.000,408350.000
ProfessionalFees,145204.000,88916.000,237351.000
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,12381.000,5443.000,
Revenues,,70615.000,21578.000
SalesRevenueNet,,70615.000,21578.000
StockIssuedDuringPeriodValueAcquisitions,-1662000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,206000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5976117.000,6328533.000,6606102.000
