,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,1275573.000,807686.000,510978.000,316392.000,433957.000,668511.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-29216178.000,-37027969.000,-27324235.000,-25919675.000,27915749.000,55993041.000
DividendIncomeOperating,26400.000,28563.000,18055.000,10129.000,5737.000,69128.000
FloorBrokerageExchangeAndClearanceFees,27427.000,21804.000,9848.000,4643.000,19025.000,22207.000
GainLossOnSaleOfInvestments,16224040.000,-6954520.000,6302760.000,402190.000,-24569061.000,-7435894.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,0.000,-350.000,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,14.000,-14.000,350.000,0.000,,
IncreaseDecreaseInDividendsReceivable,-1988.000,753.000,-1451.000,-578.000,-436.000,10590.000
IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,,,,,0.000,
IncreaseDecreaseInDueToOfficersAndStockholders,,-1586.000,-345.000,-1046.000,726.000,697.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,34596432.000,-30603108.000,-7985297.000,16237347.000,9535467.000,-22323683.000
IncreaseDecreaseInOtherAccountsPayable,,,,-153.000,0.000,0.000
IncreaseDecreaseInOtherOperatingAssets,-11621.000,-44010.000,-81960.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,153.000,,0.000,,,
IncreaseDecreaseInPayablesToBrokerDealers,-260.000,-2380.000,-1430.000,-200.000,3150.000,15112791.000
IncreaseDecreaseInPrepaidExpense,,,,0.000,,
IncreaseDecreaseInTradingLiabilities,33.000,-33.000,2141524.000,-2141524.000,,
InterestIncomeOperating,7926.000,9817.000,6576.000,5708.000,43003.000,280850.000
LegalFees,9472.000,,,,,
LicenseCosts,49913.000,20192.000,12774.000,7910.000,10849.000,16713.000
NetCashProvidedByUsedInFinancingActivities,-9278752.000,-59569320.000,-42995660.000,-7395106.000,62585356.000,26480846.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9278752.000,-59569320.000,-42995660.000,-7395106.000,62585356.000,26480846.000
NetCashProvidedByUsedInOperatingActivities,-19937426.000,22541351.000,15671425.000,-18524569.000,-34669607.000,29512195.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-19937426.000,22541351.000,15671425.000,-18524569.000,-34669607.000,29512195.000
NetIncomeLoss,2786502.000,-10398778.000,5578244.000,-18806073.000,-27954946.000,29373365.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,2.710,-14.920,-8.870,4.690
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,3.020,-16.240,-9.590,3.390
NoninterestExpenseDirectorsFees,,14038.000,10410.000,15649.000,9808.000,10843.000
NoninterestExpenseTransferAgentAndCustodianFees,,20000.000,20000.000,20000.000,20000.000,20000.000
OperatingExpenses,,1050378.000,842737.000,488740.000,575506.000,805873.000
OtherExpenses,13049.000,12094.000,9780.000,,,
OtherGeneralExpense,,150000.000,150000.000,169000.000,100000.000,25000.000
OtherIncome,30300.000,12950.000,8050.000,3150.000,16450.000,15750.000
PartnersCapitalAccountContributions,109084059.000,101599752.000,26960147.000,6837236.000,87966232.000,56075976.000
PartnersCapitalAccountRedemptions,122583943.000,161169072.000,69955807.000,12902604.000,26710614.000,29595130.000
PartnersCapitalAccountUnitsContributed,2500000.000,2550000.000,650000.000,250000.000,3850000.000,3600000.000
PartnersCapitalAccountUnitsRedeemed,2800000.000,3950000.000,1700000.000,300000.000,1100000.000,1550000.000
ProceedsFromPartnershipContribution,113305191.000,101599752.000,26960147.000,5507498.000,89295970.000,56075976.000
ProfessionalFees,244950.000,130520.000,207412.000,142796.000,101867.000,87599.000
Revenues,4424226.000,,,-18317333.000,-27379440.000,30179238.000
SalesRevenueNet,4393926.000,,,-18320483.000,-27395890.000,30163488.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,-11864440.000,-2445210.000,85540.000,-18738510.000,-2875569.000,37249404.000
UnrealizedGainLossOnInvestments,-11864440.000,-2445210.000,85540.000,-18738510.000,-2875569.000,37249404.000
WeightedAverageLimitedPartnershipUnitsOutstanding,4893699.000,3205464.000,2061096.000,1260685.000,3151781.000,6263251.000
