,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,1476000.000,1879000.000,1962000.000,2035000.000
AccountsReceivableNetCurrent,555000.000,889000.000,1234000.000,1013000.000
AssetRetirementObligation,2243000.000,2274000.000,2313000.000,0.000
AssetRetirementObligationCurrent,910000.000,936000.000,962000.000,0.000
AssetRetirementObligationsNoncurrent,1333000.000,1338000.000,1351000.000,0.000
Assets,18857000.000,17769000.000,18476000.000,6013000.000
AssetsCurrent,910000.000,1200000.000,1555000.000,6013000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,0.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,0.000
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,0.000
CapitalizedCostsProvedProperties,,,,0.000
CapitalizedCostsUnprovedProperties,,,,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,50000.000,0.000,0.000
DueToAffiliateCurrent,59052000.000,59871000.000,61314000.000,45661000.000
InventoryNet,355000.000,261000.000,290000.000,
Liabilities,62771000.000,64024000.000,65589000.000,47696000.000
LiabilitiesAndStockholdersEquity,18857000.000,17769000.000,18476000.000,6013000.000
LiabilitiesCurrent,61438000.000,62686000.000,64238000.000,47696000.000
MembersEquity,-43914000.000,-46255000.000,-47113000.000,-41683000.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,15902000.000,16251000.000,16715000.000,0.000
OilAndGasPropertySuccessfulEffortMethodGross,33849000.000,32820000.000,33636000.000,0.000
OilAndGasPropertySuccessfulEffortMethodNet,17947000.000,16569000.000,16921000.000,0.000
PrepaidExpenseCurrent,,,31000.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,5000000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,0.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-43914000.000,-46255000.000,-47113000.000,-41683000.000
