,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndOtherAccruedLiabilities,1847000.000,2101000.000,2304000.000,2778000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,230000.000,236000.000,259000.000,262000.000
Assets,165216000.000,170638000.000,167247000.000,172504000.000
AvailableForSaleSecurities,9709000.000,10293000.000,11989000.000,11790000.000
CashAndCashEquivalentsAtCarryingValue,4880000.000,4539000.000,3360000.000,3906000.000
CashAndDueFromBanks,4880000.000,4539000.000,3360000.000,3906000.000
CommonStockParOrStatedValuePerShare,0.500,0.500,0.500,0.500
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesOutstanding,1038134.000,1038134.000,1041373.000,1041373.000
CommonStockValue,519000.000,519000.000,521000.000,521000.000
DemandDepositAccounts,21473000.000,22034000.000,27718000.000,28224000.000
Deposits,136616000.000,136498000.000,133880000.000,139724000.000
DepositsSavingsDeposits,15998000.000,16324000.000,12037000.000,13090000.000
FederalFundsSold,500000.000,,1200000.000,3499000.000
InterestBearingDepositsInBanks,11020000.000,12130000.000,6788000.000,10270000.000
InterestReceivable,710000.000,727000.000,727000.000,748000.000
Liabilities,145463000.000,150599000.000,146684000.000,151502000.000
LiabilitiesAndStockholdersEquity,165216000.000,170638000.000,167247000.000,172504000.000
LoansAndLeasesReceivableAllowance,2313000.000,2424000.000,2429000.000,2427000.000
LoansAndLeasesReceivableNetReportedAmount,129685000.000,133396000.000,133286000.000,132967000.000
LongTermDebt,7000000.000,12000000.000,10500000.000,9000000.000
NoninterestBearingDomesticDepositDemand,28812000.000,29828000.000,29210000.000,30657000.000
OtherAssets,3327000.000,3257000.000,3784000.000,3666000.000
OtherRealEstate,1228000.000,1212000.000,1095000.000,627000.000
PropertyPlantAndEquipmentNet,3300000.000,4162000.000,4127000.000,4140000.000
RestrictedInvestments,857000.000,922000.000,891000.000,891000.000
RetainedEarningsAccumulatedDeficit,19004000.000,19284000.000,19783000.000,20219000.000
StockholdersEquity,19753000.000,20039000.000,20563000.000,21002000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19753000.000,20039000.000,20563000.000,21002000.000
TimeDeposits100000OrMore,25473000.000,24102000.000,22601000.000,26995000.000
TimeDepositsLessThan100000,44860000.000,44210000.000,42314000.000,40758000.000
