,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
CustomerAdvancesCurrent,11477618.000,13257487.000,52435973.000,86023316.000,77275327.000,65608300.000,70711357.000,87399776.000
DeferredTaxAssetsGrossCurrent,,,,,,,559020.000,611254.000
DeferredTaxAssetsGrossNoncurrent,,,,,,,1563850.000,0.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,162586.000,611254.000
DeferredTaxAssetsNet,,,,,,,162586.000,611254.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,782796.000,878701.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,129716.000,194577.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,142517.000,236376.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,126333.000,197769.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,160454.000,378967.000
DeferredTaxAssetsValuationAllowance,,,,,,657000.000,1960284.000,1677210.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,396435.000
DueFromRelatedParties,,,,176653491.000,,,,
DueFromRelatedPartiesCurrent,89522732.000,77416285.000,120125789.000,176815708.000,183797203.000,138465397.000,104422760.000,124317700.000
DueToRelatedPartiesCurrent,11409940.000,11562752.000,6725305.000,3938219.000,2884919.000,2893906.000,2928595.000,2936862.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,3985247.000,4033018.000,4044403.000
DueToRelatedPartiesNoncurrent,61828387.000,51093694.000,22770183.000,,1087952.000,1091341.000,1104423.000,1107541.000
ForeignCurrencyExchangeRateTranslation1,,,,0.159,0.161,0.161,0.163,0.163
GuaranteeObligationsCurrentCarryingValue,,,,,,,9776400.000,
GuarantyLiabilities,,,,,31620470.000,31718970.000,32913880.000,33006800.000
IntangibleAssetsNetExcludingGoodwill,5706031.000,5613105.000,5439991.000,5111815.000,4985732.000,4829669.000,4713910.000,4553077.000
InventoryFinishedGoods,,,,4567544.000,5919991.000,12213227.000,6377319.000,10788366.000
InventoryNet,13375306.000,16139936.000,15001258.000,9790159.000,11585277.000,18767325.000,13710929.000,18187580.000
InventoryRawMaterials,,,,22441.000,405113.000,1194522.000,1551576.000,1488201.000
Liabilities,175204909.000,149944729.000,174134647.000,229778361.000,248508562.000,212697754.000,174951680.000,208640920.000
LiabilitiesAndStockholdersEquity,350293242.000,337266685.000,366042593.000,420267947.000,443864161.000,410020607.000,375719902.000,412743420.000
LiabilitiesCurrent,107056890.000,92596081.000,145274324.000,223997566.000,241751172.000,206094345.000,168446245.000,202294748.000
LiabilitiesNoncurrent,68148019.000,57348648.000,28860323.000,5780795.000,6757390.000,6603409.000,6505435.000,6346172.000
LoansPayableToBankCurrent,34182400.000,34640200.000,36045330.000,20191059.000,26034722.000,27661518.000,24049944.000,22549200.000
NotesAndLoansReceivableNetCurrent,4236736.000,2342186.000,1587900.000,225955.000,979111.000,1835514.000,488820.000,2271305.000
NotesPayableRelatedPartiesClassifiedCurrent,,1747900.000,,795550.000,802550.000,805050.000,814700.000,163400.000
NotesPayableToBankCurrent,3136000.000,3019100.000,5240070.000,3023090.000,5296830.000,5313330.000,5377020.000,5392200.000
OperatingLossCarryforwards,,,,1708000.000,1782000.000,1932000.000,1993000.000,2040000.000
OtherAssetsCurrent,,,,,3884342.000,5597242.000,1727164.000,163400.000
OtherInventorySupplies,,,,5200174.000,5260173.000,5359576.000,5782034.000,5911013.000
OtherLoansPayableCurrent,,,,,,,,19117800.000
PropertyPlantAndEquipmentGross,,,,256396937.000,266520132.000,279476345.000,299631306.000,301265447.000
PropertyPlantAndEquipmentNet,184385971.000,182924647.000,178581434.000,185256655.000,186922353.000,184646280.000,195665999.000,190677505.000
PropertyPlantAndEquipmentOtherNet,,,,,,,,110626078.000
RelatedPartyTransactionDueFromToRelatedParty,,,,0.000,,,,
RestrictedCashAndCashEquivalentsNoncurrent,7212800.000,5402600.000,6510390.000,3500420.000,5778360.000,5796360.000,5865840.000,5882400.000
RestrictedCashAndInvestmentsNoncurrent,,,,3500420.000,5778360.000,5796360.000,5865840.000,5882400.000
RetainedEarningsAccumulatedDeficit,140579973.000,150189517.000,154895561.000,152995798.000,156124507.000,157478346.000,158546826.000,161310448.000
ShortTermDebtWeightedAverageInterestRate,,,,0.088,0.083,0.076,0.074,0.074
StockholdersEquity,175088333.000,187321956.000,191907946.000,190489586.000,195355599.000,197322853.000,200768222.000,204102500.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,175088333.000,187321956.000,191907946.000,190489586.000,195355599.000,197322853.000,200768222.000,204102500.000
TaxesPayableCurrent,3120207.000,1868886.000,914905.000,17729.000,2427.000,872968.000,395571.000,1564983.000
ValueAddedTaxReceivableCurrent,16664040.000,21612482.000,25127019.000,29747838.000,32208807.000,31222127.000,31135223.000,29931075.000
