,2011-12-31
AmortizationOfDebtDiscountPremium,51000.000
BusinessExitCosts,2296000.000
CapitalLeaseObligationsIncurred,86000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-43001000.000
CostsAndExpenses,449947000.000
DepreciationAndAmortization,9002000.000
DepreciationDepletionAndAmortization,16836000.000
EquityMethodInvestmentDividendsOrDistributions,1160000.000
GainLossOnDispositionOfAssets,-2973000.000
IncomeLossFromEquityMethodInvestments,435000.000
IncomeTaxExpenseBenefit,732000.000
IncomeTaxesPaidNet,-351000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,21427000.000
IncreaseDecreaseInAccountsReceivable,30988000.000
IncreaseDecreaseInIncomeTaxesReceivable,-381000.000
IncreaseDecreaseInOtherAccountsPayable,4969000.000
IncreaseDecreaseInOtherOperatingAssets,2967000.000
IncreaseDecreaseInOtherOperatingLiabilities,1367000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2743000.000
InterestExpense,57711000.000
InterestPaid,42763000.000
LaborAndRelatedExpense,199066000.000
NetCashProvidedByUsedInFinancingActivities,2302000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2302000.000
NetCashProvidedByUsedInInvestingActivities,-42819000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-42819000.000
NetCashProvidedByUsedInOperatingActivities,-2484000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2484000.000
NetIncomeLoss,-34836000.000
OperatingIncomeLoss,-34539000.000
OperatingLeasesRentExpenseNet,32221000.000
OtherCostAndExpenseOperating,94991000.000
PaidInKindInterest,10650000.000
PaymentsOfFinancingCosts,22291000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,38836000.000
PaymentsToAcquirePropertyPlantAndEquipment,3983000.000
ProceedsFromIssuanceOfLongTermDebt,304700000.000
ProceedsFromLinesOfCredit,7000000.000
ProvisionForDoubtfulAccounts,6899000.000
RepaymentsOfDebtAndCapitalLeaseObligations,847000.000
RepaymentsOfFinancialServicesObligations,480000.000
RepaymentsOfLinesOfCredit,42000000.000
RepaymentsOfLongTermDebt,243780000.000
Revenues,415408000.000
SalesRevenueNet,415408000.000
SuppliesExpense,42016000.000
