,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AssetRetirementObligationCashPaidToSettle,,,,,,,,,,,,,,,,,,,,,3000000.000,,,,5000000.000,
AssetRetirementObligationLiabilitiesSettled,8000000.000,,,,28000000.000,,,,9000000.000,,,,8000000.000,,,,24000000.000,,,,,,,,,
AssetRetirementObligationPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.000
AssetRetirementObligationRevisionOfEstimate,1000000.000,,,,105000000.000,,,,-3000000.000,,,,-8000000.000,,,,-3000000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,8000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,9000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,280000000.000,,4000000.000,1000000.000,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,20000000.000,1000000.000,,,12000000.000,0.000,,45000000.000,0.000,0.000,-18000000.000,,,,,,8000000.000,7000000.000,,,,9000000.000,,2000000.000,3000000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,26000000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,477000000.000,,,,852000000.000,,,,-183000000.000,,,,-80000000.000,,,,195000000.000,,,,-321000000.000,,,,163000000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,,,,,,,,,,,-48000000.000,,,,-20000000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,,,-4000000.000,,,,-6000000.000,,,,-3000000.000,,,,-3000000.000,,,,-2000000.000,,,,-6000000.000,
CommonStockDividendsPerShareCashPaid,0.150,0.200,0.300,0.350,0.350,0.350,0.350,0.350,0.425,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,0.350,0.250,,0.150,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.050,0.050,0.050
ComprehensiveIncomeNetOfTax,795000000.000,308000000.000,-355000000.000,-838000000.000,496000000.000,-18000000.000,601000000.000,568000000.000,254000000.000,-2519000000.000,423000000.000,-1292000000.000,77000000.000,143000000.000,145000000.000,-153000000.000,169000000.000,124000000.000,270000000.000,-199000000.000,,68000000.000,-319000000.000,,58000000.000,181000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,158000000.000,138000000.000,179000000.000,131000000.000,115000000.000,90000000.000,81000000.000,24000000.000,41000000.000,-212000000.000,,,-54000000.000,33000000.000,138000000.000,67000000.000,46000000.000,76000000.000,66000000.000,-104000000.000,83000000.000,39000000.000,45000000.000,-463000000.000,12000000.000,-26000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,953000000.000,446000000.000,-176000000.000,-707000000.000,611000000.000,72000000.000,682000000.000,592000000.000,295000000.000,-2731000000.000,423000000.000,-1374000000.000,23000000.000,110000000.000,7000000.000,-112000000.000,215000000.000,200000000.000,336000000.000,-303000000.000,83000000.000,107000000.000,-274000000.000,-839000000.000,70000000.000,155000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,514000000.000,387000000.000,493000000.000,-1028000000.000,,,,,,,,,,,,,,,,,,,,,,
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesSaleOfInterestByParent,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfPropertyRepairsAndMaintenance,,,,,50000000.000,52000000.000,27000000.000,15000000.000,-2000000.000,0.000,0.000,2000000.000,,,,,,,,,,,,,,
CostsAndExpenses,1458000000.000,1522000000.000,1567000000.000,3769000000.000,1628000000.000,1637000000.000,1748000000.000,1770000000.000,1596000000.000,4600000000.000,1617000000.000,4140000000.000,1574000000.000,1582000000.000,1711000000.000,1715000000.000,1475000000.000,1505000000.000,1655000000.000,1931000000.000,1561000000.000,1563000000.000,1500000000.000,2097000000.000,1390000000.000,1506000000.000
CostsIncurredAssetRetirementObligationIncurred,,,,,,,,,,18000000.000,20000000.000,,,,20000000.000,,,,,,,,,,,
DeconsolidationGainOrLossAmount,,,,,,,,,,,,,,,,,,,76000000.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,-33000000.000,,,,-55000000.000,,,,-11000000.000,,,,35000000.000,,,,61000000.000,,,,153000000.000,,,,56000000.000,
DepreciationAndAmortization,256000000.000,250000000.000,270000000.000,260000000.000,231000000.000,248000000.000,272000000.000,281000000.000,267000000.000,415000000.000,299000000.000,381000000.000,298000000.000,306000000.000,318000000.000,307000000.000,289000000.000,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,276000000.000,331000000.000,,322000000.000,314000000.000,335000000.000,249000000.000,293000000.000,308000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,,,,,,,,,,1000000.000,,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,10000000.000,,-2000000.000,,,,-3000000.000,3000000.000,,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,4000000.000,,2000000.000,,,,10000000.000,,8000000.000,1000000.000,2000000.000,-29000000.000,4000000.000,,,,,,,,,
EarningsPerShareBasic,1.040,0.780,1.000,-2.080,0.990,0.560,0.740,1.360,0.630,-4.060,0.820,-2.330,0.200,0.360,0.430,0.030,0.370,0.140,0.420,-0.500,0.100,0.040,-0.670,-0.650,0.090,0.330
EarningsPerShareDiluted,1.030,0.770,0.980,-2.050,0.970,0.560,0.740,1.360,0.630,-4.060,0.820,-2.330,0.200,0.360,0.430,0.030,0.370,0.140,0.420,-0.500,0.100,0.040,-0.670,-0.650,0.090,0.330
EffectOfExchangeRateOnCashAndCashEquivalents,23000000.000,,,,4000000.000,,,,-4000000.000,,,,-2000000.000,,,,-20000000.000,,,,6000000.000,,,,2000000.000,
EffectiveIncomeTaxRateContinuingOperations,0.310,0.220,0.360,,0.330,0.320,0.320,,0.330,0.120,0.260,,0.550,-0.580,-1.880,2.170,0.460,0.510,0.350,-0.660,0.660,0.760,0.400,-4.450,0.570,0.500
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.030,0.020,0.030,,-0.010,-0.260,0.010,,0.090,-0.810,-1.240,2.110,0.100,0.130,-0.050,-0.020,0.390,0.360,-0.020,-2.990,0.350,0.210
EffectiveIncomeTaxRateReconciliationDispositionOfAssets,,,,,,,,,,,-0.110,,,,,,,,,,-0.070,,,,,-0.010
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,,,,,,,,,,,,,,,0.320,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepletion,,,,,0.070,-0.060,-0.070,,0.070,0.020,-0.010,,-0.080,-0.210,-1.520,1.570,-0.030,-0.060,-0.040,0.070,-0.090,0.020,-0.050,0.520,-0.170,-0.130
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,-0.020,0.010,0.010,,-0.040,0.010,0.020,,0.020,0.010,-0.030,0.020,0.010,0.020,,,0.010,0.010,0.020,,-0.060,0.030
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,0.060,0.050,0.240,-0.280,0.020,0.050,0.060,-0.070,0.050,0.010,0.060,-0.410,0.100,0.050
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,,,,,,,,0.020,0.030,,,,,,,,,,,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,13000000.000,,0.000,,,,,,,,,,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,19000000.000,,,,17000000.000,,,,19000000.000,,,,13000000.000,,,,20000000.000,,,,16000000.000,,,,16000000.000,
EnvironmentalRemediationExpense,,,,,16000000.000,,,,18000000.000,,,,20000000.000,21000000.000,20000000.000,93000000.000,23000000.000,26000000.000,25000000.000,100000000.000,2000000.000,2000000.000,6000000.000,11000000.000,5000000.000,4000000.000
ExplorationExpenseMining,,,,,,,,,,76000000.000,60000000.000,,34000000.000,41000000.000,44000000.000,45000000.000,33000000.000,48000000.000,34000000.000,41000000.000,30000000.000,38000000.000,39000000.000,41000000.000,36000000.000,51000000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,2000000.000,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,37000000.000,,,,37000000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,,,,,75000000.000,,,,4000000.000,,,,,,,,-2000000.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,7000000.000,,,,15000000.000,,,,-14000000.000,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,,,,,,,,,,,,,,,,,,,,,18000000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,-12000000.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,,,,,,,,,,,,,,3000000.000,,,,2000000.000,,,,5000000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityValue,76000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,39000000.000,,-15000000.000,12000000.000,-1000000.000,-1000000.000,-3000000.000,40000000.000,19000000.000,3000000.000,-14000000.000,-10000000.000,20000000.000,7000000.000,12000000.000,-9000000.000,23000000.000,-3000000.000,,,-9000000.000,,-17000000.000,-4000000.000
ForeignCurrencyTransactionLossBeforeTax,11000000.000,18000000.000,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,50000000.000,,,,44000000.000,-1000000.000,66000000.000,9000000.000,104000000.000,,5000000.000,,2000000.000,14000000.000
GainLossOnSaleOfOtherAssets,3000000.000,0.000,1000000.000,-85000000.000,10000000.000,0.000,2000000.000,-119000000.000,1000000.000,0.000,1000000.000,4000000.000,,,41000000.000,,,,,,,,,,,
GainLossOnSaleOfProject,,,,,,,,,,,,,47000000.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,45000000.000,50000000.000,50000000.000,53000000.000,54000000.000,57000000.000,51000000.000,50000000.000,56000000.000,54000000.000,48000000.000,45000000.000,45000000.000,48000000.000,45000000.000,48000000.000,44000000.000,51000000.000,43000000.000,45000000.000,57000000.000,64000000.000,63000000.000,49000000.000,55000000.000,58000000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,,,,,,,,,,,,3000000.000,
IncomeLossFromContinuingOperations,,523000000.000,493000000.000,,561000000.000,279000000.000,400000000.000,645000000.000,315000000.000,-2093000000.000,429000000.000,-1174000000.000,117000000.000,182000000.000,210000000.000,39000000.000,175000000.000,63000000.000,202000000.000,-247000000.000,78000000.000,50000000.000,169000000.000,-517000000.000,69000000.000,192000000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,,,,,,,,,,,,,,,-34000000.000,,12000000.000,-26000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,973000000.000,847000000.000,1036000000.000,-1046000000.000,1036000000.000,557000000.000,717000000.000,804000000.000,542000000.000,-2627000000.000,580000000.000,-2080000000.000,143000000.000,92000000.000,25000000.000,246000000.000,423000000.000,298000000.000,437000000.000,-192000000.000,490000000.000,404000000.000,223000000.000,-1331000000.000,193000000.000,336000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,660000000.000,675000000.000,,674000000.000,371000000.000,480000000.000,669000000.000,357000000.000,-2305000000.000,427000000.000,-1256000000.000,65000000.000,147000000.000,72000000.000,85000000.000,221000000.000,139000000.000,268000000.000,-351000000.000,161000000.000,89000000.000,135000000.000,-1175000000.000,81000000.000,166000000.000
IncomeLossFromContinuingOperationsPerBasicShare,,1.060,1.000,,1.130,0.560,0.810,1.300,0.630,-4.210,0.860,-2.340,0.230,0.370,0.420,0.080,0.350,0.130,0.380,-0.480,0.150,0.090,0.320,-0.970,0.130,0.360
IncomeLossFromContinuingOperationsPerDilutedShare,,1.040,0.980,,1.110,0.560,0.810,1.300,0.630,-4.210,0.860,-2.340,0.230,0.370,0.420,0.080,0.350,0.130,0.380,-0.480,0.150,0.090,0.320,-0.970,0.130,0.360
IncomeLossFromDiscontinuedOperationsNetOfTax,,-136000000.000,0.000,,-71000000.000,0.000,-33000000.000,28000000.000,0.000,74000000.000,-21000000.000,8000000.000,-17000000.000,-2000000.000,3000000.000,-24000000.000,8000000.000,9000000.000,17000000.000,-7000000.000,-26000000.000,-27000000.000,-448000000.000,368000000.000,-23000000.000,-15000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,79000000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-136000000.000,0.000,,-71000000.000,0.000,-33000000.000,28000000.000,0.000,74000000.000,-21000000.000,8000000.000,-17000000.000,-2000000.000,3000000.000,-24000000.000,8000000.000,9000000.000,17000000.000,-7000000.000,-26000000.000,-27000000.000,-527000000.000,173000000.000,-23000000.000,-15000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.280,0.000,,-0.140,0.000,-0.070,0.060,0.000,0.150,-0.040,0.010,-0.030,-0.010,0.010,-0.050,0.020,0.010,0.040,-0.020,-0.050,-0.050,-0.990,0.320,-0.040,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.270,0.000,,-0.140,0.000,-0.070,0.060,0.000,0.150,-0.040,0.010,-0.030,-0.010,0.010,-0.050,0.020,0.010,0.040,-0.020,-0.050,-0.050,-0.990,0.320,-0.040,-0.030
IncomeLossFromEquityMethodInvestments,2000000.000,0.000,10000000.000,-1000000.000,-19000000.000,-11000000.000,-9000000.000,-12000000.000,-4000000.000,-3000000.000,1000000.000,1000000.000,,2000000.000,,,-9000000.000,-7000000.000,-18000000.000,-11000000.000,-5000000.000,-5000000.000,2000000.000,-5000000.000,-2000000.000,-3000000.000
IncomeTaxExpenseBenefit,305000000.000,187000000.000,371000000.000,-150000000.000,343000000.000,175000000.000,228000000.000,123000000.000,181000000.000,-325000000.000,154000000.000,-823000000.000,78000000.000,-53000000.000,-47000000.000,155000000.000,193000000.000,152000000.000,151000000.000,148000000.000,324000000.000,310000000.000,90000000.000,-161000000.000,110000000.000,167000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,38000000.000,,33000000.000,13000000.000,19000000.000,-781000000.000,6000000.000,685000000.000,7000000.000,-1363000000.000,13000000.000,-75000000.000,-31000000.000,168000000.000,44000000.000,40000000.000,-25000000.000,96000000.000,194000000.000,146000000.000,-5000000.000,150000000.000,67000000.000,72000000.000
IncomeTaxReconciliationDispositionOfAssets,,,,,,,,,,,-61000000.000,,,,,,,,,,-35000000.000,,,,,-5000000.000
IncomeTaxReconciliationDispositionOfBusiness,,,,,,,,,,,,,,,8000000.000,,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,341000000.000,296000000.000,363000000.000,-1634000000.000,363000000.000,195000000.000,251000000.000,-1899000000.000,190000000.000,-919000000.000,203000000.000,1781000000.000,50000000.000,32000000.000,9000000.000,86000000.000,148000000.000,104000000.000,153000000.000,-67000000.000,172000000.000,141000000.000,78000000.000,-466000000.000,68000000.000,118000000.000
IncomeTaxReconciliationNondeductibleExpenseDepletion,-55000000.000,-56000000.000,-45000000.000,328000000.000,-74000000.000,-34000000.000,-53000000.000,428000000.000,-41000000.000,-52000000.000,-6000000.000,233000000.000,-11000000.000,-19000000.000,-38000000.000,-54000000.000,-15000000.000,-19000000.000,-18000000.000,-4000000.000,-42000000.000,7000000.000,-11000000.000,-39000000.000,-32000000.000,-42000000.000
IncomeTaxReconciliationOtherAdjustments,19000000.000,12000000.000,15000000.000,-57000000.000,21000000.000,1000000.000,11000000.000,20000000.000,26000000.000,-39000000.000,11000000.000,-35000000.000,3000000.000,1000000.000,-1000000.000,6000000.000,5000000.000,6000000.000,1000000.000,17000000.000,2000000.000,4000000.000,5000000.000,,-12000000.000,8000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,8000000.000,5000000.000,6000000.000,15000000.000,8000000.000,16000000.000,27000000.000,7000000.000,23000000.000,6000000.000,13000000.000,19000000.000,19000000.000,16000000.000
IncomeTaxesPaidNet,278000000.000,,,,296000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,-19000000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-4000000.000,,,,32000000.000,,,,144000000.000,,,,-94000000.000,,,,-112000000.000,,,,-61000000.000,,,,,
IncreaseDecreaseInAccountsReceivable,119000000.000,,,,-21000000.000,,,,115000000.000,,,,16000000.000,,,,-38000000.000,,,,31000000.000,,,,-70000000.000,
IncreaseDecreaseInAssetRetirementObligations,8000000.000,,,,28000000.000,,,,9000000.000,,,,-8000000.000,,,,-24000000.000,,,,-6000000.000,,,,-13000000.000,
IncreaseDecreaseInInventories,-56000000.000,,,,-201000000.000,,,,-230000000.000,,,,182000000.000,,,,60000000.000,,,,37000000.000,,,,72000000.000,
IncreaseDecreaseInOperatingCapital,21000000.000,,,,-356000000.000,,,,-288000000.000,,,,350000000.000,,,,73000000.000,,,,140000000.000,,,,175000000.000,
IncreaseDecreaseInOtherAccruedLiabilities,-175000000.000,,,,319000000.000,,,,308000000.000,,,,-256000000.000,,,,657000000.000,,,,,,,,-139000000.000,
IncreaseDecreaseInOtherOperatingAssets,-38000000.000,,,,-74000000.000,,,,-20000000.000,,,,50000000.000,,,,-85000000.000,,,,5000000.000,,,,2000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,21000000.000,,,,-356000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-175000000.000,,,,319000000.000,,,,308000000.000,,,,256000000.000,,,,657000000.000,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,,,,91000000.000,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,6000000.000,6000000.000,8000000.000,-12000000.000,7000000.000,1000000.000,2000000.000,-7000000.000,0.000,0.000,,,,,,,,,,,0.000,0.000,0.000,,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2000000.000,1000000.000,2000000.000,-3000000.000,2000000.000,1000000.000,1000000.000,-4000000.000,1000000.000,0.000,,,1000000.000,,1000000.000,,1000000.000,1000000.000,1000000.000,,1000000.000,2000000.000,2000000.000,-3000000.000,1000000.000,2000000.000
InsuranceRecoveries,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.000
InterestExpense,65000000.000,63000000.000,65000000.000,51000000.000,52000000.000,71000000.000,67000000.000,59000000.000,65000000.000,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,-70000000.000,-76000000.000,,-93000000.000,-94000000.000,-89000000.000,-85000000.000,-85000000.000,-82000000.000,-81000000.000,-77000000.000,-79000000.000,-71000000.000,-64000000.000,-59000000.000,-67000000.000,-64000000.000
InterestPaidNet,20000000.000,,,,23000000.000,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeDividend,6000000.000,10000000.000,9000000.000,9000000.000,9000000.000,11000000.000,11000000.000,11000000.000,10000000.000,11000000.000,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,4000000.000,2000000.000,2000000.000,3000000.000,5000000.000,2000000.000,2000000.000,3000000.000,4000000.000,2000000.000,4000000.000,3000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,,
LossContingencyClaimsSettledAndDismissedNumber,,,,,,,,,350.000,,,,,,,,,,,,,,,,,
LossContingencyNumberOfPlaintiffs,,,,,,,,,900.000,,,,,,,,,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,,50000000.000,14000000.000,,,0.000,,,,,,,,,,,,,,,,,,,,
MineralExtractionProcessingAndMarketingCosts,940000000.000,917000000.000,1008000000.000,1025000000.000,1017000000.000,1002000000.000,1088000000.000,1131000000.000,1044000000.000,1653000000.000,1036000000.000,1453000000.000,1083000000.000,1060000000.000,1185000000.000,1129000000.000,1019000000.000,,,,,,,,,
MinorityInterestInNetIncomeLossOtherMinorityInterests,-2000000.000,-3000000.000,3000000.000,-5000000.000,-11000000.000,0.000,4000000.000,13000000.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-117000000.000,,,,1094000000.000,,,,-105000000.000,,,,-80000000.000,,,,-196000000.000,,,,-738000000.000,,,,-52000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-117000000.000,,,,1094000000.000,,,,-105000000.000,,,,-80000000.000,,,,-196000000.000,,,,-738000000.000,,,,-52000000.000,
NetCashProvidedByUsedInInvestingActivities,-418000000.000,,,,-855000000.000,,,,-507000000.000,,,,-178000000.000,,,,-214000000.000,,,,-111000000.000,,,,-160000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-418000000.000,,,,-855000000.000,,,,-507000000.000,,,,-178000000.000,,,,-214000000.000,,,,-111000000.000,,,,-160000000.000,
NetCashProvidedByUsedInOperatingActivities,989000000.000,,,,609000000.000,,,,433000000.000,,,,180000000.000,,,,625000000.000,,,,522000000.000,,,,373000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,989000000.000,,,,613000000.000,,,,439000000.000,,,,183000000.000,,,,628000000.000,,,,524000000.000,,,,379000000.000,
NetIncomeLoss,514000000.000,387000000.000,493000000.000,-1028000000.000,490000000.000,279000000.000,367000000.000,673000000.000,315000000.000,-2019000000.000,408000000.000,-1166000000.000,100000000.000,180000000.000,213000000.000,15000000.000,183000000.000,72000000.000,219000000.000,-254000000.000,52000000.000,23000000.000,-358000000.000,-344000000.000,46000000.000,177000000.000
NetIncomeLossAttributableToNoncontrollingInterest,156000000.000,137000000.000,182000000.000,131000000.000,113000000.000,92000000.000,80000000.000,24000000.000,42000000.000,-212000000.000,-2000000.000,-82000000.000,-52000000.000,-35000000.000,-138000000.000,46000000.000,46000000.000,76000000.000,66000000.000,-104000000.000,83000000.000,39000000.000,45000000.000,-463000000.000,12000000.000,-26000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,387000000.000,493000000.000,,490000000.000,279000000.000,367000000.000,673000000.000,315000000.000,-2019000000.000,408000000.000,-1166000000.000,100000000.000,180000000.000,213000000.000,15000000.000,183000000.000,72000000.000,219000000.000,-254000000.000,52000000.000,23000000.000,-358000000.000,-344000000.000,46000000.000,177000000.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,,,,-74000000.000,-105000000.000,59000000.000,-77000000.000,19000000.000,-71000000.000,-68000000.000,-84000000.000,-76000000.000,-33000000.000
OtherAssetImpairmentCharges,,,,,,,,,,,,,,,,,,2000000.000,3000000.000,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,4000000.000,4000000.000,3000000.000,-71000000.000,4000000.000,4000000.000,4000000.000,-63000000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,22000000.000,123000000.000,-421000000.000,67000000.000,34000000.000,-20000000.000,31000000.000,-5000000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,89000000.000,38000000.000,-163000000.000,44000000.000,10000000.000,-10000000.000,16000000.000,-2000000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,,8000000.000,,-3000000.000,4000000.000,3000000.000,8000000.000,,,,,,,,,,
