,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DerivativeLiabilitiesNoncurrent,59000.000,3355000.000,9775000.000,4933000.000,4882000.000,4696000.000,2038000.000,3048000.000,4230000.000,2869000.000,5716000.000,552000.000,,,,,,,,,242000.000,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,44240000.000,16004000.000,16017000.000,,11240000.000,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,,9472000.000,8416000.000,7077000.000,7169000.000,7355000.000,7559000.000,7455000.000,7533000.000,7095000.000,6928000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,21000.000,93000.000,24000.000,24000.000,91000.000,23000.000,16000.000,16000.000,16000.000,16000.000,,,,1217000.000,16000.000,16000.000,,1551000.000,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,,,,,,,,,,,,,,,,,15286000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,4698000.000,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,1526000.000,1526000.000,510000.000,510000.000,510000.000,513000.000,13000.000,13000.000,12000.000,12000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,,,,,,,,,1864000.000,1562000.000,1563000.000,,7511000.000,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,48430000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,,,,,,,,,,,,,,,,,,,,,16155000.000,
DueFromRelatedPartiesCurrent,1338000.000,,,87000.000,419000.000,644000.000,662000.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,73000000.000,73000000.000,84000000.000,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,2100000.000,,,,,,,,,,,,,,,,,,
FairValueNetAssetLiability,,,,,,,,,,,,,-15813000.000,31015000.000,24876000.000,31037000.000,-67934000.000,-68270000.000,-66994000.000,-74682000.000,-36892000.000,-27647000.000
Goodwill,8715000.000,8514000.000,9071000.000,9011000.000,9021000.000,8891000.000,8355000.000,7906000.000,7535000.000,7344000.000,7574000.000,7057000.000,6935000.000,6161000.000,5987000.000,5284000.000,,,,,,
InventoryNet,,,,,,,,,,,,,,,,,,,,4926000.000,3647000.000,3527000.000
Liabilities,264143000.000,267789000.000,288966000.000,156600000.000,144431000.000,146230000.000,139856000.000,156257000.000,179269000.000,176622000.000,183788000.000,186699000.000,334939000.000,305390000.000,291929000.000,263333000.000,240527000.000,187981000.000,178650000.000,167041000.000,111857000.000,82700000.000
LiabilitiesAndStockholdersEquity,512021000.000,443993000.000,475841000.000,377005000.000,358258000.000,360542000.000,344027000.000,347737000.000,346586000.000,344953000.000,358957000.000,357769000.000,546403000.000,487930000.000,463697000.000,408916000.000,299449000.000,244483000.000,230351000.000,226549000.000,196393000.000,172207000.000
LiabilitiesCurrent,148054000.000,154920000.000,168887000.000,87919000.000,71612000.000,66154000.000,62758000.000,69642000.000,115650000.000,89433000.000,81673000.000,91036000.000,151128000.000,115998000.000,106533000.000,96738000.000,136990000.000,82732000.000,74290000.000,109383000.000,76100000.000,46493000.000
LiabilitiesFairValueDisclosure,,,,42014000.000,8790000.000,8314000.000,3554000.000,5769000.000,7967000.000,6253000.000,13995000.000,1976000.000,,,,,,,,,,
LiabilitiesNoncurrent,116089000.000,112869000.000,120079000.000,68681000.000,72819000.000,80076000.000,77098000.000,86615000.000,63619000.000,87189000.000,102115000.000,95663000.000,183811000.000,189392000.000,185396000.000,166595000.000,103537000.000,105249000.000,104360000.000,57658000.000,35757000.000,36207000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,9472000.000,8416000.000,7077000.000,7169000.000,7355000.000,7559000.000,7455000.000,7533000.000,7095000.000,,,,,,,,,,0.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,23037000.000,24076000.000,,,,,,,,,7095000.000,6928000.000,6348000.000,6421000.000,6506000.000,65649000.000,16004000.000,16017000.000,,15938000.000,
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,,,,,,,,,10100000.000,,,,8100000.000,
LineOfCredit,,,,,,,,,,,,,158598000.000,149471000.000,143049000.000,129650000.000,96859000.000,92934000.000,83816000.000,87421000.000,41944000.000,30600000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,,20000000.000,,,,,,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,44700000.000,26900000.000,,,,,,,,,,,,,,,,0.000,
LinesOfCreditCurrent,,,,,,,,,,,,,52606000.000,32887000.000,31601000.000,32001000.000,41859000.000,37934000.000,28816000.000,78046000.000,38194000.000,26475000.000
LoansPayable,,,,32766000.000,32766000.000,,,,69766000.000,76466000.000,88054000.000,91643000.000,,,,,,,,,,
LoansPayableCurrent,8130000.000,7732000.000,4542000.000,,,39766000.000,39766000.000,,43284000.000,26700000.000,28288000.000,33577000.000,45806000.000,32887000.000,31601000.000,,38266000.000,34341000.000,25223000.000,53903000.000,35000000.000,25950000.000
LongTermDebt,,,,,,,,,,,,,,,,,,,,,3800000.000,
LongTermDebtCurrent,,,,,,,,,,,,,,,,32001000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,41900000.000,39300000.000,29700000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,55000000.000,55000000.000,55000000.000,76300000.000,,
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,76849000.000,34400000.000,34350000.000,34350000.000,9375000.000,3750000.000,4125000.000
LongTermLineOfCredit,,,,,,,,,,,,,105992000.000,116584000.000,111448000.000,97649000.000,55000000.000,55000000.000,55000000.000,9375000.000,3750000.000,4125000.000
LongTermLoansPayable,78000000.000,78000000.000,78000000.000,32766000.000,32766000.000,39766000.000,39766000.000,49766000.000,26482000.000,49766000.000,59766000.000,58066000.000,85192000.000,95784000.000,90648000.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,6800000.000,,,,3593000.000,3593000.000,3593000.000,24143000.000,3194000.000,525000.000
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,20800000.000,20800000.000,20800000.000,20800000.000,20600000.000,20650000.000,20650000.000,,,
NotesReceivableRelatedPartiesCurrent,,,,11500000.000,11500000.000,11500000.000,11500000.000,11500000.000,11500000.000,11500000.000,11500000.000,,,,,,,,,,,
NotesReceivableRelatedPartiesNoncurrent,,,,,,,,,,,,11500000.000,11500000.000,11500000.000,11500000.000,11500000.000,11500000.000,7964000.000,7964000.000,7911000.000,7624000.000,7405000.000
OilAndGasJointInterestBillingReceivablesCurrent,,,,28243000.000,18192000.000,12888000.000,10951000.000,11280000.000,15348000.000,9218000.000,5974000.000,12168000.000,19918000.000,6287000.000,6858000.000,6860000.000,5885000.000,6047000.000,5905000.000,5625000.000,3230000.000,5216000.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,,,,73091000.000,74099000.000,81279000.000,84986000.000,91038000.000,96958000.000,104180000.000,119373000.000,124007000.000,133304000.000,129105000.000,134344000.000,126279000.000,139002000.000,150535000.000,154645000.000,156210000.000,115401000.000,116011000.000
OilAndGasPropertySuccessfulEffortMethodGross,,,,304232000.000,300436000.000,310478000.000,306660000.000,316902000.000,315249000.000,326527000.000,360326000.000,366473000.000,489469000.000,454067000.000,451252000.000,398743000.000,302215000.000,311181000.000,305461000.000,295028000.000,218323000.000,217582000.000
OilAndGasPropertySuccessfulEffortMethodNet,,,,231141000.000,226337000.000,229199000.000,221674000.000,225864000.000,218291000.000,222347000.000,240953000.000,242466000.000,356165000.000,324962000.000,316908000.000,272464000.000,163213000.000,160646000.000,150816000.000,138818000.000,102922000.000,101571000.000
OtherAccruedLiabilitiesNoncurrent,4484000.000,5503000.000,5631000.000,793000.000,7548000.000,7311000.000,6822000.000,6323000.000,6487000.000,6439000.000,6785000.000,,,,,,,,,,,
OtherAssets,,4673000.000,3886000.000,3135000.000,8195000.000,8068000.000,7825000.000,7162000.000,8880000.000,8215000.000,9973000.000,8915000.000,8836000.000,,,,,,,,,
OtherAssetsNoncurrent,14509000.000,13187000.000,12957000.000,23646000.000,28716000.000,28459000.000,27680000.000,26568000.000,27915000.000,27059000.000,29047000.000,27472000.000,47521000.000,8741000.000,8380000.000,9630000.000,4615000.000,3231000.000,3145000.000,5133000.000,2725000.000,2208000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,6779000.000,12336000.000,10631000.000,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,15996000.000,7031000.000,10750000.000,6689000.000,2339000.000,1736000.000,2009000.000,3875000.000,5072000.000,5681000.000,3242000.000,1978000.000,8930000.000,6949000.000,9045000.000,9620000.000,2807000.000,2624000.000,3569000.000,5177000.000,4756000.000,6239000.000
PropertyPlantAndEquipmentGross,313262000.000,285160000.000,317590000.000,338907000.000,336183000.000,346258000.000,346603000.000,359131000.000,355165000.000,364311000.000,401611000.000,406940000.000,531812000.000,495379000.000,491444000.000,437860000.000,338923000.000,348111000.000,341887000.000,320603000.000,238596000.000,236305000.000
PropertyPlantAndEquipmentNet,278998000.000,235724000.000,255156000.000,260476000.000,256152000.000,258441000.000,254849000.000,261106000.000,250972000.000,252524000.000,273850000.000,274549000.000,389835000.000,357921000.000,348351000.000,303253000.000,190705000.000,187817000.000,177164000.000,158252000.000,117958000.000,114943000.000
PropertyPlantAndEquipmentOtherNet,,,,34675000.000,35747000.000,35780000.000,39943000.000,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,5340000.000,5932000.000,6538000.000,6768000.000,6987000.000,7235000.000,7607000.000,8388000.000,8384000.000,8673000.000,8353000.000,8749000.000,8328000.000,9216000.000,9759000.000,10078000.000,6141000.000,5237000.000,5351000.000
PropertyPlantAndEquipmentOwnedGross,,,,34675000.000,35747000.000,35780000.000,39943000.000,42229000.000,39916000.000,37784000.000,41285000.000,40467000.000,42343000.000,41312000.000,40192000.000,,,,,,,
PropertyPlantAndEquipmentOwnedNet,,,,29335000.000,29815000.000,29242000.000,33175000.000,35242000.000,32681000.000,30177000.000,32897000.000,32083000.000,33670000.000,32959000.000,31443000.000,30789000.000,27492000.000,27171000.000,26348000.000,19434000.000,15036000.000,13372000.000
ProvedOilAndGasPropertySuccessfulEffortMethod,178303000.000,174577000.000,194736000.000,215958000.000,231498000.000,237270000.000,250491000.000,254070000.000,260857000.000,273968000.000,298369000.000,308470000.000,424031000.000,389962000.000,384929000.000,343289000.000,271080000.000,279287000.000,274115000.000,265145000.000,197214000.000,192761000.000
RecordedUnconditionalPurchaseObligationNonfinancialAssetsPledgedAsSecurityValue,,,,,10000000.000,,,,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalents,,,,,,7000000.000,,,,,,,1917000.000,1742000.000,1868000.000,,3758000.000,10742000.000,7168000.000,,2555000.000,
RestrictedCashAndCashEquivalentsNoncurrent,1471000.000,,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-236411000.000,-310956000.000,-315752000.000,-287583000.000,-299810000.000,-296871000.000,-293968000.000,-298941000.000,-313523000.000,-309550000.000,-308113000.000,-299800000.000,-284447000.000,-289941000.000,-297191000.000,-297006000.000,-391985000.000,-397536000.000,-404198000.000,-392529000.000,-398228000.000,-414277000.000
SaleOfStockPricePerShare,,,,,,,,,,,,,7.410,,,,,,,,,
SegmentReportingInformationNetAssets,,,,375458000.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,155000.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,1.230,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,155000.000,,,,0.000,,,,0.000,,,,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,1.230,,,,,,,,,,,,,,,,,
ShortTermBorrowings,,,,0.000,0.000,,,,,,,,,,,,,,,,38200000.000,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,435877000.000,,,,,,,,,,,,,,,,,
StockholdersEquity,247878000.000,176204000.000,186875000.000,220405000.000,213827000.000,214312000.000,204171000.000,191480000.000,167317000.000,168331000.000,175169000.000,171070000.000,211464000.000,182540000.000,171768000.000,145583000.000,58922000.000,56502000.000,51701000.000,59508000.000,38486000.000,43457000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,247878000.000,176204000.000,186875000.000,220405000.000,213827000.000,214312000.000,204171000.000,191480000.000,167317000.000,168331000.000,175169000.000,171070000.000,211464000.000,182540000.000,171768000.000,145583000.000,58922000.000,56502000.000,51701000.000,59508000.000,84536000.000,89507000.000
TreasuryStockValue,,,,,,,,,,,,,,,,943000.000,970000.000,970000.000,970000.000,970000.000,970000.000,970000.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,92811000.000,70180000.000,77370000.000,88274000.000,68938000.000,73208000.000,56169000.000,62832000.000,54392000.000,52559000.000,61957000.000,58003000.000,65438000.000,64105000.000,66323000.000,55454000.000,31135000.000,31894000.000,31346000.000,29883000.000,21109000.000,24821000.000
UnrecognizedTaxBenefits,,,,,,,,,,,,,,,,,,,,,8142000.000,
