,2011-06-30,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6759000.000
ComprehensiveIncomeNetOfTax,,,7358000.000
CostOfGoodsAndServicesSold,26804000.000,28128000.000,27993000.000
CostOfServices,13615000.000,14554000.000,14040000.000
DeferredIncomeTaxExpenseBenefit,,,329000.000
DepreciationDepletionAndAmortization,,,5571000.000
EarningsPerShareBasic,0.040,0.090,0.080
EarningsPerShareDiluted,0.040,0.090,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,,661000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,19000.000
ForeignCurrencyTransactionGainLossBeforeTax,-266000.000,695000.000,-415000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-32000.000
GeneralAndAdministrativeExpense,7247000.000,8141000.000,8497000.000
GrossProfit,16045000.000,19955000.000,22512000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2136000.000,5803000.000,5813000.000
IncomeTaxExpenseBenefit,355000.000,1476000.000,2062000.000
IncreaseDecreaseInAccountsPayable,,,-1456000.000
IncreaseDecreaseInAccountsReceivable,,,-4920000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,1770000.000
IncreaseDecreaseInAccruedLiabilities,,,-1677000.000
IncreaseDecreaseInDeferredRevenue,,,-632000.000
IncreaseDecreaseInInventories,,,-1825000.000
IncreaseDecreaseInOtherDeferredLiability,,,-41000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1176000.000
NetCashProvidedByUsedInFinancingActivities,,,3000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3000.000
NetCashProvidedByUsedInInvestingActivities,,,-7909000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-7909000.000
NetCashProvidedByUsedInOperatingActivities,,,14004000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,14004000.000
NetIncomeLoss,1781000.000,4327000.000,3751000.000
NonoperatingIncomeExpense,-168000.000,-125000.000,-112000.000
OperatingExpenses,13475000.000,14722000.000,16172000.000
OperatingIncomeLoss,2570000.000,5233000.000,6340000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-3283000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,324000.000
PaymentsForRepurchaseOfCommonStock,,,87000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,7909000.000
ProceedsFromStockOptionsExercised,,,71000.000
ResearchAndDevelopmentExpense,1802000.000,1898000.000,2378000.000
Revenues,42849000.000,48083000.000,50505000.000
SalesRevenueNet,42849000.000,48083000.000,50505000.000
SalesRevenueServicesNet,22416000.000,25193000.000,26555000.000
SellingAndMarketingExpense,4426000.000,4683000.000,5297000.000
ShareBasedCompensation,,,781000.000
WeightedAverageNumberOfDilutedSharesOutstanding,49330000.000,49311000.000,49514000.000
WeightedAverageNumberOfSharesOutstandingBasic,49146000.000,49234000.000,49287000.000
