,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,,,3463600.000,,,,4035600.000,4489100.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,,,,,,3463600.000,,,,7019600.000,7009600.000
SharePrice,,,,,,,,,,,,1.270,0.320,,,,1.510,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,0.000,,,,2984000.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,0.000,,,,0.950,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,0.010,,,,0.010,,,,0.010,,,,0.270,,,,0.950,0.950
ShortTermBorrowings,,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,,
StockholdersEquity,-40847.000,-86112.000,-91288.000,-126712.000,-137892.000,-239955.000,-288782.000,-375993.000,-210959.000,-290310.000,-372104.000,-1989000.000,-2681000.000,-3505000.000,-2639000.000,-3505000.000,-4642000.000,338000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-40847.000,-86112.000,-91288.000,-126712.000,-137892.000,-239955.000,-288782.000,-375993.000,-210959.000,-290310.000,-372104.000,,,,,,,
UnsecuredDebtCurrent,,,,,,,,,,,,,,,,,250000.000,
ValuationAllowanceAmount,-4311663.000,,,,,,,,,,,,,,,,,
