,2011-09-30
AccountsPayable,69000.000
AccountsReceivableNet,181000.000
Assets,9663000.000
BuildingsAndImprovementsGross,31695000.000
CashEquivalentsAtCarryingValue,151000.000
DueToAffiliate,653000.000
GeneralPartnersCapitalAccount,-537000.000
Land,1980000.000
Liabilities,48969000.000
LiabilitiesAndPartnersCapital,9663000.000
LimitedPartnersCapitalAccount,-38769000.000
LongTermDebtComponentsNotesPayable,47315000.000
OtherAssets,1327000.000
OtherLiabilities,510000.000
PartnersCapital,-39306000.000
RealEstateAccumulatedDepreciation,-25671000.000
RealEstateInvestmentPropertyAtCost,33675000.000
RealEstateInvestmentPropertyNet,8004000.000
SecurityDepositLiability,422000.000
