,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,5663000.000
CashPeriodIncreaseDecrease,,47511000.000
EarningsPerShareBasicAndDiluted,-0.190,-0.140
FairValueAdjustmentOfWarrants,-2000.000,
GeneralAndAdministrativeExpense,1101000.000,2025000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-117000.000
IncreaseDecreaseInDueToRelatedParties,,-110000.000
IncreaseDecreaseInInterestPayableNet,,-411000.000
IncreaseDecreaseInNotesPayableRelatedParties,,28000.000
IncreaseDecreaseInPrepaidExpense,,15000.000
InterestExpenseDebt,156000.000,
InterestExpenseRelatedParty,46000.000,2000.000
InterestIncomeOther,,90000.000
InterestPaid,,413000.000
NetCashProvidedByUsedInFinancingActivities,,49922000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,49922000.000
NetCashProvidedByUsedInInvestingActivities,,-375000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-375000.000
NetCashProvidedByUsedInOperatingActivities,,-2036000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2036000.000
NetIncomeLoss,-1870000.000,-3218000.000
NonoperatingIncomeExpense,-200000.000,88000.000
OperatingExpenses,1670000.000,
OperatingIncomeLoss,-1670000.000,-3306000.000
PaymentsOfStockIssuanceCosts,,5663000.000
PaymentsToAcquireIntangibleAssets,,375000.000
ProceedsFromIssuanceOrSaleOfEquity,,50242000.000
ProceedsFromRelatedPartyDebt,,0.000
ProfessionalFees,,22500.000
RepaymentsOfRelatedPartyDebt,,320000.000
ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,,575000.000
ResearchAndDevelopmentExpense,500000.000,500000.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,569000.000,706000.000
ResearchAndDevelopmentInProcess,0.000,575000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,3010270.000
StockIssued1,,4396000.000
StockIssuedDuringPeriodValueIssuedForServices,,1232000.000
StockIssuedDuringPeriodValueNewIssues,,55905000.000
StockIssuedDuringPeriodValuePurchaseOfAssets,,1682000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10089269.000,22401000.000
