,2011-06-30,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-259000.000
AmortizationOfDeferredLoanOriginationFeesNet,,,7000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,1528000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,-6000.000,,1528000.000
BankOwnedLifeInsuranceIncome,86000.000,87000.000,88000.000
CapitalizedComputerSoftwareAmortization,-99000.000,-109000.000,-175000.000
ComprehensiveIncomeNetOfTax,,,-2170000.000
Depreciation,,,88000.000
DividendsPreferredStock,,,39000.000
EarningsPerShareBasic,0.060,0.040,-0.170
EarningsPerShareDiluted,0.060,0.040,-0.170
EquipmentExpense,94000.000,93000.000,91000.000
FederalDepositInsuranceCorporationPremiumExpense,232000.000,231000.000,249000.000
FeesAndCommissionsDepositorAccounts,268000.000,289000.000,253000.000
ForeclosedRealEstateExpense,,,1812000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,245000.000,230000.000,154000.000
IncomeTaxExpenseBenefit,-26000.000,35000.000,834000.000
IncomeTaxesPaid,,,0.000
IncreaseDecreaseInDeferredIncomeTaxes,,,-314000.000
IncreaseDecreaseInInterestAndDividendsReceivable,,,-366000.000
IncreaseDecreaseInInterestPayableNet,,,-98000.000
IncreaseDecreaseInOtherAccruedLiabilities,,,46000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-419000.000
IncreaseDecreaseInTimeDeposits,,,-366000.000
InterestAndDividendIncomeOperating,4956000.000,4645000.000,4369000.000
InterestAndFeeIncomeLoansAndLeases,3655000.000,3498000.000,3369000.000
InterestExpense,1275000.000,1198000.000,1078000.000
InterestExpenseLongTermDebt,63000.000,65000.000,64000.000
InterestExpenseOtherDomesticDeposits,743000.000,683000.000,615000.000
InterestExpenseTimeDeposits100000OrMore,469000.000,450000.000,399000.000
InterestIncomeExpenseNet,3681000.000,3447000.000,3291000.000
InterestIncomeOtherDomesticDeposits,15000.000,35000.000,68000.000
InterestIncomeSecuritiesTaxExempt,175000.000,165000.000,176000.000
InterestIncomeSecuritiesTaxable,1108000.000,945000.000,752000.000
InterestPaid,,,1176000.000
LaborAndRelatedExpense,1198000.000,1184000.000,1192000.000
NetCashProvidedByUsedInContinuingOperations,,,20422000.000
NetCashProvidedByUsedInFinancingActivities,,,-7585000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-7585000.000
NetCashProvidedByUsedInInvestingActivities,,,26462000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,26462000.000
NetCashProvidedByUsedInOperatingActivities,,,1545000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1545000.000
NetIncomeLoss,,195000.000,-680000.000
NetIncomeLossAvailableToCommonStockholdersBasic,231000.000,156000.000,-719000.000
NetInterestIncomeLossAfterProvisionForLoanLosses,2231000.000,2047000.000,2356000.000
NoninterestExpense,2576000.000,2457000.000,4314000.000
NoninterestIncome,590000.000,640000.000,2112000.000
NoninterestIncomeOtherOperatingIncome,44000.000,69000.000,50000.000
OccupancyNet,134000.000,137000.000,160000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-1490000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,1528000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,548000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-796000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,-286000.000
OtherInterestAndDividendIncome,3000.000,2000.000,4000.000
OtherNoninterestExpense,694000.000,613000.000,596000.000
PaymentsForProceedsFromLoansAndLeases,,,-5278000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,39000.000
PaymentsToAcquireAvailableForSaleSecurities,,,46529000.000
PaymentsToAcquireProductiveAssets,,,97000.000
PreferredStockDividendsIncomeStatementImpact,40000.000,39000.000,39000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,24159000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,392000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,42335000.000
ProceedsFromSaleOfForeclosedAssets,,,944000.000
ProfitLoss,271000.000,,
ProvisionForLoanAndLeaseLosses,1450000.000,1400000.000,935000.000
ProvisionForOtherLosses,,,1531000.000
