,2011-06-30
DepreciationAndAmortization,274430.000
DividendsPreferredStock,29235.000
EarningsPerShareBasicAndDiluted,0.000
GainsLossesOnRestructuringOfDebt,44675.000
GrossProfit,61850.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-434450.000
IncomeTaxExpenseBenefit,0.000
InterestExpense,210159.000
NetIncomeLoss,-434450.000
NetIncomeLossAvailableToCommonStockholdersBasic,-463685.000
NonoperatingIncomeExpense,4623.000
OperatingExpenses,500923.000
OperatingIncomeLoss,-439073.000
Revenues,61850.000
SalesRevenueNet,61850.000
SellingGeneralAndAdministrativeExpense,226493.000
UnrealizedGainLossOnDerivatives,170107.000
WeightedAverageNumberOfSharesOutstandingBasic,4951954992.000
