,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,1530269.000,9128007.000
AmortizationOfFinancingCosts,,,,,59479.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,12150120.000,-8566752.000
DerivativeGainLossOnDerivativeNet,,,-921587308.000,-160673640.000,-1164277383.000,-1319878684.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,-247565353.000,-835413491.000,,,,
FloorBrokerageExchangeAndClearanceFees,,,,,,7438871.000
ForeignCurrencyTransactionGainLossRealized,,,,,138005915.000,-47075744.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,-56805160.000,73731339.000
GainLossOnInvestments,,,,,-1204231610.000,-1162733595.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,,,47732.000,-15768.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,-116609.000
IncreaseDecreaseInPayablesToBrokerDealers,,,,,39148.000,-36239.000
InvestmentIncomeInterest,,,,,1546729.000,9133928.000
InvestmentIncomeNet,,,,,-40036826.000,-33017182.000
ManagementFeeExpense,,,,,35055606.000,34712239.000
NetCashProvidedByUsedInFinancingActivities,,,,,1463575112.000,1024930714.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,1463575112.000,1024930714.000
NetCashProvidedByUsedInOperatingActivities,,,,,-1451424992.000,-1033497466.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-1451424992.000,-1033497466.000
NetIncomeLoss,,,,,-1244268436.000,-1195750777.000
OperatingExpenses,,,,,41583555.000,42151110.000
PaymentsForRepurchaseOfCommonStock,,,,,7490397088.000,9656124409.000
ProceedsFromIssuanceOfCommonStock,,,,,8953972200.000,10681055123.000
RealizedInvestmentGainsLosses,,,,,-1164531561.000,-1320602359.000
SponsorFees,,,,,11814.000,
StockIssuedDuringPeriodSharesNewIssues,,,,,230297500.000,191098000.000
StockIssuedDuringPeriodValueNewIssues,,,,,8943932891.000,10633008985.000
StockRepurchasedDuringPeriodShares,,,,,159438928.000,176102185.000
StockRepurchasedDuringPeriodValue,,,,,7525116193.000,9667529469.000
UnrealizedGainLossOnInvestments,,,,,-39700049.000,157868764.000
