,2011-12-31
AdjustmentForAmortization,916327.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,407419.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1391189.000
ComprehensiveIncomeNetOfTax,6932220.000
CostOfGoodsSold,19237127.000
Depreciation,253018.000
EarningsPerShareBasic,0.450
EarningsPerShareDiluted,0.430
EffectOfExchangeRateOnCashAndCashEquivalents,2641.000
GeneralAndAdministrativeExpense,2201889.000
GrossProfit,11405870.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6833160.000
IncomeTaxExpenseBenefit,1045688.000
IncomeTaxesPaid,905801.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,269841.000
IncreaseDecreaseInAccountsReceivable,-2025717.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,271903.000
IncreaseDecreaseInCustomerAdvances,968903.000
IncreaseDecreaseInInventories,-477827.000
IncreaseDecreaseInOtherCurrentLiabilities,-278508.000
IncreaseDecreaseInOtherReceivables,400284.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-100.000
InterestExpense,123243.000
InterestPaid,123243.000
InvestmentIncomeInterest,21056.000
NetCashProvidedByUsedInFinancingActivities,-3759864.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3759864.000
NetCashProvidedByUsedInInvestingActivities,-1043838.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1043838.000
NetCashProvidedByUsedInOperatingActivities,6194891.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6194891.000
NetIncomeLoss,5787472.000
NonoperatingIncomeExpense,-70425.000
OperatingExpenses,4502285.000
OperatingIncomeLoss,6903585.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1144748.000
OtherIncome,-43875.000
OtherNonoperatingIncomeExpense,75637.000
PaymentsToAcquireIntangibleAssets,354260.000
PaymentsToAcquirePropertyPlantAndEquipment,445386.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromShortTermDebt,0.000
ProvisionForDoubtfulAccounts,-151061.000
RepaymentsOfShortTermDebt,3759864.000
SalesRevenueGoodsNet,30642997.000
SellingAndMarketingExpense,2300396.000
WeightedAverageNumberOfDilutedSharesOutstanding,13473948.000
WeightedAverageNumberOfSharesOutstandingBasic,12958032.000
