,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,1780000.000,2366000.000,951000.000,883000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,9663000.000,7288000.000,3740000.000,,,,
AccountsPayableCurrent,1192000.000,1705000.000,1404000.000,1468000.000,1051000.000,1219000.000,576000.000,51000.000,581000.000,46000.000,12000.000,453000.000,627000.000,75000.000,35000.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,1035000.000,3041000.000,3669000.000,3795000.000,7046000.000,13272000.000
AccountsReceivableNetCurrent,8143000.000,6904000.000,6394000.000,5123000.000,4787000.000,4922000.000,7378000.000,4449000.000,4442000.000,6784000.000,6678000.000,9715000.000,10056000.000,6958000.000,5217000.000,4369000.000,2735000.000,3103000.000,2461000.000,1911000.000,1663000.000,1183000.000,1212000.000,1169000.000
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,200000.000,2500000.000,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,2541000.000,681000.000,1515000.000,1931000.000,7351000.000,6540000.000,5987000.000,3036000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
AccruedLiabilitiesCurrent,6465000.000,10409000.000,10638000.000,8571000.000,7223000.000,7417000.000,7885000.000,6147000.000,7829000.000,8357000.000,12763000.000,14137000.000,8031000.000,7862000.000,6081000.000,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,5900000.000,,,,,,,,,,,,,
AccruedRoyaltiesCurrent,2807000.000,2638000.000,2134000.000,1839000.000,1639000.000,1903000.000,2189000.000,1198000.000,1373000.000,1364000.000,1242000.000,1505000.000,1338000.000,1172000.000,1134000.000,738000.000,735000.000,680000.000,689000.000,450000.000,499000.000,577000.000,706000.000,954000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8335000.000,6661000.000,5437000.000,4742000.000,2880000.000,1221000.000,0.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,200000.000,300000.000,200000.000,200000.000,400000.000,400000.000,400000.000,400000.000,400000.000,100000.000,400000.000,400000.000,
AssetRetirementObligation,,,,,14507000.000,14726000.000,15357000.000,7813000.000,8036000.000,9325000.000,9513000.000,9681000.000,9919000.000,10085000.000,17031000.000,18150000.000,18395000.000,18593000.000,20364000.000,20636000.000,19515000.000,13298000.000,13579000.000,14032000.000
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,0.000,0.000
AssetRetirementObligationsNoncurrent,13523000.000,13800000.000,14047000.000,14249000.000,14507000.000,14726000.000,15357000.000,7813000.000,8036000.000,9325000.000,9513000.000,9681000.000,9919000.000,10085000.000,17031000.000,18150000.000,18395000.000,18593000.000,20364000.000,20636000.000,19515000.000,13298000.000,13579000.000,14032000.000
Assets,327640000.000,327176000.000,334306000.000,337347000.000,319420000.000,308085000.000,228022000.000,154865000.000,158267000.000,183495000.000,174533000.000,172966000.000,165807000.000,166332000.000,173604000.000,169574000.000,159792000.000,169779000.000,473391000.000,459750000.000,440057000.000,465841000.000,539705000.000,535977000.000
AssetsCurrent,45759000.000,42682000.000,45096000.000,47931000.000,34322000.000,31781000.000,28734000.000,26828000.000,29281000.000,24123000.000,23260000.000,25702000.000,21557000.000,24583000.000,27657000.000,25276000.000,23909000.000,32239000.000,32901000.000,29000000.000,21026000.000,15668000.000,14765000.000,13821000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,,,495215000.000,,,,517239000.000,,,,652167000.000,,,,674338000.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,,,,,640210000.000,,,,652549000.000,,,,733144000.000,,,,759969000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,63000000.000,,,,144995000.000,,,,135310000.000,,,,80977000.000,,,,85631000.000,
CapitalizedCostsProvedProperties,,,,,,,,,,,636816000.000,,,,649432000.000,,,,731548000.000,,,,758366000.000,
CapitalizedCostsUnprovedProperties,,,,,,,,,,,1589000.000,,,,1560000.000,,,,39000.000,,,,46000.000,
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,,,,,,,,1054000.000,,,,1056000.000,,,,1056000.000,,,,1056000.000,
CashAndCashEquivalentsAtCarryingValue,13466000.000,12449000.000,17176000.000,17121000.000,7095000.000,9522000.000,1975000.000,9678000.000,9541000.000,3724000.000,4894000.000,8626000.000,4437000.000,9671000.000,4238000.000,2235000.000,5224000.000,8963000.000,6571000.000,5936000.000,1203000.000,601000.000,957000.000,2493000.000
CashAvailableForDistributions,,,,,0.000,0.000,,0.000,0.000,,0.000,,,,0.000,,,0.000,,,,,,
CommonStockSharesOutstanding,,,,,,,,,,,,,,,,31383036.000,3145060.000,,,,,,,
CreditRiskDerivativeAssetsAtFairValue,,,,,37388000.000,25663000.000,,,,,,,,,,,,,,,,,,
CreditRiskDerivativeLiabilitiesAtFairValue,,,,,412000.000,412000.000,,,,,,,,,,,,,,,,,,
CreditRiskDerivativesAtFairValueNet,,,,,36976000.000,25251000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,83250000.000,30000000.000,,,,,,,,,,,,,,,,
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,,,,,900000.000,,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,1168000.000,564000.000,830000.000,865000.000,824000.000,765000.000,833000.000,761000.000,689000.000,1708000.000,1660000.000,1571000.000,2091000.000,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,780000.000,,,,525000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,,,,2000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,843000.000,,,,753000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,780000.000,,,,525000.000,
DeferredTaxLiabilities,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,,,,,,,,63000.000,,,,230000.000,
DerivativeAssetFairValueNet,,,,,37000000.000,25300000.000,24200000.000,17600000.000,,,,,,,,,,,,,,,,
DerivativeAssets,,,,,47209000.000,34033000.000,,,,18225000.000,11577000.000,7145000.000,4473000.000,5663000.000,22919000.000,,,,,,,,,
DerivativeAssetsCurrent,21715000.000,20769000.000,20283000.000,24615000.000,21020000.000,16279000.000,17965000.000,11555000.000,13912000.000,12196000.000,9141000.000,4444000.000,4041000.000,4528000.000,14671000.000,16001000.000,11434000.000,17784000.000,21010000.000,17332000.000,8650000.000,5095000.000,4568000.000,5062000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,36976000.000,25251000.000,,,,16600000.000,10602000.000,5605000.000,-310000.000,5284000.000,22829000.000,,,,,,,,,
DerivativeAssetsNoncurrent,5685000.000,10085000.000,17603000.000,18971000.000,16368000.000,9384000.000,7431000.000,6612000.000,7032000.000,4404000.000,1461000.000,1161000.000,131000.000,1001000.000,8158000.000,9504000.000,4426000.000,10124000.000,10008000.000,10582000.000,6054000.000,6269000.000,3964000.000,5945000.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,20900000.000,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,,,,,,25505000.000,15603000.000,,,,,,,
DerivativeLiabilities,,,,,10233000.000,8782000.000,,,,1625000.000,975000.000,1540000.000,4783000.000,379000.000,90000.000,,,,,,,,,
DerivativeLiabilitiesCurrent,226000.000,331000.000,378000.000,,,,523000.000,126000.000,,,,,2641000.000,245000.000,,,257000.000,,,,,,740000.000,92000.000
DerivativeLiabilitiesNoncurrent,,,286000.000,363000.000,412000.000,412000.000,637000.000,428000.000,,,,,1841000.000,,,,,,,,,,1356000.000,
DueToAffiliateNoncurrent,,,,,,,,,,,,,,,,,,,,,,,4270000.000,4049000.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,1000000.000,3000000.000,3700000.000,3800000.000,7000000.000,13300000.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,,,,,,,,,,,,,,193077000.000,186783000.000,179885000.000,149873000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,2700000.000,2100000.000,1500000.000,1100000.000,900000.000,600000.000,500000.000,400000.000,,,100000.000,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,45299000.000,111614000.000,111987000.000
