,2011-09-30
AccountsPayable,400000.000
AccountsReceivableNet,319000.000
Assets,16436000.000
AssetsHeldForSaleAtCarryingValue,0.000
BuildingsAndImprovementsGross,56034000.000
CashEquivalentsAtCarryingValue,1160000.000
DividendsPayableAmount,271000.000
DueToAffiliate,5894000.000
GeneralPartnersCapitalAccount,-7552000.000
Land,4186000.000
Liabilities,52501000.000
LiabilitiesAndPartnersCapital,16436000.000
LiabilitiesOfAssetsHeldForSale,0.000
LimitedPartnersCapitalAccount,-28513000.000
LongTermDebtComponentsMortgageLoans,44355000.000
OtherAssets,582000.000
OtherLiabilities,756000.000
PartnersCapital,-36065000.000
RealEstateAccumulatedDepreciation,-45873000.000
RealEstateInvestmentPropertyAtCost,60220000.000
RealEstateInvestmentPropertyNet,14347000.000
ReplacementReserveEscrow,28000.000
SecurityDepositLiability,312000.000
TaxesPayable,513000.000
