,2011-06-30,2011-09-30
EarningsPerShareBasicAndDiluted,-0.190,-0.170
GainLossOnDerivativeInstrumentsNetPretax,-48000.000,3907000.000
GeneralAndAdministrativeExpense,7536000.000,5719000.000
InterestExpense,20000.000,17000.000
InvestmentIncomeInterest,197000.000,202000.000
NetIncomeLoss,-17294000.000,-15770000.000
OperatingExpenses,27123000.000,25231000.000
OperatingIncomeLoss,-20061000.000,-20686000.000
OtherNonoperatingIncomeExpense,2638000.000,824000.000
ResearchAndDevelopmentExpense,19587000.000,19512000.000
Revenues,7062000.000,4545000.000
SalesRevenueNet,7062000.000,4545000.000
