,2011-07-02,2011-10-01
CostOfGoodsSold,55664000.000,59820000.000
EarningsPerShareBasic,-0.320,-0.540
EarningsPerShareDiluted,-0.320,-0.540
GrossProfit,43344000.000,39518000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8147000.000,-13255000.000
IncomeTaxExpenseBenefit,-277000.000,20000.000
InterestExpense,169000.000,240000.000
InvestmentIncomeInterest,7000.000,1000.000
NetIncomeLoss,-7870000.000,-13275000.000
OperatingIncomeLoss,-7985000.000,-13016000.000
SalesRevenueGoodsNet,99008000.000,99338000.000
SellingGeneralAndAdministrativeExpense,51023000.000,52213000.000
WeightedAverageNumberOfDilutedSharesOutstanding,24651000.000,24734000.000
WeightedAverageNumberOfSharesOutstandingBasic,24651000.000,24734000.000
