,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,29849.000,9356.000,45115.000,63854.000,57658.000,45519.000,59798.000,179711.000,219452.000,188021.000,213259.000,225502.000,235329.000,229904.000,199635.000,249982.000,213100.000,286141.000,278927.000,302442.000,352314.000,333938.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,13350.000,28087.000,,,,10544.000,8001.000,19641.000,26392.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,10764.000,59400.000,
AccruedLiabilitiesCurrent,28647.000,29066.000,45550.000,85106.000,227390.000,230482.000,268799.000,303769.000,333591.000,422891.000,782443.000,862436.000,494103.000,607431.000,688682.000,689980.000,774368.000,838046.000,868378.000,915467.000,988361.000,1058446.000
AccruedSalariesCurrentAndNoncurrent,,,,,192206.000,214494.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,15977.000,18346.000,20715.000,23764.000,26135.000,28248.000,28553.000,28858.000,29162.000,27493.000,27680.000,27867.000,28055.000,38970.000,55350.000,71662.000,87882.000,104102.000
AdditionalPaidInCapital,5299557.000,6128857.000,1769355.000,2143869.000,2563002.000,3123075.000,3349326.000,4361390.000,4550981.000,4653851.000,4663732.000,4731685.000,6191920.000,6244455.000,6445405.000,6485755.000,6507130.000,6701380.000,8227609.000,8447335.000,8470099.000,9666562.000
Assets,85055.000,165096.000,34931.000,58053.000,18496.000,36838.000,50592.000,171533.000,36387.000,37084.000,3460.000,9241.000,53642.000,9839.000,99300.000,8741.000,2158.000,524624.000,600807.000,550148.000,455302.000,311607.000
AssetsCurrent,54776.000,137154.000,9328.000,34820.000,,20711.000,36834.000,133026.000,251.000,3061.000,1149.000,7235.000,51940.000,8810.000,13698.000,8086.000,1691.000,221859.000,312261.000,277914.000,199288.000,71813.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,302765.000,288546.000,272234.000,256014.000,239794.000
